Options:
Model:                           Discrete: Dependent
Tree File Name:                  BirdTreeCleaned.tre
Data File Name:                  DataCleaned.txt
Log File Name:                   birds_nest_coparent_depRJ_KNOWN3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1387997113
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      3500000
Burn in:                         500000
MCMC ML Start:                   False
Schedule File:                   birds_nest_coparent_depRJ_KNOWN3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Load Model:                      birds_nest_coparent_depRJ_KNOWN.bin
Estimating values for taxa and Sites
	Lanius_minor        
Scale Tree:                      0.010244
Restrictions:
    q12                          None
    q13                          None
    q21                          None
    q24                          None
    q31                          None
    q34                          None
    q42                          None
    q43                          None
Prior Information:
    Prior Categories:            100
    Priors
        q12 - uniform 0.00 100.00 
        q13 - uniform 0.00 100.00 
        q21 - uniform 0.00 100.00 
        q24 - uniform 0.00 100.00 
        q31 - uniform 0.00 100.00 
        q34 - uniform 0.00 100.00 
        q42 - uniform 0.00 100.00 
        q43 - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       399
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Model No	q12	q13	q21	q24	q31	q34	q42	q43	Est Lanius_minor - 2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
545000	-306.034108	1	2718	0.492790	0.492790	0.492790	0.492790	1.976472	1.976472	0.000000	0.492790	1	0.464642	0.489860	0.045301	0.000197	
546000	-305.447536	1	331	0.278114	0.278114	0.278114	0.278114	1.875188	1.875188	0.278114	1.875188	1	0.137296	0.112985	0.369615	0.380104	
547000	-306.319683	1	173	0.446499	0.446499	0.446499	0.446499	2.269878	2.269878	0.446499	0.446499	1	0.233278	0.187366	0.480589	0.098767	
548000	-309.353604	1	1941	0.524889	0.524889	0.524889	0.524889	2.042232	2.042232	0.524889	0.524889	0	0.252572	0.236466	0.397234	0.113728	
549000	-306.462633	1	2259	0.428827	0.428827	0.428827	0.428827	2.258274	2.258274	0.428827	0.428827	1	0.230729	0.179098	0.494826	0.095347	
550000	-305.904889	1	2741	0.509353	0.509353	0.509353	0.509353	2.314281	2.314281	0.000000	0.509353	1	0.458515	0.490343	0.050893	0.000248	
551000	-305.634166	1	1161	0.522309	0.522309	0.522309	0.522309	2.052534	2.052534	0.000000	0.522309	1	0.457346	0.499121	0.043324	0.000208	
552000	-305.568514	1	1509	0.561310	0.561310	0.561310	0.561310	2.334966	2.334966	0.000000	0.561310	1	0.447065	0.507382	0.045297	0.000256	
553000	-305.943742	1	950	0.454567	0.454567	0.454567	0.454567	2.095118	2.095118	0.454567	0.454567	1	0.242945	0.201273	0.455010	0.100772	
554000	-306.484092	1	1783	0.514171	0.514171	0.514171	0.514171	1.762044	1.762044	0.000000	0.514171	1	0.460889	0.502883	0.036069	0.000158	
555000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
556000	-303.655024	1	610	0.657230	0.288111	0.657230	0.657230	2.416063	2.416063	0.288111	0.657230	1	0.311275	0.375378	0.236448	0.076899	
557000	-305.230451	1	1616	0.295099	0.295099	0.295099	0.295099	1.917287	1.917287	0.295099	1.917287	1	0.143039	0.121973	0.360386	0.374601	
558000	-305.411540	1	140	0.557436	0.557436	0.557436	0.557436	2.196514	2.196514	0.000000	0.557436	1	0.448702	0.508152	0.042912	0.000234	
559000	-305.176958	1	470	0.306058	0.306058	0.306058	0.306058	1.953928	1.953928	0.306058	1.953928	1	0.145784	0.127173	0.354791	0.372252	
560000	-306.870316	1	2029	0.546327	0.546327	0.546327	0.546327	1.663292	1.663292	0.546327	0.546327	1	0.275318	0.279044	0.329088	0.116550	
561000	-305.446916	1	56	0.556630	0.556630	0.556630	0.556630	2.045696	2.045696	0.000000	0.556630	1	0.449720	0.510449	0.039622	0.000209	
562000	-308.230444	1	492	0.459879	0.459879	0.459879	0.459879	1.589326	1.589326	0.000000	0.459879	1	0.475195	0.487678	0.036997	0.000131	
563000	-305.556739	1	1719	0.620992	0.620992	0.620992	0.620992	2.001191	2.001191	0.000000	0.620992	1	0.436341	0.529228	0.034222	0.000209	
564000	-305.625107	1	348	0.564081	0.564081	0.564081	0.564081	2.368020	2.368020	0.000000	0.564081	1	0.446283	0.507803	0.045653	0.000261	
565000	-305.812623	1	262	0.488801	0.488801	0.488801	0.488801	1.971570	1.971570	0.488801	0.488801	1	0.253584	0.226117	0.413017	0.107282	
566000	-304.018557	1	293	1.065425	0.461998	0.461998	0.461998	1.065425	3.222295	0.461998	1.065425	1	0.459683	0.210963	0.243089	0.086265	
567000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
568000	-302.168152	1	1807	0.368721	0.368721	0.368721	0.368721	1.024492	3.354034	0.368721	1.024492	1	0.341785	0.205596	0.357871	0.094747	
569000	-303.234975	1	2477	0.430705	0.430705	0.430705	0.430705	0.928426	3.479873	0.430705	0.928426	1	0.398826	0.235425	0.294117	0.071631	
570000	-302.039047	1	954	0.464484	0.464484	0.464484	0.464484	1.256501	2.429299	0.464484	1.256501	1	0.293189	0.263852	0.293757	0.149202	
571000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
572000	-305.978420	1	2977	0.529220	0.529220	0.529220	0.529220	2.135993	2.135993	0.529220	0.529220	1	0.248306	0.231754	0.405451	0.114488	
573000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
574000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
575000	-304.178289	1	1940	0.838338	0.580808	0.580808	0.580808	2.548078	2.548078	0.000000	0.838338	1	0.492738	0.457723	0.048904	0.000635	
576000	-303.008353	1	2475	0.431085	0.431085	0.431085	0.431085	1.683310	3.192151	0.000000	1.683310	1	0.466935	0.508256	0.023568	0.001242	
577000	-303.812006	1	2479	1.399741	0.444102	0.444102	0.444102	1.399741	2.782958	0.000000	1.399741	1	0.647495	0.314920	0.035963	0.001622	
578000	-303.008353	1	2475	0.431085	0.431085	0.431085	0.431085	1.683310	3.192151	0.000000	1.683310	1	0.466935	0.508256	0.023568	0.001242	
579000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
580000	-309.333916	1	103	0.571253	0.571253	0.571253	0.571253	1.829812	1.829812	0.000000	0.571253	0	0.447515	0.519263	0.033051	0.000171	
581000	-305.378345	1	2197	0.599818	0.599818	0.599818	0.599818	2.093348	2.093348	0.000000	0.599818	1	0.440269	0.522055	0.037454	0.000222	
582000	-309.097257	1	431	0.228220	0.228220	0.228220	0.228220	1.725884	1.725884	0.228220	1.725884	0	0.119249	0.087402	0.398826	0.394523	
583000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
584000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
585000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
586000	-306.335745	1	2427	0.511535	0.511535	0.511535	0.511535	2.336916	2.336916	0.511535	0.511535	1	0.238356	0.212877	0.437780	0.110988	
587000	-305.360662	1	1756	0.583596	0.583596	0.583596	0.583596	2.098829	2.098829	0.000000	0.583596	1	0.443635	0.517472	0.038672	0.000221	
588000	-307.348251	1	974	0.441758	0.441758	0.441758	0.441758	2.533833	2.533833	0.441758	0.441758	1	0.221718	0.173335	0.507885	0.097062	
589000	-302.274655	1	1207	0.486627	0.486627	0.486627	0.486627	1.088377	3.119393	0.486627	1.088377	1	0.349740	0.267752	0.282890	0.099618	
590000	-306.740176	1	2637	0.461703	0.461703	0.461703	0.461703	2.365990	2.365990	0.000000	0.461703	1	0.468676	0.470520	0.060546	0.000258	
591000	-306.242930	1	2818	0.450910	0.450910	0.450910	0.450910	1.778906	1.778906	0.450910	0.450910	1	0.261175	0.223477	0.414603	0.100745	
592000	-306.432616	1	2561	0.462539	0.462539	0.462539	0.462539	2.196692	2.196692	0.000000	0.462539	1	0.469875	0.473183	0.056707	0.000235	
593000	-304.171284	1	1034	0.913047	0.389153	0.913047	0.389153	0.913047	2.744877	0.389153	0.913047	1	0.325040	0.398900	0.191256	0.084804	
594000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
595000	-305.636261	1	1956	0.536563	0.536563	0.536563	0.536563	1.976382	1.976382	0.000000	0.536563	1	0.454568	0.505418	0.039818	0.000196	
596000	-304.553496	1	411	0.447698	0.447698	0.447698	0.447698	1.693112	2.517699	0.447698	0.447698	1	0.301181	0.191884	0.436737	0.070198	
597000	-306.702132	1	293	1.065425	0.461998	0.461998	0.461998	1.065425	3.222295	0.461998	1.065425	0	0.459683	0.210962	0.243090	0.086265	
598000	-305.835225	1	1411	0.633096	0.633096	0.633096	0.633096	1.910369	1.910369	0.000000	0.633096	1	0.434243	0.533978	0.031585	0.000194	
599000	-306.494715	1	1682	0.588196	0.588196	0.588196	0.588196	2.135332	2.135332	0.588196	0.588196	1	0.250287	0.253137	0.371383	0.125193	
600000	-305.889849	1	2852	0.522397	0.522397	0.522397	0.522397	1.981882	1.981882	0.522397	0.522397	1	0.255535	0.239935	0.391255	0.113276	
601000	-305.819621	1	54	0.487352	0.487352	0.487352	0.487352	1.959699	1.959699	0.487352	0.487352	1	0.254108	0.226354	0.412506	0.107032	
602000	-307.360628	1	1221	0.216749	0.216749	0.216749	0.216749	1.734972	1.734972	0.216749	1.734972	1	0.111057	0.079177	0.405986	0.403780	
603000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
604000	-301.894467	1	713	0.494655	0.494655	0.494655	0.494655	1.342936	3.029553	0.494655	1.342936	1	0.296875	0.259849	0.301777	0.141498	
605000	-305.629189	1	1094	0.619280	0.619280	0.619280	0.619280	2.373028	2.373028	0.000000	0.619280	1	0.434948	0.523087	0.041691	0.000274	
606000	-301.894467	1	713	0.494655	0.494655	0.494655	0.494655	1.342936	3.029553	0.494655	1.342936	1	0.296875	0.259849	0.301777	0.141498	
607000	-303.757940	1	951	0.539229	0.401959	0.539229	0.539229	1.080185	3.131407	0.401959	0.539229	1	0.427826	0.281822	0.251785	0.038566	
608000	-304.263165	1	418	0.526296	0.526296	0.526296	0.262197	1.909040	1.909040	0.262197	0.526296	1	0.236972	0.198787	0.445586	0.118655	
609000	-306.564616	1	1698	0.480652	0.480652	0.480652	0.480652	2.426144	2.426144	0.000000	0.480652	1	0.464062	0.477934	0.057741	0.000264	
610000	-308.577717	1	1789	0.837055	0.488374	0.837055	0.488374	0.837055	2.453037	0.488374	0.837055	0	0.353001	0.401609	0.166074	0.079316	
611000	-305.393021	1	1160	0.613266	0.613266	0.613266	0.613266	2.181957	2.181957	0.000000	0.613266	1	0.437099	0.524191	0.038470	0.000240	
612000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
613000	-309.570750	1	2171	0.675272	0.675272	0.675272	0.675272	2.528666	2.528666	0.000000	0.675272	0	0.423595	0.534586	0.041500	0.000319	
614000	-304.468664	1	1538	0.388354	0.388354	0.388354	0.388354	1.169640	2.190080	0.000000	1.169640	1	0.490890	0.492373	0.016353	0.000383	
615000	-306.397332	1	549	0.569391	0.569391	0.569391	0.569391	1.870016	1.870016	0.569391	0.569391	1	0.263068	0.267372	0.348270	0.121290	
616000	-304.018557	1	293	1.065425	0.461998	0.461998	0.461998	1.065425	3.222295	0.461998	1.065425	1	0.459683	0.210963	0.243089	0.086265	
617000	-304.852966	1	2330	0.331394	0.331394	0.331394	0.331394	1.927805	1.927805	0.331394	1.927805	1	0.159502	0.145321	0.340293	0.354884	
618000	-304.018557	1	293	1.065425	0.461998	0.461998	0.461998	1.065425	3.222295	0.461998	1.065425	1	0.459683	0.210963	0.243089	0.086265	
619000	-302.583368	1	720	0.530245	0.530245	0.530245	0.530245	1.468851	2.759729	0.000000	1.468851	1	0.449493	0.531970	0.017895	0.000643	
620000	-305.176958	1	470	0.306058	0.306058	0.306058	0.306058	1.953928	1.953928	0.306058	1.953928	1	0.145784	0.127173	0.354791	0.372252	
621000	-304.246001	1	2600	0.628335	0.628335	0.628335	0.628335	1.150820	2.539657	0.000000	1.150820	1	0.444617	0.542363	0.012754	0.000266	
622000	-305.397222	1	1224	0.282715	0.282715	0.282715	0.282715	1.894972	1.894972	0.282715	1.894972	1	0.138280	0.114968	0.367184	0.379568	
623000	-302.711536	1	1537	0.532609	0.532609	0.532609	0.532609	1.373915	3.553725	0.000000	1.373915	1	0.463425	0.519326	0.016679	0.000571	
624000	-305.722839	1	2275	0.526172	0.526172	0.526172	0.526172	1.966270	1.966270	0.000000	0.526172	1	0.456987	0.502160	0.040660	0.000194	
625000	-305.326951	1	467	0.357300	0.357300	0.357300	0.357300	2.084614	2.084614	0.357300	2.084614	1	0.159062	0.152842	0.330187	0.357908	
626000	-303.735859	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	0	0.282535	0.234717	0.328880	0.153868	
627000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
628000	-305.044562	1	210	0.342152	0.342152	0.342152	0.342152	2.005033	2.005033	0.342152	2.005033	1	0.158418	0.147696	0.336283	0.357603	
629000	-305.358891	1	1045	0.576544	0.576544	0.576544	0.576544	2.110454	2.110454	0.000000	0.576544	1	0.445072	0.515254	0.039452	0.000222	
630000	-304.262262	1	2985	1.047909	0.480818	0.480818	0.480818	1.047909	2.488200	0.480818	1.047909	1	0.441108	0.236280	0.224216	0.098396	
631000	-309.358541	1	57	0.502201	0.502201	0.502201	0.502201	2.048412	2.048412	0.000000	0.502201	0	0.461967	0.491966	0.045859	0.000208	
632000	-307.007255	1	2381	0.525695	0.190437	0.525695	0.190437	1.477998	1.477998	0.190437	1.477998	0	0.163312	0.188474	0.323873	0.324341	
633000	-306.070089	1	2386	0.516744	0.516744	0.516744	0.516744	1.832472	1.832472	0.516744	0.516744	1	0.263643	0.249986	0.374202	0.112169	
634000	-306.039364	1	937	0.496171	0.496171	0.496171	0.496171	1.951014	1.951014	0.000000	0.496171	1	0.464026	0.491713	0.044069	0.000192	
635000	-305.080363	1	2949	0.633305	0.633305	0.633305	0.633305	2.021203	2.212571	0.000000	0.633305	1	0.436878	0.528082	0.034810	0.000231	
636000	-306.027622	1	1723	0.488373	0.488373	0.488373	0.488373	2.223727	2.223727	0.488373	0.488373	1	0.240952	0.209319	0.442887	0.106843	
637000	-305.736856	1	864	0.670359	0.670359	0.670359	0.670359	2.220282	2.220282	0.000000	0.670359	1	0.425884	0.537407	0.036448	0.000262	
638000	-305.929203	1	2715	0.520553	0.520553	0.520553	0.520553	2.128302	2.128302	0.520553	0.520553	1	0.248121	0.228786	0.410181	0.112912	
639000	-306.496731	1	1471	0.579054	0.579054	0.579054	0.579054	2.214106	2.214106	0.579054	0.579054	1	0.246812	0.244911	0.384682	0.123595	
640000	-309.369723	1	1873	0.577437	0.577437	0.577437	0.577437	2.510112	2.510112	0.000000	0.577437	0	0.442672	0.510116	0.046928	0.000284	
641000	-301.906368	1	480	0.490857	0.490857	0.490857	0.490857	1.336197	3.232583	0.490857	1.336197	1	0.301806	0.255146	0.307548	0.135500	
642000	-305.845500	1	1505	0.501154	0.501154	0.501154	0.501154	2.046729	2.046729	0.000000	0.501154	1	0.462219	0.491607	0.045967	0.000208	
643000	-302.756393	1	1788	0.475463	0.475463	0.475463	0.475463	1.471660	3.706873	0.000000	1.471660	1	0.471685	0.508533	0.019006	0.000776	
644000	-305.130207	1	1853	0.504365	0.504365	0.504365	0.504365	1.460455	2.596222	0.000000	1.460455	0	0.453700	0.527530	0.018131	0.000640	
645000	-306.059871	1	697	0.499555	0.499555	0.499555	0.499555	1.923630	1.923630	0.000000	0.499555	1	0.463414	0.493606	0.042792	0.000187	
646000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
647000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
648000	-306.394113	1	2950	0.730681	0.730681	0.730681	0.730681	2.181060	2.181060	0.000000	0.730681	1	0.415384	0.550538	0.033803	0.000275	
649000	-305.434372	1	1336	0.326154	0.326154	0.326154	0.326154	2.077526	2.077526	0.326154	2.077526	1	0.146585	0.133651	0.345836	0.373928	
650000	-307.783059	1	1610	0.313214	0.313214	0.313214	0.313214	2.114243	2.114243	0.313214	2.114243	0	0.138482	0.123726	0.352887	0.384905	
651000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
652000	-306.586730	1	2194	0.421455	0.421455	0.421455	0.421455	2.270682	2.270682	0.421455	0.421455	1	0.228740	0.174673	0.502741	0.093847	
653000	-305.806787	1	1962	0.486065	0.486065	0.486065	0.486065	1.987382	1.987382	0.486065	0.486065	1	0.252454	0.223681	0.417091	0.106773	
654000	-306.222533	1	1473	0.433736	0.433736	0.433736	0.433736	1.840739	1.840739	0.433736	0.433736	1	0.254573	0.208833	0.439066	0.097528	
655000	-307.062046	1	2967	0.459230	0.459230	0.459230	0.459230	2.502711	2.502711	0.459230	0.459230	1	0.225755	0.182667	0.490990	0.100589	
656000	-305.365180	1	2575	0.584701	0.584701	0.584701	0.584701	2.091103	2.091103	0.000000	0.584701	1	0.443441	0.517917	0.038423	0.000219	
657000	-306.298901	1	698	0.561774	0.561774	0.561774	0.561774	2.198456	2.198456	0.561774	0.561774	1	0.247011	0.239932	0.392633	0.120424	
658000	-305.631479	1	1957	0.519521	0.519521	0.519521	0.519521	2.161218	2.161218	0.000000	0.519521	1	0.457279	0.496238	0.046258	0.000226	
659000	-306.995390	1	115	0.456534	0.456534	0.456534	0.456534	1.824828	1.824828	0.000000	0.456534	1	0.474377	0.478588	0.046861	0.000175	
660000	-303.735859	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	0	0.282535	0.234717	0.328880	0.153868	
661000	-306.740176	1	2637	0.461703	0.461703	0.461703	0.461703	2.365990	2.365990	0.000000	0.461703	1	0.468676	0.470520	0.060546	0.000258	
662000	-306.019763	1	2209	0.698004	0.698004	0.698004	0.698004	2.255507	2.255507	0.000000	0.698004	1	0.420737	0.542884	0.036101	0.000278	
