Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
232000	-464.056960	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.481431	0.061970	0.481431	0.481431	0.481431	0.481431	0.481431	0.000000	0.235427	0.251314	0.246899	0.266360	0.512558	
233000	-463.615054	1	2	2	'1 0 1 1 0 Z 1 Z 	D	0.562151	0.025611	0.562151	0.562151	0.025611	0.000000	0.562151	0.000000	0.265894	0.334230	0.000545	0.399331	0.322254	
234000	-463.454369	1	2	2	'1 0 1 1 1 Z 1 Z 	D	0.707636	0.064386	0.707636	0.707636	0.707636	0.000000	0.707636	0.000000	0.250147	0.270895	0.189382	0.289576	0.590396	
235000	-461.838080	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.713935	0.063332	0.713935	0.713935	0.713935	0.713935	0.713935	0.000000	0.248709	0.249998	0.249989	0.251305	0.634367	
236000	-461.641882	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.651667	0.073952	0.651667	0.651667	0.651667	0.651667	0.651667	0.000000	0.247514	0.250027	0.249888	0.252572	0.250542	
237000	-463.549343	1	2	0	'1 0 1 1 0 0 1 0 	D	0.734804	0.009318	0.734804	0.734804	0.009318	0.009318	0.734804	0.009318	0.326878	0.335211	0.000423	0.337488	0.204117	
238000	-462.020174	1	2	0	'1 0 1 1 1 1 1 0 	D	0.568970	0.030500	0.568970	0.568970	0.568970	0.568970	0.568970	0.030500	0.236802	0.250218	0.249275	0.263705	0.296773	
239000	-461.665076	1	2	0	'1 0 1 1 1 1 1 0 	D	0.675822	0.018787	0.675822	0.675822	0.675822	0.675822	0.675822	0.018787	0.243995	0.249980	0.250022	0.256003	0.918018	
240000	-461.408579	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.650325	0.063195	0.650325	0.650325	0.650325	0.650325	0.650325	0.000000	0.247508	0.250022	0.249929	0.252541	0.464872	
241000	-463.651865	1	2	2	'1 0 1 1 1 Z 1 Z 	D	0.633493	0.066327	0.633493	0.633493	0.633493	0.000000	0.633493	0.000000	0.244579	0.281161	0.159007	0.315253	0.825811	
242000	-462.346659	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.680622	0.093507	0.680622	0.680622	0.680622	0.680622	0.680622	0.000000	0.248108	0.250011	0.249901	0.251980	0.477995	
243000	-464.773780	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.578198	0.136510	0.578198	0.578198	0.578198	0.578198	0.578198	0.000000	0.243902	0.250173	0.249097	0.256828	0.302294	
244000	-461.768630	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.707165	0.063302	0.707165	0.707165	0.707165	0.707165	0.707165	0.000000	0.248617	0.249999	0.249986	0.251399	0.772843	
245000	-463.521271	1	2	1	'1 0 1 1 1 0 1 Z 	D	0.780632	0.059449	0.780632	0.780632	0.780632	0.059449	0.780632	0.000000	0.250215	0.258801	0.224443	0.266541	0.463851	
246000	-462.488804	1	2	1	'1 0 1 1 1 0 1 Z 	D	0.696534	0.020269	0.696534	0.696534	0.696534	0.020269	0.696534	0.000000	0.255754	0.263789	0.209259	0.271198	0.299965	
247000	-461.476248	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.602289	0.036307	0.602289	0.602289	0.602289	0.602289	0.602289	0.000000	0.245885	0.249987	0.250191	0.253937	0.710658	
248000	-462.802813	1	2	1	'1 0 1 1 1 Z 1 0 	D	0.610899	0.025294	0.610899	0.610899	0.610899	0.000000	0.610899	0.025294	0.259572	0.276731	0.173941	0.289756	0.930196	
249000	-463.429749	1	2	2	'1 Z 1 1 Z 1 1 0 	D	0.636098	0.000000	0.636098	0.636098	0.000000	0.636098	0.636098	0.036488	0.258315	0.261439	0.217238	0.263008	0.984034	
250000	-462.683291	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.514897	0.044230	0.514897	0.514897	0.514897	0.514897	0.514897	0.000000	0.239746	0.250503	0.249130	0.260622	0.672805	
251000	-462.184767	1	2	1	'1 Z 1 1 1 1 1 0 	D	0.592035	0.000000	0.592035	0.592035	0.592035	0.592035	0.592035	0.035128	0.231498	0.250006	0.249981	0.268515	0.473051	
252000	-462.116819	1	2	1	'1 0 1 1 Z 1 1 0 	D	0.644370	0.009563	0.644370	0.644370	0.000000	0.644370	0.644370	0.009563	0.250605	0.257920	0.226751	0.264724	0.509752	
253000	-462.213157	1	2	1	'1 Z 1 1 1 1 1 0 	D	0.628132	0.000000	0.628132	0.628132	0.628132	0.628132	0.628132	0.028922	0.235520	0.249931	0.250191	0.264358	0.843554	
254000	-462.354198	1	2	0	'1 0 1 1 1 0 1 0 	D	0.586525	0.009032	0.586525	0.586525	0.586525	0.009032	0.586525	0.009032	0.259457	0.277769	0.168138	0.294637	0.247893	
255000	-461.706976	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.602407	0.030176	0.602407	0.602407	0.602407	0.602407	0.602407	0.000000	0.245852	0.249926	0.250398	0.253823	0.136505	
256000	-462.115098	1	2	1	'1 Z 1 1 1 1 1 0 	D	0.632495	0.000000	0.632495	0.632495	0.632495	0.632495	0.632495	0.033545	0.236311	0.249984	0.250102	0.263602	0.685397	
257000	-464.998686	1	2	1	'1 0 1 1 Z 0 1 0 	D	0.687548	0.020170	0.687548	0.687548	0.000000	0.020170	0.687548	0.020170	0.323306	0.337926	0.000532	0.338236	0.659246	
258000	-464.385286	1	2	0	'1 0 1 1 1 0 1 0 	D	0.750782	0.035735	0.750782	0.750782	0.750782	0.035735	0.750782	0.035735	0.254471	0.259735	0.222524	0.263271	0.354663	
259000	-461.664575	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.571251	0.056938	0.571251	0.571251	0.571251	0.571251	0.571251	0.000000	0.244290	0.250175	0.249621	0.255914	0.949834	
260000	-463.356956	1	2	1	'1 Z 1 1 0 1 1 0 	D	0.734241	0.000000	0.734241	0.734241	0.030071	0.734241	0.734241	0.030071	0.249396	0.252448	0.242946	0.255209	0.390048	
261000	-463.157991	1	2	1	'1 Z 1 1 1 1 1 0 	D	0.559439	0.000000	0.559439	0.559439	0.559439	0.559439	0.559439	0.060382	0.229207	0.250414	0.249324	0.271056	0.154270	
262000	-462.056540	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.562289	0.029899	0.562289	0.562289	0.562289	0.562289	0.562289	0.000000	0.243651	0.249951	0.250507	0.255892	0.492943	
263000	-462.394342	1	2	1	'1 0 1 1 1 Z 1 0 	D	0.719007	0.020421	0.719007	0.719007	0.719007	0.000000	0.719007	0.020421	0.257542	0.264106	0.209192	0.269161	0.360263	
264000	-464.157623	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.796172	0.110167	0.796172	0.796172	0.796172	0.796172	0.796172	0.000000	0.249400	0.249995	0.249982	0.250623	0.662360	
265000	-464.278801	1	2	2	'1 0 1 1 1 Z 1 Z 	D	0.820763	0.060268	0.820763	0.820763	0.820763	0.000000	0.820763	0.000000	0.251909	0.260025	0.220912	0.267153	0.471404	
266000	-462.895557	1	2	1	'1 0 1 1 Z 1 1 0 	D	0.623461	0.027609	0.623461	0.623461	0.000000	0.623461	0.623461	0.027609	0.255223	0.261931	0.216462	0.266384	0.186137	
267000	-461.869367	1	2	0	'1 0 1 1 1 1 1 0 	D	0.594588	0.032247	0.594588	0.594588	0.594588	0.594588	0.594588	0.032247	0.239438	0.250135	0.249549	0.260878	0.479677	
268000	-464.823600	1	2	1	'1 Z 1 1 1 1 1 0 	D	0.832938	0.000000	0.832938	0.832938	0.832938	0.832938	0.832938	0.058477	0.247541	0.250019	0.250020	0.252420	0.474103	
269000	-463.180783	1	2	1	'1 Z 1 1 1 1 1 0 	D	0.746990	0.000000	0.746990	0.746990	0.746990	0.746990	0.746990	0.050361	0.244870	0.250031	0.250036	0.255062	0.199033	
270000	-461.585007	1	2	0	'1 0 1 1 1 1 1 0 	D	0.660984	0.027552	0.660984	0.660984	0.660984	0.660984	0.660984	0.027552	0.243673	0.250017	0.249917	0.256393	0.248301	
271000	-466.546393	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.507249	0.136347	0.507249	0.507249	0.507249	0.507249	0.507249	0.000000	0.237095	0.250806	0.246947	0.265151	0.985171	
272000	-463.053537	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.505504	0.055762	0.505504	0.505504	0.505504	0.505504	0.505504	0.000000	0.238661	0.250763	0.248314	0.262262	0.488823	
273000	-462.409128	1	2	1	'1 0 1 1 Z 1 1 0 	D	0.595629	0.008918	0.595629	0.595629	0.000000	0.595629	0.595629	0.008918	0.249824	0.261170	0.217223	0.271783	0.486843	
274000	-462.520219	1	2	1	'1 Z 1 1 1 1 1 0 	D	0.685731	0.000000	0.685731	0.685731	0.685731	0.685731	0.685731	0.029635	0.240817	0.249976	0.250127	0.259080	0.438893	
275000	-461.821763	1	2	0	'1 0 1 1 1 1 1 0 	D	0.560052	0.022003	0.560052	0.560052	0.560052	0.560052	0.560052	0.022003	0.234800	0.250147	0.249391	0.265661	0.633146	
276000	-463.584843	1	2	2	'1 0 1 1 1 Z 1 Z 	D	0.690876	0.067227	0.690876	0.690876	0.690876	0.000000	0.690876	0.000000	0.248883	0.273339	0.182280	0.295499	0.805288	
277000	-461.701239	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.596463	0.030875	0.596463	0.596463	0.596463	0.596463	0.596463	0.000000	0.245589	0.249936	0.250385	0.254090	0.315057	
278000	-463.352075	1	2	1	'1 Z 1 1 1 1 1 0 	D	0.541683	0.000000	0.541683	0.541683	0.541683	0.541683	0.541683	0.019580	0.220705	0.249341	0.251062	0.278893	0.119645	
279000	-461.800558	1	2	0	'1 0 1 1 1 1 1 0 	D	0.693773	0.026971	0.693773	0.693773	0.693773	0.693773	0.693773	0.026971	0.245169	0.250004	0.249967	0.254860	0.923870	
280000	-463.980989	1	2	0	'1 0 1 1 0 1 1 0 	D	0.810930	0.028645	0.810930	0.810930	0.028645	0.810930	0.810930	0.028645	0.250926	0.252152	0.243859	0.253062	0.833389	
281000	-463.283189	1	2	2	'1 Z 1 1 Z 1 1 0 	D	0.709484	0.000000	0.709484	0.709484	0.000000	0.709484	0.709484	0.027670	0.251493	0.254952	0.235631	0.257924	0.438602	
282000	-462.173834	1	2	1	'1 Z 1 1 1 1 1 0 	D	0.609483	0.000000	0.609483	0.609483	0.609483	0.609483	0.609483	0.044838	0.234521	0.250095	0.249914	0.265469	0.942843	
283000	-462.081903	1	2	1	'1 Z 1 1 1 1 1 0 	D	0.628832	0.000000	0.628832	0.628832	0.628832	0.628832	0.628832	0.037994	0.236212	0.250024	0.250040	0.263725	0.910080	
284000	-461.665430	1	2	0	'1 0 1 1 1 1 1 0 	D	0.602128	0.029484	0.602128	0.602128	0.602128	0.602128	0.602128	0.029484	0.239850	0.250098	0.249647	0.260404	0.649674	
285000	-462.129228	1	2	1	'1 0 1 1 Z 1 1 0 	D	0.620744	0.009777	0.620744	0.620744	0.000000	0.620744	0.620744	0.009777	0.250559	0.259538	0.222043	0.267859	0.183762	
286000	-461.493871	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.627828	0.034168	0.627828	0.627828	0.627828	0.627828	0.627828	0.000000	0.246851	0.249960	0.250218	0.252971	0.832103	
287000	-464.051452	1	2	2	'1 0 1 1 1 Z 1 Z 	D	0.845283	0.027059	0.845283	0.845283	0.845283	0.000000	0.845283	0.000000	0.252872	0.255850	0.232752	0.258526	0.850969	
288000	-461.563096	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.619710	0.070185	0.619710	0.619710	0.619710	0.619710	0.619710	0.000000	0.246535	0.250064	0.249801	0.253600	0.751686	
289000	-462.518700	1	2	1	'1 Z 1 1 1 1 1 0 	D	0.654990	0.000000	0.654990	0.654990	0.654990	0.654990	0.654990	0.057880	0.239725	0.250104	0.249985	0.260187	0.291009	
290000	-464.331504	1	2	2	'1 0 1 1 Z 0 1 Z 	D	0.740792	0.035730	0.740792	0.740792	0.000000	0.035730	0.740792	0.000000	0.288826	0.335143	0.001872	0.374158	0.628789	
291000	-464.267787	1	2	3	'1 0 1 1 Z Z 1 Z 	D	0.750454	0.009341	0.750454	0.750454	0.000000	0.000000	0.750454	0.000000	0.319166	0.334237	0.000000	0.346597	0.625346	
292000	-461.610505	1	2	0	'1 0 1 1 1 1 1 0 	D	0.636467	0.029938	0.636467	0.636467	0.636467	0.636467	0.636467	0.029938	0.242386	0.250045	0.249829	0.257740	0.553083	
293000	-464.057711	1	2	1	'1 Z 1 1 1 1 1 0 	D	0.614979	0.000000	0.614979	0.614979	0.614979	0.614979	0.614979	0.088335	0.237983	0.250300	0.249811	0.261906	0.595575	
294000	-463.917671	1	2	2	'1 0 1 1 0 Z 1 Z 	D	0.540266	0.022378	0.540266	0.540266	0.022378	0.000000	0.540266	0.000000	0.265564	0.334046	0.000417	0.399974	0.258725	
295000	-462.208168	1	2	0	'1 0 1 1 1 1 1 0 	D	0.536939	0.019351	0.536939	0.536939	0.536939	0.536939	0.536939	0.019351	0.231295	0.250197	0.249144	0.269364	0.370932	
296000	-461.687292	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.607786	0.072958	0.607786	0.607786	0.607786	0.607786	0.607786	0.000000	0.246055	0.250089	0.249723	0.254132	0.370771	
297000	-462.600898	1	2	2	'1 0 1 1 1 Z 1 Z 	D	0.578881	0.027982	0.578881	0.578881	0.578881	0.000000	0.578881	0.000000	0.254073	0.282386	0.154394	0.309147	0.333637	
298000	-461.690304	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.598075	0.070756	0.598075	0.598075	0.598075	0.598075	0.598075	0.000000	0.245641	0.250111	0.249677	0.254571	0.584102	
299000	-461.400610	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.642327	0.038038	0.642327	0.642327	0.642327	0.642327	0.642327	0.000000	0.247307	0.249977	0.250131	0.252585	0.376679	
300000	-461.894785	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.550376	0.044815	0.550376	0.550376	0.550376	0.550376	0.550376	0.000000	0.242914	0.250208	0.249705	0.257173	0.270910	
301000	-461.997581	1	2	0	'1 0 1 1 1 1 1 0 	D	0.595364	0.012261	0.595364	0.595364	0.595364	0.595364	0.595364	0.012261	0.237559	0.249838	0.250315	0.262288	0.799932	
302000	-462.091550	1	2	0	'1 0 1 1 1 1 1 0 	D	0.692336	0.034245	0.692336	0.692336	0.692336	0.692336	0.692336	0.034245	0.245387	0.250016	0.249939	0.254659	0.274547	
303000	-461.825303	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.718783	0.049386	0.718783	0.718783	0.718783	0.718783	0.718783	0.000000	0.248779	0.249991	0.250022	0.251208	0.732693	
304000	-463.554444	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.549153	0.102267	0.549153	0.549153	0.549153	0.549153	0.549153	0.000000	0.242280	0.250365	0.248756	0.258599	0.613837	
305000	-461.414607	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.657247	0.039878	0.657247	0.657247	0.657247	0.657247	0.657247	0.000000	0.247699	0.249981	0.250098	0.252222	0.804227	
306000	-462.002423	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.723088	0.040263	0.723088	0.723088	0.723088	0.723088	0.723088	0.000000	0.248829	0.249984	0.250051	0.251135	0.316182	
307000	-461.413968	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.604646	0.059813	0.604646	0.604646	0.604646	0.604646	0.604646	0.000000	0.245980	0.250079	0.249812	0.254128	0.432567	
308000	-462.204526	1	2	0	'1 0 1 1 1 1 1 0 	D	0.543708	0.015749	0.543708	0.543708	0.543708	0.543708	0.543708	0.015749	0.231699	0.250028	0.249615	0.268658	0.536096	
309000	-462.447694	1	2	1	'1 0 1 1 1 0 1 Z 	D	0.608618	0.044919	0.608618	0.608618	0.608618	0.044919	0.608618	0.000000	0.247404	0.274709	0.177461	0.300426	0.479157	
310000	-462.801288	1	2	2	'1 0 1 1 1 Z 1 Z 	D	0.594172	0.018163	0.594172	0.594172	0.594172	0.000000	0.594172	0.000000	0.258855	0.277984	0.167201	0.295960	0.917128	
311000	-461.818131	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.701988	0.069281	0.701988	0.701988	0.701988	0.701988	0.701988	0.000000	0.248533	0.250001	0.249971	0.251495	0.494562	
312000	-462.728691	1	2	1	'1 Z 1 1 1 1 1 0 	D	0.634698	0.000000	0.634698	0.634698	0.634698	0.634698	0.634698	0.020315	0.235598	0.249792	0.250499	0.264111	0.345513	
313000	-462.821808	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.786767	0.053178	0.786767	0.786767	0.786767	0.786767	0.786767	0.000000	0.249376	0.249994	0.250008	0.250622	0.255067	
314000	-462.268461	1	2	0	'1 0 1 1 1 1 1 0 	D	0.677101	0.038628	0.677101	0.677101	0.677101	0.677101	0.677101	0.038628	0.244938	0.250029	0.249901	0.255132	0.344449	
315000	-461.333859	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.601533	0.049463	0.601533	0.601533	0.601533	0.601533	0.601533	0.000000	0.245869	0.250058	0.249925	0.254148	0.328878	
316000	-463.761674	1	2	0	'1 0 1 1 0 1 1 0 	D	0.697051	0.035760	0.697051	0.697051	0.035760	0.697051	0.697051	0.035760	0.252767	0.255778	0.233896	0.257558	0.662878	
317000	-463.517733	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.728333	0.115347	0.728333	0.728333	0.728333	0.728333	0.728333	0.000000	0.248800	0.249996	0.249942	0.251262	0.513234	
318000	-464.555273	1	2	1	'1 0 1 1 Z 1 1 0 	D	0.524205	0.027558	0.524205	0.524205	0.000000	0.524205	0.524205	0.027558	0.254783	0.271302	0.191427	0.282488	0.511810	
319000	-462.403867	1	2	0	'1 0 1 1 1 0 1 0 	D	0.566095	0.010864	0.566095	0.566095	0.566095	0.010864	0.566095	0.010864	0.258606	0.280699	0.159897	0.300798	0.735791	
320000	-463.349307	1	2	0	'1 0 1 1 0 1 1 0 	D	0.744424	0.030160	0.744424	0.744424	0.030160	0.744424	0.744424	0.030160	0.251752	0.253907	0.238939	0.255403	0.502668	
321000	-463.000306	1	2	1	'0 Z 0 0 0 0 0 1 	D	0.539761	0.000000	0.539761	0.539761	0.539761	0.539761	0.539761	0.025712	0.221404	0.249740	0.250115	0.278741	0.973264	
322000	-462.236037	1	2	1	'0 Z 0 0 0 0 0 1 	D	0.622287	0.000000	0.622287	0.622287	0.622287	0.622287	0.622287	0.049246	0.236246	0.250108	0.249932	0.263714	0.959321	
323000	-461.927767	1	2	1	'0 1 0 0 0 0 0 Z 	D	0.705446	0.073096	0.705446	0.705446	0.705446	0.705446	0.705446	0.000000	0.248579	0.250001	0.249966	0.251454	0.313161	
324000	-462.197227	1	2	0	'0 1 0 0 0 0 0 1 	D	0.693750	0.035851	0.693750	0.693750	0.693750	0.693750	0.693750	0.035851	0.245499	0.250017	0.249936	0.254548	0.981259	
325000	-463.112892	1	2	1	'0 Z 0 0 1 0 0 1 	D	0.691035	0.000000	0.691035	0.691035	0.033282	0.691035	0.691035	0.033282	0.250872	0.254449	0.237227	0.257452	0.504262	
326000	-463.400713	1	2	1	'0 Z 0 0 0 0 0 1 	D	0.523201	0.000000	0.523201	0.523201	0.523201	0.523201	0.523201	0.024374	0.217554	0.249650	0.250073	0.282723	0.622881	
327000	-462.449361	1	2	0	'0 1 0 0 0 0 0 1 	D	0.531363	0.026109	0.531363	0.531363	0.531363	0.531363	0.531363	0.026109	0.231519	0.250407	0.248622	0.269452	0.652744	
328000	-461.425948	1	2	1	'0 1 0 0 0 0 0 Z 	D	0.676779	0.049425	0.676779	0.676779	0.676779	0.676779	0.676779	0.000000	0.248124	0.249995	0.250022	0.251858	0.403603	
329000	-462.051028	1	2	1	'0 1 0 0 0 1 0 Z 	D	0.671486	0.037316	0.671486	0.671486	0.671486	0.037316	0.671486	0.000000	0.252287	0.267138	0.199760	0.280816	0.779871	
330000	-461.913462	1	2	0	'0 1 0 0 0 0 0 1 	D	0.688744	0.031331	0.688744	0.688744	0.688744	0.688744	0.688744	0.031331	0.245134	0.250013	0.249943	0.254910	0.394746	
331000	-462.572891	1	2	1	'0 1 0 0 0 0 0 Z 	D	0.666826	0.020684	0.666826	0.666826	0.666826	0.666826	0.666826	0.000000	0.247842	0.249873	0.250448	0.251837	0.452244	
332000	-461.997908	1	2	1	'0 1 0 0 0 Z 0 1 	D	0.682858	0.018034	0.682858	0.682858	0.682858	0.000000	0.682858	0.018034	0.258718	0.267496	0.199252	0.274534	0.805554	
333000	-461.462743	1	2	0	'0 1 0 0 0 0 0 1 	D	0.600021	0.022801	0.600021	0.600021	0.600021	0.600021	0.600021	0.022801	0.239097	0.250050	0.249755	0.261098	0.399289	
334000	-462.370547	1	2	1	'0 Z 0 0 0 0 0 1 	D	0.578585	0.000000	0.578585	0.578585	0.578585	0.578585	0.578585	0.029254	0.228919	0.249895	0.250119	0.271068	0.828490	
335000	-462.197394	1	2	2	'0 1 0 0 0 Z 0 Z 	D	0.684029	0.025360	0.684029	0.684029	0.684029	0.000000	0.684029	0.000000	0.256593	0.267895	0.197269	0.278242	0.401325	
336000	-463.520448	1	2	2	'1 0 1 1 1 Z 1 Z 	D	0.570480	0.052363	0.570480	0.570480	0.570480	0.000000	0.570480	0.000000	0.241451	0.288523	0.136150	0.333876	0.712897	
337000	-461.443990	1	2	1	'0 1 0 0 0 0 0 Z 	D	0.669491	0.042010	0.669491	0.669491	0.669491	0.669491	0.669491	0.000000	0.247976	0.249985	0.250071	0.251968	0.950755	
338000	-462.192236	1	2	1	'0 1 0 0 0 Z 0 1 	D	0.678032	0.020921	0.678032	0.678032	0.678032	0.000000	0.678032	0.020921	0.258775	0.268147	0.197665	0.275413	0.251677	
339000	-461.779798	1	2	1	'0 1 0 0 0 0 0 Z 	D	0.577015	0.032428	0.577015	0.577015	0.577015	0.577015	0.577015	0.000000	0.244594	0.249974	0.250345	0.255088	0.612047	
340000	-461.795939	1	2	1	'0 1 0 0 0 0 0 Z 	D	0.686289	0.033897	0.686289	0.686289	0.686289	0.686289	0.686289	0.000000	0.248290	0.249967	0.250126	0.251617	0.432007	
341000	-461.732933	1	2	1	'0 1 0 0 0 0 0 Z 	D	0.560899	0.044163	0.560899	0.560899	0.560899	0.560899	0.560899	0.000000	0.243655	0.250150	0.249825	0.256370	0.499977	
342000	-462.408588	1	2	1	'0 1 0 0 Z 0 0 1 	D	0.701637	0.023267	0.701637	0.701637	0.000000	0.701637	0.701637	0.023267	0.253071	0.256629	0.231031	0.259269	0.803505	
343000	-464.422447	1	2	2	'0 Z 0 0 Z 1 0 1 	D	0.708070	0.000000	0.708070	0.708070	0.000000	0.015987	0.708070	0.015987	0.343529	0.334992	0.000305	0.321173	0.660302	
344000	-464.508099	1	2	0	'1 0 1 1 1 0 1 0 	D	0.559884	0.033212	0.559884	0.559884	0.559884	0.033212	0.559884	0.033212	0.254400	0.280614	0.164841	0.300146	0.380840	
345000	-462.802765	1	2	1	'1 0 1 1 1 0 1 Z 	D	0.760473	0.045130	0.760473	0.760473	0.760473	0.045130	0.760473	0.000000	0.251554	0.259807	0.221360	0.267278	0.582556	
346000	-463.527331	1	2	2	'1 0 1 1 Z 0 1 Z 	D	0.635258	0.033667	0.635258	0.635258	0.000000	0.033667	0.635258	0.000000	0.272338	0.334603	0.001784	0.391275	0.597427	
347000	-463.590906	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.770081	0.104642	0.770081	0.770081	0.770081	0.770081	0.770081	0.000000	0.249228	0.249995	0.249975	0.250802	0.920270	
348000	-463.313118	1	2	1	'1 0 1 1 0 0 1 Z 	D	0.726188	0.023735	0.726188	0.726188	0.023735	0.023735	0.726188	0.000000	0.300600	0.334283	0.002609	0.362509	0.177635	
349000	-462.107992	1	2	0	'1 0 1 1 1 1 1 0 	D	0.551181	0.015358	0.551181	0.551181	0.551181	0.551181	0.551181	0.015358	0.232700	0.249988	0.249757	0.267555	0.388985	
350000	-461.856471	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.710379	0.067005	0.710379	0.710379	0.710379	0.710379	0.710379	0.000000	0.248657	0.249999	0.249980	0.251364	0.735641	
351000	-461.509484	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.613934	0.067038	0.613934	0.613934	0.613934	0.613934	0.613934	0.000000	0.246331	0.250071	0.249796	0.253803	0.906012	
352000	-462.655896	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.565745	0.088536	0.565745	0.565745	0.565745	0.565745	0.565745	0.000000	0.243689	0.250255	0.249185	0.256871	0.341472	
353000	-464.804106	1	2	2	'1 Z 1 1 Z 1 1 0 	D	0.828931	0.000000	0.828931	0.828931	0.000000	0.828931	0.828931	0.039766	0.251667	0.252233	0.243533	0.252567	0.473133	
354000	-461.384336	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.648228	0.061983	0.648228	0.648228	0.648228	0.648228	0.648228	0.000000	0.247456	0.250022	0.249932	0.252590	0.165405	
355000	-462.645149	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.549064	0.023714	0.549064	0.549064	0.549064	0.549064	0.549064	0.000000	0.242547	0.249767	0.251196	0.256490	0.851661	
356000	-462.874364	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.783136	0.042810	0.783136	0.783136	0.783136	0.783136	0.783136	0.000000	0.249353	0.249992	0.250020	0.250635	0.123168	
357000	-463.941240	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.683936	0.013130	0.683936	0.683936	0.683936	0.683936	0.683936	0.000000	0.248104	0.249776	0.250734	0.251386	0.851883	
358000	-461.872298	1	2	0	'1 0 1 1 1 1 1 0 	D	0.607162	0.033505	0.607162	0.607162	0.607162	0.607162	0.607162	0.033505	0.240570	0.250108	0.249639	0.259683	0.513059	
359000	-461.335340	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.601956	0.045898	0.601956	0.601956	0.601956	0.601956	0.601956	0.000000	0.245889	0.250044	0.249983	0.254085	0.588762	
360000	-464.698096	1	2	1	'1 0 1 1 1 Z 1 0 	D	0.609692	0.036994	0.609692	0.609692	0.609692	0.000000	0.609692	0.036994	0.258958	0.277654	0.173265	0.290123	0.661866	
361000	-462.602586	1	2	1	'1 0 1 1 Z 1 1 0 	D	0.592992	0.022948	0.592992	0.592992	0.000000	0.592992	0.592992	0.022948	0.254342	0.263789	0.211004	0.270865	0.709812	
362000	-461.723546	1	2	0	'1 0 1 1 1 1 1 0 	D	0.632447	0.032130	0.632447	0.632447	0.632447	0.632447	0.632447	0.032130	0.242265	0.250057	0.249795	0.257883	0.650654	
363000	-462.673383	1	2	1	'1 Z 1 1 1 1 1 0 	D	0.563781	0.000000	0.563781	0.563781	0.563781	0.563781	0.563781	0.049386	0.228720	0.250264	0.249490	0.271527	0.916618	
364000	-466.132448	1	2	2	'1 Z 1 1 0 Z 1 0 	D	0.516079	0.000000	0.516079	0.516079	0.011388	0.000000	0.516079	0.011388	0.315567	0.335712	0.000140	0.348582	0.115623	
365000	-463.056839	1	2	1	'1 Z 1 1 1 1 1 0 	D	0.532733	0.000000	0.532733	0.532733	0.532733	0.532733	0.532733	0.042769	0.222503	0.250317	0.249045	0.278135	0.654029	
366000	-461.710697	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.617114	0.075352	0.617114	0.617114	0.617114	0.617114	0.617114	0.000000	0.246415	0.250072	0.249759	0.253754	0.409307	
367000	-461.590086	1	2	1	'1 0 1 1 1 1 1 Z 	D	0.693683	0.058480	0.693683	0.693683	0.693683	0.693683	0.693683	0.000000	0.248417	0.249999	0.249992	0.251591	0.786565	
