Options:
Model:                           Discrete: Independent
Tree File Name:                  tutorial_tree.nex
Data File Name:                  tutorial_edited_traits_save.tsv
Log File Name:                   tutorial_bayestraits_output_log_ind_save.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1714175767
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      5000000
Burn in:                         1000000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Save Model:                      tutorial_bayestraits_output_model_ind.bin
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,1.00) 
Tree Information
     Trees:                      1
     Taxa:                       500
     Sites:                      1
     States:                     4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
1023000	-508.850883	1	2	0	'0 1 1 0 	0.238215	0.464682	0.464682	0.238215	0.245075	0.247765	0.252196	0.254964	0.273221	
1024000	-509.112528	1	2	0	'0 1 1 0 	0.263668	0.454543	0.454543	0.263668	0.245990	0.256808	0.243252	0.253950	0.965896	
1025000	-508.855952	1	2	0	'0 1 1 0 	0.259105	0.462826	0.462826	0.259105	0.246068	0.254133	0.245870	0.253929	0.477839	
1026000	-510.274685	1	2	0	'0 1 1 0 	0.317342	0.572699	0.572699	0.317342	0.249136	0.250526	0.249473	0.250865	0.410622	
1027000	-509.238897	1	2	0	'0 1 1 0 	0.290273	0.530002	0.530002	0.290273	0.248360	0.250782	0.249214	0.251644	0.594279	
1028000	-509.112812	1	2	0	'0 1 1 0 	0.231947	0.435595	0.435595	0.231947	0.243442	0.251866	0.248055	0.256638	0.686820	
1029000	-508.917640	1	2	0	'0 1 1 0 	0.235248	0.463493	0.463493	0.235248	0.244843	0.246873	0.253092	0.255191	0.568736	
1030000	-509.298929	1	2	0	'0 1 1 0 	0.225579	0.430171	0.430171	0.225579	0.242631	0.250467	0.249424	0.257479	0.362841	
1031000	-508.970203	1	2	0	'0 1 1 0 	0.248860	0.506921	0.506921	0.248860	0.246852	0.245621	0.254397	0.253129	0.911886	
1032000	-509.003760	1	2	0	'0 1 1 0 	0.269730	0.530218	0.530218	0.269730	0.247955	0.248138	0.251861	0.252047	0.458258	
1033000	-509.428267	1	2	0	'0 1 1 0 	0.274283	0.555736	0.555736	0.274283	0.248422	0.247473	0.252534	0.251570	0.940962	
1034000	-508.731670	1	2	0	'0 1 1 0 	0.250882	0.466677	0.466677	0.250882	0.245825	0.251381	0.248587	0.254206	0.477868	
1035000	-509.324024	1	2	0	'0 1 1 0 	0.229401	0.483017	0.483017	0.229401	0.245143	0.241613	0.258483	0.254761	0.568312	
1036000	-510.106705	1	2	0	'0 1 1 0 	0.248138	0.549919	0.549919	0.248138	0.247721	0.243015	0.257073	0.252190	0.252119	
1037000	-511.571474	1	2	0	'0 1 1 0 	0.235781	0.367654	0.367654	0.235781	0.239100	0.286204	0.216065	0.258631	0.301753	
1038000	-508.788676	1	2	0	'0 1 1 0 	0.245650	0.457976	0.457976	0.245650	0.245265	0.251528	0.248431	0.254775	0.896261	
1039000	-508.716256	1	2	0	'0 1 1 0 	0.260956	0.495999	0.495999	0.260956	0.247033	0.249541	0.250442	0.252984	0.867121	
1040000	-509.457700	1	2	0	'0 1 1 0 	0.232440	0.416226	0.416226	0.232440	0.242491	0.258428	0.241601	0.257480	0.354588	
1041000	-508.690708	1	2	0	'0 1 1 0 	0.255087	0.484239	0.484239	0.255087	0.246523	0.249702	0.250274	0.253501	0.792325	
1042000	-508.901857	1	2	0	'0 1 1 0 	0.236124	0.465975	0.465975	0.236124	0.244991	0.246769	0.253201	0.255039	0.364603	
1043000	-508.723985	1	2	0	'0 1 1 0 	0.259456	0.497791	0.497791	0.259456	0.247024	0.249026	0.250958	0.252992	0.494043	
1044000	-512.314027	1	2	0	'0 1 1 0 	0.185384	0.435569	0.435569	0.185384	0.236230	0.217094	0.284876	0.261799	0.215318	
1045000	-510.044912	1	2	0	'0 1 1 0 	0.217718	0.482275	0.482275	0.217718	0.244189	0.236175	0.264153	0.255483	0.406570	
1046000	-510.140716	1	2	0	'0 1 1 0 	0.262953	0.570736	0.570736	0.262953	0.248403	0.245330	0.254710	0.251558	0.460080	
1047000	-509.587063	1	2	0	'0 1 1 0 	0.236389	0.412074	0.412074	0.236389	0.242571	0.261694	0.238468	0.257268	0.284516	
1048000	-509.353689	1	2	0	'0 1 1 0 	0.225092	0.426569	0.426569	0.225092	0.242399	0.251339	0.248548	0.257715	0.341393	
1049000	-510.411672	1	2	0	'0 1 1 0 	0.221189	0.386400	0.386400	0.221189	0.239401	0.266840	0.233498	0.260261	0.730604	
1050000	-510.260416	1	2	0	'0 1 1 0 	0.252755	0.405991	0.405991	0.252755	0.243317	0.269558	0.231101	0.256024	0.934367	
1051000	-509.448687	1	2	0	'0 1 1 0 	0.238076	0.510362	0.510362	0.238076	0.246468	0.242207	0.257892	0.253433	0.728955	
1052000	-509.102940	1	2	0	'0 1 1 0 	0.281074	0.535763	0.535763	0.281074	0.248276	0.249369	0.250626	0.251729	0.698557	
1053000	-509.248180	1	2	0	'0 1 1 0 	0.240208	0.426258	0.426258	0.240208	0.243603	0.257985	0.242061	0.256351	0.572279	
1054000	-508.937397	1	2	0	'0 1 1 0 	0.278039	0.505334	0.505334	0.278039	0.247714	0.251441	0.248553	0.252292	0.485259	
1055000	-509.849570	1	2	0	'0 1 1 0 	0.302148	0.573444	0.573444	0.302148	0.248996	0.249571	0.250427	0.251005	0.585798	
1056000	-509.311850	1	2	0	'0 1 1 0 	0.226335	0.427657	0.427657	0.226335	0.242572	0.251621	0.248273	0.257535	0.350918	
1057000	-508.905924	1	2	0	'0 1 1 0 	0.254472	0.453542	0.453542	0.254472	0.245555	0.254940	0.245069	0.254435	0.410950	
1058000	-510.248191	1	2	0	'0 1 1 0 	0.260722	0.415032	0.415032	0.260722	0.244246	0.267746	0.232804	0.255203	0.520743	
1059000	-509.285296	1	2	0	'0 1 1 0 	0.239068	0.424289	0.424289	0.239068	0.243426	0.258222	0.241827	0.256525	0.761245	
1060000	-511.410379	1	2	0	'0 1 1 0 	0.265533	0.605625	0.605625	0.265533	0.248840	0.245237	0.254806	0.251117	0.870319	
1061000	-508.883736	1	2	0	'0 1 1 0 	0.256888	0.457838	0.457838	0.256888	0.245812	0.254615	0.245392	0.254180	0.533594	
1062000	-510.052266	1	2	0	'0 1 1 0 	0.219627	0.397836	0.397836	0.219627	0.240082	0.259800	0.240195	0.259923	0.294120	
1063000	-509.782969	1	2	0	'0 1 1 0 	0.302251	0.515010	0.515010	0.302251	0.248349	0.253062	0.246952	0.251637	0.484776	
1064000	-510.584814	1	2	0	'0 1 1 0 	0.283235	0.602220	0.602220	0.283235	0.249033	0.247277	0.252736	0.250954	0.904872	
1065000	-508.727745	1	2	0	'0 1 1 0 	0.254881	0.470329	0.470329	0.254881	0.246119	0.251777	0.248199	0.253905	0.547604	
1066000	-510.130027	1	2	0	'0 1 1 0 	0.302770	0.589960	0.589960	0.302770	0.249134	0.249109	0.250891	0.250865	0.424963	
1067000	-509.958739	1	2	0	'0 1 1 0 	0.285023	0.460438	0.460438	0.285023	0.246892	0.258919	0.241219	0.252970	0.494397	
1068000	-508.760823	1	2	0	'0 1 1 0 	0.261142	0.475353	0.475353	0.261142	0.246516	0.252382	0.247605	0.253497	0.430074	
1069000	-508.734910	1	2	0	'0 1 1 0 	0.246131	0.470849	0.470849	0.246131	0.245726	0.249309	0.250655	0.254310	0.437906	
1070000	-509.237222	1	2	0	'0 1 1 0 	0.233913	0.426244	0.426244	0.233913	0.243142	0.255539	0.244428	0.256891	0.662529	
1071000	-508.712187	1	2	0	'0 1 1 0 	0.260818	0.494713	0.494713	0.260818	0.246998	0.249660	0.250322	0.253020	0.592920	
1072000	-509.417706	1	2	0	'0 1 1 0 	0.294152	0.513914	0.513914	0.294152	0.248195	0.252466	0.247539	0.251799	0.495076	
1073000	-509.587457	1	2	0	'0 1 1 0 	0.285330	0.475061	0.475061	0.285330	0.247266	0.256332	0.243733	0.252669	0.859733	
1074000	-509.142206	1	2	0	'0 1 1 0 	0.242893	0.505873	0.505873	0.242893	0.246575	0.244053	0.255995	0.253376	0.581563	
1075000	-508.764166	1	2	0	'0 1 1 0 	0.245775	0.461758	0.461758	0.245775	0.245405	0.250821	0.249138	0.254636	0.812859	
1076000	-509.784510	1	2	0	'0 1 1 0 	0.286046	0.468636	0.468636	0.286046	0.247131	0.257502	0.242594	0.252773	0.990706	
1077000	-512.132655	1	2	0	'0 1 1 0 	0.323164	0.483589	0.483589	0.323164	0.248206	0.257800	0.242314	0.251680	0.875813	
1078000	-508.934411	1	2	0	'0 1 1 0 	0.243659	0.494611	0.494611	0.243659	0.246311	0.245362	0.254654	0.253673	0.261258	
1079000	-508.958161	1	2	0	'0 1 1 0 	0.278213	0.500816	0.500816	0.278213	0.247632	0.251945	0.248052	0.252372	0.197371	
1080000	-509.745612	1	2	0	'0 1 1 0 	0.257026	0.551427	0.551427	0.257026	0.247992	0.244848	0.255198	0.251962	0.769318	
1081000	-509.872738	1	2	0	'0 1 1 0 	0.222140	0.402954	0.402954	0.222140	0.240709	0.258832	0.241151	0.259308	0.953306	
1082000	-510.625956	1	2	0	'0 1 1 0 	0.203700	0.397297	0.397297	0.203700	0.237789	0.248541	0.251156	0.262513	0.314687	
1083000	-510.475805	1	2	0	'0 1 1 0 	0.218566	0.500285	0.500285	0.218566	0.244931	0.235046	0.265367	0.254656	0.395193	
1084000	-509.032602	1	2	0	'0 1 1 0 	0.279241	0.494230	0.494230	0.279241	0.247527	0.252850	0.247154	0.252469	0.319831	
1085000	-509.036603	1	2	0	'0 1 1 0 	0.255153	0.446910	0.446910	0.255153	0.245349	0.256648	0.243397	0.254606	0.234275	
1086000	-510.007527	1	2	0	'1 0 0 1 	0.243849	0.540140	0.540140	0.243849	0.247396	0.242289	0.257819	0.252497	0.136053	
1087000	-508.962722	1	2	0	'1 0 0 1 	0.267139	0.526266	0.526266	0.267139	0.247825	0.247979	0.252020	0.252176	0.338521	
1088000	-508.920249	1	2	0	'1 0 0 1 	0.276973	0.515749	0.515749	0.276973	0.247877	0.250310	0.249681	0.252132	0.847865	
1089000	-509.039880	1	2	0	'1 0 0 1 	0.247541	0.439835	0.439835	0.247541	0.244674	0.256369	0.243656	0.255302	0.809954	
1090000	-509.519800	1	2	0	'1 0 0 1 	0.295998	0.555213	0.555213	0.295998	0.248750	0.249841	0.250156	0.251253	0.479618	
1091000	-508.801240	1	2	0	'1 0 0 1 	0.268623	0.488773	0.488773	0.268623	0.247111	0.251889	0.248102	0.252898	0.229775	
1092000	-508.988475	1	2	0	'1 0 0 1 	0.280728	0.513404	0.513404	0.280728	0.247920	0.251022	0.248971	0.252086	0.420667	
1093000	-509.248691	1	2	0	'1 0 0 1 	0.275496	0.469277	0.469277	0.275496	0.246842	0.255992	0.244059	0.253106	0.329690	
1094000	-509.208775	1	2	0	'1 0 0 1 	0.273463	0.467127	0.467127	0.273463	0.246720	0.256062	0.243990	0.253228	0.695183	
1095000	-512.393057	1	2	0	'1 0 0 1 	0.192722	0.358057	0.358057	0.192722	0.232096	0.263269	0.236439	0.268196	0.862611	
1096000	-510.350933	1	2	0	'1 0 0 1 	0.289822	0.598611	0.598611	0.289822	0.249075	0.247931	0.252075	0.250919	0.455296	
1097000	-509.736061	1	2	0	'1 0 0 1 	0.291124	0.482446	0.482446	0.291124	0.247571	0.255836	0.244220	0.252373	0.370426	
1098000	-508.747284	1	2	0	'1 0 0 1 	0.248484	0.463670	0.463670	0.248484	0.245610	0.251262	0.248702	0.254426	0.661674	
1099000	-508.940882	1	2	0	'1 0 0 1 	0.274301	0.524238	0.524238	0.274301	0.247960	0.249248	0.250745	0.252047	0.480804	
1100000	-510.505967	1	2	0	'1 0 0 1 	0.317691	0.596125	0.596125	0.317691	0.249298	0.249808	0.250191	0.250703	0.733238	
1101000	-510.681260	1	2	0	'1 0 0 1 	0.323313	0.540563	0.540563	0.323313	0.248922	0.252403	0.247607	0.251069	0.414697	
1102000	-509.293417	1	2	0	'1 0 0 1 	0.244012	0.426222	0.426222	0.244012	0.243853	0.259309	0.240788	0.256050	0.487144	
1103000	-514.136326	1	2	0	'1 0 0 1 	0.177459	0.458366	0.458366	0.177459	0.235382	0.204205	0.300079	0.260333	0.537178	
1104000	-509.155870	1	2	0	'1 0 0 1 	0.284889	0.536258	0.536258	0.284889	0.248352	0.249787	0.250207	0.251653	0.527147	
1105000	-509.686249	1	2	0	'1 0 0 1 	0.297494	0.503866	0.503866	0.297494	0.248098	0.253764	0.246257	0.251881	0.780043	
1106000	-509.134545	1	2	0	'1 0 0 1 	0.227472	0.448377	0.448377	0.227472	0.243656	0.246612	0.253329	0.256403	0.634779	
1107000	-509.248188	1	2	0	'1 0 0 1 	0.260071	0.443524	0.443524	0.260071	0.245452	0.258651	0.241457	0.254440	0.948635	
1108000	-510.737087	1	2	0	'1 0 0 1 	0.315834	0.508430	0.508430	0.315834	0.248465	0.254570	0.245467	0.251498	0.718565	
1109000	-508.892612	1	2	0	'1 0 0 1 	0.251171	0.505434	0.505434	0.251171	0.246906	0.246344	0.253663	0.253087	0.710196	
1110000	-510.488321	1	2	0	'1 0 0 1 	0.236262	0.540013	0.540013	0.236262	0.247102	0.240149	0.260033	0.252716	0.845987	
1111000	-510.772913	1	2	0	'1 0 0 1 	0.263128	0.406798	0.406798	0.263128	0.243930	0.271533	0.229295	0.255242	0.361239	
1112000	-512.234639	1	2	0	'1 0 0 1 	0.197013	0.484733	0.484733	0.197013	0.241752	0.222289	0.279220	0.256740	0.664208	
1113000	-508.943390	1	2	0	'1 0 0 1 	0.265841	0.467747	0.467747	0.265841	0.246476	0.254618	0.245400	0.253506	0.136297	
1114000	-511.211378	1	2	0	'1 0 0 1 	0.298902	0.453714	0.453714	0.298902	0.247086	0.261615	0.238633	0.252665	0.542996	
1115000	-509.249464	1	2	0	'1 0 0 1 	0.225005	0.437932	0.437932	0.225005	0.242961	0.247973	0.251934	0.257132	0.349870	
1116000	-508.730095	1	2	0	'1 0 0 1 	0.256499	0.471955	0.471955	0.256499	0.246236	0.251894	0.248085	0.253786	0.262675	
1117000	-510.644140	1	2	0	'1 0 0 1 	0.311141	0.610471	0.610471	0.311141	0.249336	0.249159	0.250842	0.250663	0.862353	
1118000	-508.942665	1	2	0	'1 0 0 1 	0.277583	0.500643	0.500643	0.277583	0.247613	0.251876	0.248120	0.252391	0.447203	
1119000	-509.580372	1	2	0	'1 0 0 1 	0.237393	0.514176	0.514176	0.237393	0.246535	0.241720	0.258396	0.253349	0.446312	
1120000	-509.046745	1	2	0	'1 0 0 1 	0.282617	0.508289	0.508289	0.282617	0.247873	0.251746	0.248251	0.252130	0.865915	
1121000	-509.386090	1	2	0	'1 0 0 1 	0.230370	0.419801	0.419801	0.230370	0.242514	0.256188	0.243776	0.257522	0.422108	
1122000	-508.951752	1	2	0	'1 0 0 1 	0.267688	0.470727	0.470727	0.267688	0.246625	0.254439	0.245577	0.253358	0.296299	
1123000	-509.485424	1	2	0	'1 0 0 1 	0.247405	0.528673	0.528673	0.247405	0.247285	0.243723	0.256342	0.252649	0.951903	
1124000	-509.990761	1	2	0	'1 0 0 1 	0.304306	0.580624	0.580624	0.304306	0.249077	0.249481	0.250518	0.250924	0.197775	
1125000	-509.302130	1	2	0	'1 0 0 1 	0.255451	0.533038	0.533038	0.255451	0.247631	0.245347	0.254685	0.252336	0.660207	
1126000	-508.989316	1	2	0	'1 0 0 1 	0.241429	0.440187	0.440187	0.241429	0.244321	0.254297	0.245675	0.255707	0.421183	
1127000	-510.300780	1	2	0	'1 0 0 1 	0.208796	0.460402	0.460402	0.208796	0.242260	0.233666	0.266769	0.257305	0.298424	
1128000	-508.895825	1	2	0	'0 1 1 0 	0.265155	0.520183	0.520183	0.265155	0.247664	0.248074	0.251922	0.252339	0.578362	
1129000	-510.487082	1	2	0	'0 1 1 0 	0.322629	0.569072	0.569072	0.322629	0.249154	0.250925	0.249075	0.250846	0.494374	
1130000	-510.306213	1	2	0	'0 1 1 0 	0.256497	0.567401	0.567401	0.256497	0.248222	0.244295	0.255765	0.251719	0.313069	
1131000	-509.336468	1	2	0	'0 1 1 0 	0.293590	0.527550	0.527550	0.293590	0.248382	0.251285	0.248713	0.251620	0.895367	
1132000	-509.333399	1	2	0	'0 1 1 0 	0.231429	0.422016	0.422016	0.231429	0.242722	0.255886	0.244077	0.257314	0.275765	
1133000	-510.697567	1	2	0	'0 1 1 0 	0.218635	0.379519	0.379519	0.218635	0.238531	0.269514	0.230977	0.260978	0.267881	
1134000	-509.310453	1	2	0	'0 1 1 0 	0.273693	0.462738	0.462738	0.273693	0.246606	0.256922	0.243151	0.253322	0.298070	
1135000	-510.086746	1	2	0	'0 1 1 0 	0.276318	0.581894	0.581894	0.276318	0.248758	0.246917	0.253099	0.251226	0.626666	
1136000	-508.743052	1	2	0	'0 1 1 0 	0.265552	0.492464	0.492464	0.265552	0.247101	0.250864	0.249121	0.252915	0.769351	
1137000	-512.384743	1	2	0	'0 1 1 0 	0.331480	0.497366	0.497366	0.331480	0.248530	0.256384	0.243693	0.251393	0.511184	
1138000	-508.722807	1	2	0	'0 1 1 0 	0.262646	0.486645	0.486645	0.262646	0.246865	0.251043	0.248939	0.253152	0.521033	
1139000	-511.896438	1	2	0	'0 1 1 0 	0.216405	0.355282	0.355282	0.216405	0.235734	0.286592	0.215582	0.262092	0.492670	
1140000	-509.149469	1	2	0	'0 1 1 0 	0.283962	0.499039	0.499039	0.283962	0.247735	0.252893	0.247114	0.252259	0.902469	
1141000	-509.955393	1	2	0	'0 1 1 0 	0.231043	0.513992	0.513992	0.231043	0.246203	0.239534	0.260662	0.253601	0.263281	
1142000	-509.072390	1	2	0	'0 1 1 0 	0.270471	0.535106	0.535106	0.270471	0.248050	0.247949	0.252052	0.251949	0.349817	
1143000	-509.832496	1	2	0	'0 1 1 0 	0.277478	0.573974	0.573974	0.277478	0.248691	0.247254	0.252757	0.251297	0.473376	
1144000	-509.240594	1	2	0	'0 1 1 0 	0.251085	0.433732	0.433732	0.251085	0.244613	0.259111	0.240996	0.255279	0.934927	
1145000	-509.020156	1	2	0	'0 1 1 0 	0.242435	0.438438	0.438438	0.242435	0.244310	0.255114	0.244873	0.255703	0.655800	
1146000	-511.309255	1	2	0	'0 1 1 0 	0.313423	0.482329	0.482329	0.313423	0.248021	0.257538	0.242567	0.251874	0.531596	
1147000	-509.224741	1	2	0	'0 1 1 0 	0.284199	0.492879	0.492879	0.284199	0.247621	0.253656	0.246359	0.252364	0.460804	
1148000	-509.528073	1	2	0	'0 1 1 0 	0.272205	0.558737	0.558737	0.272205	0.248423	0.247073	0.252939	0.251565	0.803147	
1149000	-509.681675	1	2	0	'1 0 0 1 	0.291654	0.486396	0.486396	0.291654	0.247664	0.255332	0.244713	0.252290	0.317702	
1150000	-510.327911	1	2	0	'1 0 0 1 	0.267657	0.422079	0.422079	0.267657	0.244913	0.266539	0.233945	0.254602	0.505711	
1151000	-509.070958	1	2	0	'1 0 0 1 	0.252496	0.442436	0.442436	0.252496	0.245046	0.257086	0.242965	0.254902	0.377890	
1152000	-514.001658	1	2	0	'1 0 0 1 	0.281392	0.381142	0.381142	0.281392	0.243169	0.286542	0.215891	0.254398	0.774480	
1153000	-509.012031	1	2	0	'1 0 0 1 	0.239375	0.438683	0.438683	0.239375	0.244122	0.253971	0.245992	0.255916	0.201045	
1154000	-509.724639	1	2	0	'1 0 0 1 	0.238956	0.408802	0.408802	0.238956	0.242573	0.264030	0.236249	0.257147	0.301628	
1155000	-512.264399	1	2	0	'1 0 0 1 	0.289177	0.648824	0.648824	0.289177	0.249394	0.247420	0.252593	0.250594	0.642597	
1156000	-509.240157	1	2	0	'1 0 0 1 	0.254789	0.437493	0.437493	0.254789	0.244965	0.259012	0.241099	0.254924	0.139656	
1157000	-509.622203	1	2	0	'1 0 0 1 	0.297969	0.510524	0.510524	0.297969	0.248211	0.253130	0.246883	0.251775	0.821067	
1158000	-509.792271	1	2	0	'1 0 0 1 	0.217614	0.411039	0.411039	0.217614	0.240717	0.252695	0.247145	0.259442	0.698955	
1159000	-508.699985	1	2	0	'1 0 0 1 	0.251654	0.481891	0.481891	0.251654	0.246316	0.249169	0.250805	0.253710	0.834266	
1160000	-509.350613	1	2	0	'1 0 0 1 	0.279326	0.553743	0.553743	0.279326	0.248485	0.248202	0.251800	0.251513	0.977980	
1161000	-509.887373	1	2	0	'1 0 0 1 	0.222693	0.402135	0.402135	0.222693	0.240714	0.259517	0.240491	0.259278	0.465136	
1162000	-508.966089	1	2	0	'1 0 0 1 	0.273517	0.527284	0.527284	0.273517	0.247993	0.248914	0.251081	0.252013	0.444268	
1163000	-510.308722	1	2	0	'1 0 0 1 	0.206698	0.406983	0.406983	0.206698	0.238960	0.246675	0.253096	0.261268	0.461896	
1164000	-509.058863	1	2	0	'1 0 0 1 	0.282376	0.527708	0.527708	0.282376	0.248184	0.250069	0.249924	0.251823	0.674449	
1165000	-509.178862	1	2	0	'1 0 0 1 	0.227087	0.460821	0.460821	0.227087	0.244146	0.243910	0.256096	0.255848	0.763782	
1166000	-510.463964	1	2	0	'1 0 0 1 	0.320334	0.544438	0.544438	0.320334	0.248927	0.252027	0.247979	0.251067	0.820379	
1167000	-510.999546	1	2	0	'1 0 0 1 	0.247785	0.572021	0.572021	0.247785	0.248079	0.242479	0.257628	0.251813	0.397213	
1168000	-508.964936	1	2	0	'1 0 0 1 	0.233576	0.451067	0.451067	0.233576	0.244244	0.248688	0.251248	0.255820	0.693063	
1169000	-508.766550	1	2	0	'1 0 0 1 	0.253296	0.463697	0.463697	0.253296	0.245842	0.252567	0.247412	0.254180	0.736689	
1170000	-508.928328	1	2	0	'1 0 0 1 	0.277551	0.515317	0.515317	0.277551	0.247883	0.250428	0.249564	0.252126	0.239184	
1171000	-508.779856	1	2	0	'1 0 0 1 	0.242382	0.467592	0.467592	0.242382	0.245420	0.248686	0.251275	0.254619	0.429492	
1172000	-510.052552	1	2	0	'1 0 0 1 	0.312643	0.562101	0.562101	0.312643	0.249007	0.250704	0.249295	0.250994	0.631009	
1173000	-509.071493	1	2	0	'1 0 0 1 	0.263584	0.530770	0.530770	0.263584	0.247814	0.247065	0.252942	0.252179	0.469597	
1174000	-509.211452	1	2	0	'1 0 0 1 	0.226416	0.437449	0.437449	0.226416	0.243065	0.248804	0.251101	0.257029	0.400760	
1175000	-509.179144	1	2	0	'1 0 0 1 	0.228462	0.435304	0.435304	0.228462	0.243141	0.250375	0.249530	0.256954	0.780910	
