Options:
Model:                           Discrete: Dependent
Tree File Name:                  BirdTreeCleaned.tre
Data File Name:                  DataCleaned.txt
Log File Name:                   birds_nest_coparent_depRJ_KNOWN5.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1414212132
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      3500000
Burn in:                         500000
MCMC ML Start:                   False
Schedule File:                   birds_nest_coparent_depRJ_KNOWN5.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Load Model:                      birds_nest_coparent_depRJ_KNOWN.bin
Estimating values for taxa and Sites
	Sylvia_mystacea     
Scale Tree:                      0.010244
Restrictions:
    q12                          None
    q13                          None
    q21                          None
    q24                          None
    q31                          None
    q34                          None
    q42                          None
    q43                          None
Prior Information:
    Prior Categories:            100
    Priors
        q12 - uniform 0.00 100.00 
        q13 - uniform 0.00 100.00 
        q21 - uniform 0.00 100.00 
        q24 - uniform 0.00 100.00 
        q31 - uniform 0.00 100.00 
        q34 - uniform 0.00 100.00 
        q42 - uniform 0.00 100.00 
        q43 - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       399
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Model No	q12	q13	q21	q24	q31	q34	q42	q43	Est Sylvia_mystacea - 2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
522000	-306.029070	1	2506	0.500561	0.500561	0.500561	0.500561	2.325056	2.325056	0.000000	0.500561	1	0.460393	0.486938	0.052420	0.000250	
523000	-305.558149	1	1044	0.613978	0.613978	0.613978	0.613978	1.985144	1.985144	0.000000	0.613978	1	0.437832	0.527731	0.034232	0.000205	
524000	-306.651893	1	2678	0.471660	0.471660	0.471660	0.471660	2.419548	2.419548	0.471660	0.471660	1	0.230712	0.191876	0.474186	0.103226	
525000	-305.956722	1	614	0.528941	0.528941	0.528941	0.528941	2.116713	2.116713	0.528941	0.528941	1	0.249190	0.232921	0.403444	0.114445	
526000	-306.160737	1	2527	0.495123	0.495123	0.495123	0.495123	2.281368	2.281368	0.495123	0.495123	1	0.239126	0.209026	0.443846	0.108001	
527000	-305.380844	1	2674	0.564211	0.564211	0.564211	0.564211	2.177278	2.177278	0.000000	0.564211	1	0.447351	0.510518	0.041899	0.000231	
528000	-305.406662	1	1562	0.616407	0.616407	0.616407	0.616407	2.194642	2.194642	0.000000	0.616407	1	0.436406	0.524813	0.038538	0.000243	
529000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
530000	-306.821537	1	340	0.521338	0.521338	0.521338	0.521338	1.688297	1.688297	0.000000	0.521338	1	0.459512	0.507346	0.032998	0.000144	
531000	-307.532810	1	64	0.338317	0.338317	0.338317	0.338317	2.126994	2.126994	0.338317	2.126994	0	0.148637	0.138872	0.340332	0.372158	
532000	-305.525268	1	20	0.619152	0.619152	0.619152	0.619152	2.313406	2.313406	0.000000	0.619152	1	0.435275	0.523827	0.040634	0.000264	
533000	-305.388893	1	1257	0.603535	0.603535	0.603535	0.603535	2.223554	2.223554	0.000000	0.603535	1	0.438868	0.520993	0.039894	0.000245	
534000	-305.379247	1	328	0.284609	0.284609	0.284609	0.284609	1.902837	1.902837	0.284609	1.902837	1	0.138697	0.115798	0.366191	0.379314	
535000	-306.097737	1	145	0.495637	0.495637	0.495637	0.495637	1.926908	1.926908	0.000000	0.495637	1	0.464312	0.492054	0.043446	0.000188	
536000	-306.887494	1	1409	0.500889	0.500889	0.500889	0.500889	2.031206	2.031206	0.000000	0.747117	0	0.452619	0.513438	0.033628	0.000314	
537000	-305.106613	1	1788	0.475463	0.475463	0.475463	0.475463	1.471660	3.706873	0.000000	1.471660	0	0.471685	0.508533	0.019006	0.000776	
538000	-305.326951	1	467	0.357300	0.357300	0.357300	0.357300	2.084614	2.084614	0.357300	2.084614	1	0.159062	0.152842	0.330187	0.357908	
539000	-302.711536	1	1537	0.532609	0.532609	0.532609	0.532609	1.373915	3.553725	0.000000	1.373915	1	0.463425	0.519326	0.016679	0.000571	
540000	-305.380844	1	2674	0.564211	0.564211	0.564211	0.564211	2.177278	2.177278	0.000000	0.564211	1	0.447351	0.510518	0.041899	0.000231	
541000	-305.971754	1	930	0.508709	0.508709	0.508709	0.508709	2.186103	2.186103	0.508709	0.508709	1	0.244568	0.220254	0.424495	0.110683	
542000	-303.980977	1	2660	1.032231	0.434305	0.434305	0.434305	1.032231	2.331169	0.000000	1.032231	1	0.639397	0.337561	0.022583	0.000459	
543000	-304.553496	1	411	0.447698	0.447698	0.447698	0.447698	1.693112	2.517699	0.447698	0.447698	1	0.301181	0.191884	0.436737	0.070198	
544000	-305.629189	1	1094	0.619280	0.619280	0.619280	0.619280	2.373028	2.373028	0.000000	0.619280	1	0.434948	0.523087	0.041691	0.000274	
545000	-305.474941	1	2139	0.673910	0.673910	0.548802	0.548802	1.815788	1.815788	0.000000	0.673910	1	0.481415	0.483586	0.034744	0.000255	
546000	-304.989885	1	1812	0.293425	0.293425	0.293425	0.293425	1.753347	1.753347	0.293425	1.753347	1	0.155535	0.131111	0.357923	0.355431	
547000	-306.762176	1	1490	0.417179	0.417179	0.417179	0.417179	1.716355	1.716355	0.417179	0.417179	1	0.260435	0.210494	0.434225	0.094846	
548000	-302.168152	1	1807	0.368721	0.368721	0.368721	0.368721	1.024492	3.354034	0.368721	1.024492	1	0.341785	0.205596	0.357871	0.094747	
549000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
550000	-305.342297	1	1222	0.360635	0.360635	0.360635	0.360635	2.088707	2.088707	0.360635	2.088707	1	0.160087	0.154691	0.328619	0.356603	
551000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
552000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
553000	-308.800291	1	456	0.288005	0.288005	0.288005	0.288005	2.262775	2.262775	0.288005	2.262775	0	0.118622	0.102279	0.365774	0.413325	
554000	-303.234975	1	2477	0.430705	0.430705	0.430705	0.430705	0.928426	3.479873	0.430705	0.928426	1	0.398826	0.235425	0.294117	0.071631	
555000	-308.809431	1	2122	0.660882	0.660882	0.660882	0.660882	2.144824	2.144824	0.000000	0.660882	0	0.427969	0.536404	0.035383	0.000245	
556000	-302.039047	1	954	0.464484	0.464484	0.464484	0.464484	1.256501	2.429299	0.464484	1.256501	1	0.293189	0.263852	0.293757	0.149202	
557000	-305.401046	1	1334	0.307665	0.307665	0.307665	0.307665	2.023886	2.023886	0.307665	2.023886	1	0.141688	0.124525	0.354874	0.378913	
558000	-305.845625	1	1911	0.679009	0.679009	0.679009	0.679009	2.092614	2.092614	0.000000	0.679009	1	0.424798	0.541302	0.033660	0.000240	
559000	-302.583368	1	720	0.530245	0.530245	0.530245	0.530245	1.468851	2.759729	0.000000	1.468851	1	0.449493	0.531970	0.017895	0.000643	
560000	-309.411977	1	2547	0.586598	0.586598	0.586598	0.586598	1.780258	1.780258	0.000000	0.586598	0	0.444339	0.524730	0.030768	0.000163	
561000	-302.816780	1	2531	0.676638	0.334925	0.676638	0.334925	2.243501	2.243501	0.334925	0.676638	1	0.199697	0.238259	0.409732	0.152312	
562000	-303.859917	1	1409	0.500889	0.500889	0.500889	0.500889	2.031206	2.031206	0.000000	0.747117	1	0.452619	0.513438	0.033628	0.000314	
563000	-306.279861	1	1348	0.675392	0.675392	0.675392	0.675392	2.511944	2.511944	0.000000	0.675392	1	0.423652	0.534797	0.041235	0.000316	
564000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
565000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
566000	-304.296712	1	1114	0.886185	0.332380	0.886185	0.332380	0.886185	3.327322	0.332380	0.886185	1	0.338845	0.373663	0.213829	0.073662	
567000	-305.987939	1	1665	0.499688	0.499688	0.499688	0.499688	2.203408	2.203408	0.499688	0.499688	1	0.242995	0.215407	0.432611	0.108987	
568000	-304.888979	1	476	0.316193	0.316193	0.316193	0.316193	1.892154	1.892154	0.316193	1.892154	1	0.155300	0.137489	0.347923	0.359288	
569000	-309.822587	1	533	0.515966	0.515966	0.515966	0.515966	0.515966	3.219342	0.515966	0.515966	1	0.647672	0.206131	0.125944	0.020253	
570000	-307.253106	1	2327	0.291117	0.291117	0.291117	0.291117	1.870397	1.870397	0.291117	1.870397	0	0.144549	0.122003	0.361932	0.371516	
571000	-305.502128	1	2165	0.637731	0.637731	0.637731	0.637731	2.200381	2.200381	0.000000	0.637731	1	0.432164	0.530078	0.037509	0.000249	
572000	-305.389070	1	2730	0.581470	0.581470	0.581470	0.581470	2.061085	2.061085	0.000000	0.581470	1	0.444274	0.517525	0.037988	0.000214	
573000	-306.881237	1	578	0.612007	0.612007	0.612007	0.612007	2.742131	2.742131	0.000000	0.612007	1	0.434457	0.517372	0.047845	0.000326	
574000	-305.349133	1	2848	0.586175	0.586175	0.586175	0.586175	2.129825	2.129825	0.000000	0.586175	1	0.442935	0.517682	0.039156	0.000226	
575000	-306.959772	1	2083	0.525576	0.525576	0.525576	0.525576	2.497577	2.497577	0.525576	0.525576	1	0.233472	0.210490	0.442682	0.113356	
576000	-306.451393	1	2283	0.586191	0.586191	0.586191	0.586191	2.112463	2.112463	0.586191	0.586191	1	0.251270	0.254057	0.369873	0.124800	
577000	-302.756393	1	1788	0.475463	0.475463	0.475463	0.475463	1.471660	3.706873	0.000000	1.471660	1	0.471685	0.508533	0.019006	0.000776	
578000	-305.891523	1	1197	0.461561	0.461561	0.461561	0.461561	2.078656	2.078656	0.461561	0.461561	1	0.244765	0.205755	0.447358	0.102122	
579000	-303.812006	1	2479	1.399741	0.444102	0.444102	0.444102	1.399741	2.782958	0.000000	1.399741	1	0.647495	0.314920	0.035963	0.001622	
580000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
581000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
582000	-305.884419	1	1527	0.518132	0.518132	0.518132	0.518132	2.089423	2.089423	0.518132	0.518132	1	0.249817	0.230395	0.407292	0.112495	
583000	-305.387383	1	1921	0.560169	0.560169	0.560169	0.560169	2.156271	2.156271	0.000000	0.560169	1	0.448341	0.509625	0.041806	0.000227	
584000	-307.295924	1	2217	0.558134	0.558134	0.558134	0.558134	2.799964	2.799964	0.000000	0.558134	1	0.445018	0.501842	0.052823	0.000317	
585000	-304.178289	1	1940	0.838338	0.580808	0.580808	0.580808	2.548078	2.548078	0.000000	0.838338	1	0.492738	0.457723	0.048904	0.000635	
586000	-303.494624	1	1332	0.559094	0.559094	0.559094	0.559094	1.225396	2.493144	0.559094	1.225396	1	0.312109	0.306682	0.249441	0.131768	
587000	-302.651021	1	794	0.453493	0.453493	0.453493	0.453493	1.341618	2.590446	0.000000	1.341618	1	0.470931	0.510911	0.017612	0.000546	
588000	-305.660915	1	2887	0.582207	0.582207	0.582207	0.582207	1.913357	1.913357	0.000000	0.582207	1	0.444793	0.520575	0.034445	0.000188	
589000	-306.875403	1	394	0.611250	0.611250	0.611250	0.611250	1.905190	1.905190	0.611250	0.611250	1	0.261034	0.278441	0.331882	0.128643	
590000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
591000	-305.370538	1	1659	0.588966	0.588966	0.588966	0.588966	2.085312	2.085312	0.000000	0.588966	1	0.442571	0.519214	0.037997	0.000219	
592000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
593000	-304.180676	1	1520	0.308488	0.308488	0.552842	0.308488	1.826819	1.826819	0.308488	0.552842	1	0.159668	0.250427	0.453193	0.136712	
594000	-303.234975	1	2477	0.430705	0.430705	0.430705	0.430705	0.928426	3.479873	0.430705	0.928426	1	0.398826	0.235425	0.294117	0.071631	
595000	-305.822186	1	2041	0.502170	0.502170	0.502170	0.502170	1.979201	1.979201	0.502170	0.502170	1	0.254312	0.231531	0.404485	0.109673	
596000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
597000	-302.714298	1	1853	0.504365	0.504365	0.504365	0.504365	1.460455	2.596222	0.000000	1.460455	1	0.453700	0.527530	0.018131	0.000640	
598000	-305.629715	1	406	0.628196	0.628196	0.628196	0.628196	2.357144	2.357144	0.000000	0.628196	1	0.433276	0.525547	0.040904	0.000273	
599000	-306.871738	1	2138	0.412635	0.412635	0.412635	0.412635	2.324329	2.324329	0.412635	0.412635	1	0.224506	0.167543	0.516050	0.091901	
600000	-306.050509	1	1965	0.439080	0.439080	0.439080	0.439080	2.084387	2.084387	0.439080	0.439080	1	0.241121	0.194114	0.466904	0.097861	
601000	-303.787618	1	2081	1.103753	0.361091	0.361091	0.361091	2.266283	2.266283	0.361091	1.103753	1	0.276445	0.116956	0.371868	0.234730	
602000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
603000	-306.245718	1	1684	0.542573	0.542573	0.542573	0.542573	1.825595	1.825595	0.542573	0.542573	1	0.265094	0.261243	0.357092	0.116571	
604000	-301.906368	1	480	0.490857	0.490857	0.490857	0.490857	1.336197	3.232583	0.490857	1.336197	1	0.301806	0.255146	0.307548	0.135500	
605000	-301.906368	1	480	0.490857	0.490857	0.490857	0.490857	1.336197	3.232583	0.490857	1.336197	1	0.301806	0.255146	0.307548	0.135500	
606000	-307.758322	1	211	0.266509	0.266509	0.266509	0.266509	1.659469	1.659469	0.266509	1.659469	0	0.149052	0.118678	0.372697	0.359573	
607000	-303.494624	1	1332	0.559094	0.559094	0.559094	0.559094	1.225396	2.493144	0.559094	1.225396	1	0.312109	0.306682	0.249441	0.131768	
608000	-303.494624	1	1332	0.559094	0.559094	0.559094	0.559094	1.225396	2.493144	0.559094	1.225396	1	0.312109	0.306682	0.249441	0.131768	
609000	-303.607284	1	392	1.143398	0.330596	0.330596	0.330596	1.143398	2.397077	0.330596	1.143398	1	0.428830	0.142071	0.293718	0.135381	
610000	-306.171309	1	164	0.521023	0.521023	0.521023	0.521023	2.468570	2.468570	0.000000	0.521023	1	0.454917	0.492691	0.052122	0.000270	
611000	-305.655496	1	1173	0.263441	0.263441	0.263441	0.263441	1.780118	1.780118	0.263441	1.780118	1	0.136530	0.108509	0.377187	0.377775	
612000	-305.663611	1	920	0.643070	0.643070	0.643070	0.643070	2.009862	2.009862	0.000000	0.643070	1	0.431919	0.534506	0.033360	0.000215	
613000	-306.048082	1	2216	0.452676	0.452676	0.452676	0.452676	2.165485	2.165485	0.452676	0.452676	1	0.239137	0.196085	0.464541	0.100237	
614000	-305.904025	1	2845	0.631013	0.631013	0.631013	0.631013	2.471575	2.471575	0.000000	0.631013	1	0.432154	0.524868	0.042685	0.000293	
615000	-304.888979	1	476	0.316193	0.316193	0.316193	0.316193	1.892154	1.892154	0.316193	1.892154	1	0.155300	0.137489	0.347923	0.359288	
616000	-305.805785	1	2778	0.679020	0.679020	0.679020	0.679020	2.170581	2.170581	0.000000	0.679020	1	0.424495	0.540068	0.035182	0.000255	
617000	-304.575503	1	1855	1.043088	0.305221	0.305221	0.305221	1.043088	2.713141	0.000000	1.043088	1	0.728312	0.232195	0.038554	0.000939	
618000	-304.851487	1	484	0.319156	0.319156	0.319156	0.319156	1.888753	1.888753	0.319156	1.888753	1	0.156965	0.139672	0.346167	0.357196	
619000	-309.190093	1	1980	0.584137	0.584137	0.584137	0.584137	1.833088	1.833088	0.000000	0.584137	0	0.444691	0.522843	0.032293	0.000173	
620000	-305.998775	1	1875	0.452153	0.452153	0.452153	0.452153	2.130076	2.130076	0.452153	0.452153	1	0.240813	0.197923	0.461036	0.100228	
621000	-306.776264	1	2727	0.444057	0.444057	0.444057	0.444057	2.068070	2.068070	0.000000	0.444057	1	0.475146	0.466878	0.057757	0.000219	
622000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
623000	-306.368042	1	981	0.580680	0.580680	0.580680	0.580680	2.079085	2.079085	0.580680	0.580680	1	0.252711	0.254575	0.368955	0.123760	
624000	-302.274655	1	1207	0.486627	0.486627	0.486627	0.486627	1.088377	3.119393	0.486627	1.088377	1	0.349740	0.267752	0.282890	0.099618	
625000	-302.711536	1	1537	0.532609	0.532609	0.532609	0.532609	1.373915	3.553725	0.000000	1.373915	1	0.463425	0.519326	0.016679	0.000571	
626000	-304.968390	1	1828	0.327793	0.327793	0.327793	0.327793	1.958038	1.958038	0.327793	1.958038	1	0.155610	0.141157	0.342936	0.360298	
627000	-305.804127	1	327	0.270516	0.270516	0.270516	0.270516	1.945529	1.945529	0.270516	1.945529	1	0.128175	0.104279	0.374600	0.392947	
628000	-303.757940	1	951	0.539229	0.401959	0.539229	0.539229	1.080185	3.131407	0.401959	0.539229	1	0.427826	0.281822	0.251785	0.038566	
629000	-305.874951	1	1360	0.460535	0.460535	0.460535	0.460535	2.039524	2.039524	0.460535	0.460535	1	0.246697	0.207846	0.443441	0.102015	
630000	-305.420515	1	1043	0.415899	0.415899	0.631073	0.415899	1.914705	1.914705	0.000000	0.631073	1	0.349915	0.621596	0.028283	0.000207	
631000	-304.262262	1	2985	1.047909	0.480818	0.480818	0.480818	1.047909	2.488200	0.480818	1.047909	1	0.441108	0.236280	0.224216	0.098396	
632000	-305.184704	1	2327	0.291117	0.291117	0.291117	0.291117	1.870397	1.870397	0.291117	1.870397	1	0.144549	0.122003	0.361932	0.371517	
633000	-305.812623	1	262	0.488801	0.488801	0.488801	0.488801	1.971570	1.971570	0.488801	0.488801	1	0.253584	0.226117	0.413017	0.107282	
634000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
635000	-305.647708	1	666	0.659492	0.659492	0.659492	0.659492	2.213419	2.213419	0.000000	0.659492	1	0.427941	0.535039	0.036762	0.000257	
636000	-305.357462	1	265	0.572566	0.572566	0.572566	0.572566	2.137980	2.137980	0.000000	0.572566	1	0.445776	0.513635	0.040363	0.000226	
637000	-305.989042	1	2500	0.510188	0.510188	0.510188	0.510188	1.858143	1.858143	0.510188	0.510188	1	0.261734	0.244880	0.382320	0.111066	
638000	-305.771808	1	1483	0.525293	0.525293	0.525293	0.525293	2.326626	2.326626	0.000000	0.525293	1	0.454913	0.495833	0.049004	0.000251	
639000	-306.764283	1	482	0.400479	0.400479	0.400479	0.400479	2.326127	2.326127	0.400479	2.326127	1	0.159799	0.167050	0.314387	0.358764	
640000	-305.805605	1	2695	0.534889	0.534889	0.534889	0.534889	1.905758	1.905758	0.000000	0.534889	1	0.455331	0.506370	0.038116	0.000183	
641000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
642000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
643000	-302.168152	1	1807	0.368721	0.368721	0.368721	0.368721	1.024492	3.354034	0.368721	1.024492	1	0.341785	0.205596	0.357871	0.094747	
644000	-305.811801	1	2247	0.492844	0.492844	0.492844	0.492844	2.058950	2.058950	0.492844	0.492844	1	0.249313	0.221648	0.421116	0.107923	
645000	-304.300401	1	713	0.494655	0.494655	0.494655	0.494655	1.342936	3.029553	0.494655	1.342936	0	0.296876	0.259849	0.301777	0.141498	
646000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
647000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
648000	-306.112196	1	2227	0.539912	0.539912	0.539912	0.539912	1.878737	1.878737	0.539912	0.539912	1	0.261958	0.255443	0.366364	0.116235	
649000	-305.617153	1	1977	0.635403	0.635403	0.635403	0.635403	2.009054	2.009054	0.000000	0.635403	1	0.433429	0.532669	0.033689	0.000213	
650000	-304.171284	1	1034	0.913047	0.389153	0.913047	0.389153	0.913047	2.744877	0.389153	0.913047	1	0.325040	0.398900	0.191256	0.084804	
651000	-306.025184	1	1554	0.438584	0.438584	0.438584	0.438584	2.037194	2.037194	0.438584	0.438584	1	0.243582	0.196879	0.461639	0.097900	
652000	-305.652996	1	271	0.658077	0.658077	0.658077	0.658077	2.106297	2.106297	0.000000	0.658077	1	0.428655	0.536377	0.034731	0.000237	
653000	-306.364502	1	2190	0.440141	0.440141	0.440141	0.440141	1.763439	1.763439	0.440141	0.440141	1	0.260756	0.219112	0.421272	0.098860	
654000	-306.854330	1	1999	0.762664	0.762664	0.762664	0.762664	2.199419	2.199419	0.000000	0.762664	1	0.410080	0.556220	0.033407	0.000292	
655000	-305.380878	1	663	0.605862	0.605862	0.605862	0.605862	2.111734	2.111734	0.000000	0.605862	1	0.438938	0.523366	0.037470	0.000226	
656000	-305.920895	1	967	0.492904	0.492904	0.492904	0.492904	2.151326	2.151326	0.000000	0.492904	1	0.463363	0.486559	0.049853	0.000225	
657000	-303.781811	1	1625	0.649850	0.649850	0.649850	0.649850	1.468267	2.804783	0.000000	1.468267	1	0.427283	0.555732	0.016425	0.000560	
658000	-305.607396	1	1363	0.607464	0.607464	0.607464	0.607464	1.951887	1.951887	0.000000	0.607464	1	0.439305	0.526671	0.033827	0.000198	
659000	-303.432812	1	220	1.083750	0.296794	0.296794	0.296794	1.083750	2.849540	0.296794	1.083750	1	0.441158	0.121078	0.323530	0.114234	
660000	-306.355109	1	2249	0.483174	0.483174	0.483174	0.483174	2.344621	2.344621	0.483174	0.483174	1	0.235169	0.200553	0.458667	0.105611	
661000	-302.711536	1	1537	0.532609	0.532609	0.532609	0.532609	1.373915	3.553725	0.000000	1.373915	1	0.463425	0.519326	0.016679	0.000571	
