Default schedule
Rate	44.44
Est Data	55.56
Rate Tried	% Accepted	Est Data Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
458	0.353712	542	0.653137	9.035380	0	0.000000	0.516000	0.531466	
468	0.286325	532	0.714286	9.035380	0	0.000000	0.514000	0.531452	
466	0.231760	534	0.707865	9.035380	0	0.000000	0.486000	0.531415	
440	0.265909	560	0.703571	9.035380	0	0.000000	0.511000	0.531399	
458	0.237991	542	0.714022	9.035380	0	0.000000	0.496000	0.531370	
449	0.338530	551	0.686025	9.035380	0	0.000000	0.530000	0.531369	
420	0.409524	580	0.701724	9.035380	0	0.000000	0.579000	0.531407	
433	0.237875	567	0.689594	9.035380	0	0.000000	0.494000	0.531377	
448	0.263393	552	0.733696	9.035380	0	0.000000	0.523000	0.531370	
456	0.315789	544	0.704044	9.035380	0	0.000000	0.527000	0.531367	
433	0.286374	567	0.680776	9.035380	0	0.000000	0.510000	0.531350	
478	0.192469	522	0.695402	9.035380	0	0.000000	0.455000	0.531288	
447	0.308725	553	0.694394	9.035380	0	0.000000	0.522000	0.531281	
443	0.040632	557	0.648115	9.035380	0	0.000000	0.379000	0.531158	
446	0.004484	554	0.703971	9.035380	0	0.000000	0.392000	0.531046	
447	0.281879	553	0.667269	9.035380	0	0.000000	0.495000	0.531017	
426	0.375587	574	0.677700	9.035380	0	0.000000	0.549000	0.531032	
450	0.362222	550	0.663636	9.035380	0	0.000000	0.528000	0.531029	
442	0.359729	558	0.707885	9.035380	0	0.000000	0.554000	0.531048	
465	0.372043	535	0.693458	9.035380	0	0.000000	0.544000	0.531058	
421	0.318290	579	0.737478	9.035380	0	0.000000	0.561000	0.531082	
438	0.383562	562	0.677936	9.035380	0	0.000000	0.549000	0.531096	
463	0.466523	537	0.694600	9.035380	0	0.000000	0.589000	0.531143	
409	0.452323	591	0.708968	9.035380	0	0.000000	0.604000	0.531201	
418	0.267943	582	0.685567	9.035380	0	0.000000	0.511000	0.531185	
424	0.405660	576	0.668403	9.035380	0	0.000000	0.557000	0.531205	
420	0.459524	580	0.681034	9.035380	0	0.000000	0.588000	0.531250	
420	0.469048	580	0.713793	9.035380	0	0.000000	0.611000	0.531314	
419	0.434368	581	0.707401	9.035380	0	0.000000	0.593000	0.531363	
405	0.409877	595	0.667227	9.035380	0	0.000000	0.563000	0.531388	
402	0.251244	598	0.704013	9.035380	0	0.000000	0.522000	0.531381	
443	0.399549	557	0.687612	9.035380	0	0.000000	0.560000	0.531403	
477	0.188679	523	0.697897	9.035380	0	0.000000	0.455000	0.531343	
481	0.101871	519	0.684008	9.035380	0	0.000000	0.404000	0.531242	
447	0.458613	553	0.661844	9.035380	0	0.000000	0.571000	0.531273	
461	0.355748	539	0.660482	9.035380	0	0.000000	0.520000	0.531264	
443	0.356659	557	0.701975	9.035380	0	0.000000	0.549000	0.531278	
458	0.451965	542	0.754613	9.035380	0	0.000000	0.616000	0.531345	
435	0.429885	565	0.734513	9.035380	0	0.000000	0.602000	0.531401	
439	0.362187	561	0.698752	9.035380	0	0.000000	0.551000	0.531416	
469	0.153518	531	0.706215	9.035380	0	0.000000	0.447000	0.531350	
413	0.484262	587	0.664395	9.035380	0	0.000000	0.590000	0.531396	
403	0.347395	597	0.671692	9.035380	0	0.000000	0.541000	0.531404	
428	0.418224	572	0.687063	9.035380	0	0.000000	0.572000	0.531436	
449	0.187082	551	0.722323	9.035380	0	0.000000	0.482000	0.531397	
445	0.460674	555	0.652252	9.035380	0	0.000000	0.567000	0.531425	
445	0.460674	555	0.693694	9.035380	0	0.000000	0.590000	0.531471	
494	0.410931	506	0.622530	9.035380	0	0.000000	0.518000	0.531460	
479	0.169102	521	0.679463	9.035380	0	0.000000	0.435000	0.531385	
445	0.395506	555	0.708108	9.035380	0	0.000000	0.569000	0.531414	
425	0.164706	575	0.706087	9.035380	0	0.000000	0.476000	0.531371	
455	0.452747	545	0.693578	9.035380	0	0.000000	0.584000	0.531412	
475	0.404211	525	0.670476	9.035380	0	0.000000	0.544000	0.531422	
428	0.387850	572	0.666084	9.035380	0	0.000000	0.547000	0.531434	
432	0.372685	568	0.698944	9.035380	0	0.000000	0.558000	0.531454	
452	0.092920	548	0.697080	9.035380	0	0.000000	0.424000	0.531371	
463	0.289417	537	0.703911	9.035380	0	0.000000	0.512000	0.531356	
433	0.136259	567	0.689594	9.035380	0	0.000000	0.450000	0.531293	
448	0.334821	552	0.682971	9.035380	0	0.000000	0.527000	0.531289	
446	0.343049	554	0.693141	9.035380	0	0.000000	0.537000	0.531294	
452	0.500000	548	0.653285	9.035380	0	0.000000	0.584000	0.531334	
446	0.219731	554	0.682310	9.035380	0	0.000000	0.476000	0.531292	
484	0.347107	516	0.697674	9.035380	0	0.000000	0.528000	0.531289	
489	0.122699	511	0.718200	9.035380	0	0.000000	0.427000	0.531208	
453	0.465784	547	0.738574	9.035380	0	0.000000	0.615000	0.531273	
452	0.318584	548	0.669708	9.035380	0	0.000000	0.511000	0.531258	
472	0.372881	528	0.687500	9.035380	0	0.000000	0.539000	0.531263	
427	0.274005	573	0.645724	9.035380	0	0.000000	0.487000	0.531229	
433	0.260970	567	0.723104	9.035380	0	0.000000	0.523000	0.531223	
457	0.439825	543	0.683241	9.035380	0	0.000000	0.572000	0.531254	
448	0.406250	552	0.710145	9.035380	0	0.000000	0.574000	0.531287	
448	0.107143	552	0.728261	9.035380	0	0.000000	0.450000	0.531225	
490	0.451020	510	0.682353	9.035380	0	0.000000	0.569000	0.531254	
465	0.391398	535	0.715888	9.035380	0	0.000000	0.565000	0.531280	
420	0.259524	580	0.715517	9.035380	0	0.000000	0.524000	0.531274	
457	0.312910	543	0.674033	9.035380	0	0.000000	0.509000	0.531257	
420	0.361905	580	0.701724	9.035380	0	0.000000	0.559000	0.531278	
436	0.215596	564	0.659574	9.035380	0	0.000000	0.466000	0.531228	
441	0.451247	559	0.681574	9.035380	0	0.000000	0.580000	0.531266	
446	0.392377	554	0.693141	9.035380	0	0.000000	0.559000	0.531287	
417	0.407674	583	0.662093	9.035380	0	0.000000	0.556000	0.531306	
484	0.396694	516	0.678295	9.035380	0	0.000000	0.542000	0.531314	
475	0.294737	525	0.702857	9.035380	0	0.000000	0.509000	0.531297	
462	0.264069	538	0.691450	9.035380	0	0.000000	0.494000	0.531268	
439	0.441913	561	0.668449	9.035380	0	0.000000	0.569000	0.531297	
458	0.257642	542	0.708487	9.035380	0	0.000000	0.502000	0.531275	
471	0.430998	529	0.695652	9.035380	0	0.000000	0.571000	0.531305	
430	0.423256	570	0.664912	9.035380	0	0.000000	0.561000	0.531328	
448	0.446429	552	0.664855	9.035380	0	0.000000	0.567000	0.531355	
385	0.462338	615	0.668293	9.035380	0	0.000000	0.589000	0.531398	
443	0.426637	557	0.718133	9.035380	0	0.000000	0.589000	0.531442	
486	0.088477	514	0.704280	9.035380	0	0.000000	0.405000	0.531346	
431	0.076566	569	0.660808	9.035380	0	0.000000	0.409000	0.531254	
443	0.336343	557	0.719928	9.035380	0	0.000000	0.550000	0.531268	
438	0.433790	562	0.688612	9.035380	0	0.000000	0.577000	0.531302	
428	0.348131	572	0.643357	9.035380	0	0.000000	0.517000	0.531292	
413	0.501211	587	0.705281	9.035380	0	0.000000	0.621000	0.531359	
428	0.254673	572	0.680070	9.035380	0	0.000000	0.498000	0.531334	
445	0.438202	555	0.675676	9.035380	0	0.000000	0.570000	0.531363	
438	0.134703	562	0.729537	9.035380	0	0.000000	0.469000	0.531316	
450	0.375556	550	0.723636	9.035380	0	0.000000	0.567000	0.531343	
455	0.193407	545	0.684404	9.035380	0	0.000000	0.461000	0.531290	
446	0.244395	554	0.691336	9.035380	0	0.000000	0.492000	0.531261	
456	0.315789	544	0.704044	9.035380	0	0.000000	0.527000	0.531258	
444	0.376126	556	0.717626	9.035380	0	0.000000	0.566000	0.531284	
440	0.470455	560	0.735714	9.035380	0	0.000000	0.619000	0.531349	
441	0.185941	559	0.661896	9.035380	0	0.000000	0.452000	0.531290	
451	0.281596	549	0.675774	9.035380	0	0.000000	0.498000	0.531265	
434	0.428571	566	0.690813	9.035380	0	0.000000	0.577000	0.531299	
420	0.097619	580	0.693103	9.035380	0	0.000000	0.443000	0.531233	
433	0.256351	567	0.691358	9.035380	0	0.000000	0.503000	0.531212	
478	0.407950	522	0.691571	9.035380	0	0.000000	0.556000	0.531231	
428	0.485981	572	0.678322	9.035380	0	0.000000	0.596000	0.531279	
417	0.290168	583	0.699828	9.035380	0	0.000000	0.529000	0.531277	
436	0.254587	564	0.702128	9.035380	0	0.000000	0.507000	0.531259	
435	0.296552	565	0.658407	9.035380	0	0.000000	0.501000	0.531237	
423	0.373522	577	0.688042	9.035380	0	0.000000	0.555000	0.531254	
447	0.024609	553	0.761302	9.035380	0	0.000000	0.432000	0.531181	
453	0.364238	547	0.663620	9.035380	0	0.000000	0.528000	0.531178	
425	0.425882	575	0.720000	9.035380	0	0.000000	0.595000	0.531226	
453	0.322296	547	0.696527	9.035380	0	0.000000	0.527000	0.531223	
458	0.379913	542	0.667897	9.035380	0	0.000000	0.536000	0.531226	
422	0.386256	578	0.655709	9.035380	0	0.000000	0.542000	0.531234	
439	0.289294	561	0.720143	9.035380	0	0.000000	0.531000	0.531234	
435	0.308046	565	0.690265	9.035380	0	0.000000	0.524000	0.531229	
434	0.412442	566	0.733216	9.035380	0	0.000000	0.594000	0.531275	
446	0.408072	554	0.691336	9.035380	0	0.000000	0.565000	0.531300	
438	0.429224	562	0.729537	9.035380	0	0.000000	0.598000	0.531349	
435	0.356322	565	0.693805	9.035380	0	0.000000	0.547000	0.531360	
450	0.395556	550	0.692727	9.035380	0	0.000000	0.559000	0.531381	
408	0.411765	592	0.668919	9.035380	0	0.000000	0.564000	0.531405	
440	0.475000	560	0.676786	9.035380	0	0.000000	0.588000	0.531446	
447	0.371365	553	0.708861	9.035380	0	0.000000	0.558000	0.531466	
441	0.437642	559	0.677996	9.035380	0	0.000000	0.572000	0.531496	
432	0.328704	568	0.697183	9.035380	0	0.000000	0.538000	0.531500	
446	0.298206	554	0.689531	9.035380	0	0.000000	0.515000	0.531488	
437	0.393593	563	0.735346	9.035380	0	0.000000	0.586000	0.531528	
443	0.395034	557	0.700180	9.035380	0	0.000000	0.565000	0.531553	
444	0.434685	556	0.690647	9.035380	0	0.000000	0.577000	0.531586	
471	0.403397	529	0.708885	9.035380	0	0.000000	0.565000	0.531610	
443	0.225734	557	0.691203	9.035380	0	0.000000	0.485000	0.531576	
431	0.006961	569	0.669596	9.035380	0	0.000000	0.384000	0.531469	
465	0.212903	535	0.687850	9.035380	0	0.000000	0.467000	0.531422	
465	0.481720	535	0.715888	9.035380	0	0.000000	0.607000	0.531477	
446	0.526906	554	0.651625	9.035380	0	0.000000	0.596000	0.531524	
437	0.450801	563	0.651865	9.035380	0	0.000000	0.564000	0.531547	
434	0.315668	566	0.719081	9.035380	0	0.000000	0.544000	0.531556	
432	0.365741	568	0.728873	9.035380	0	0.000000	0.572000	0.531586	
421	0.413302	579	0.692573	9.035380	0	0.000000	0.575000	0.531617	
432	0.245370	568	0.670775	9.035380	0	0.000000	0.487000	0.531585	
445	0.229213	555	0.713514	9.035380	0	0.000000	0.498000	0.531560	
470	0.359574	530	0.711321	9.035380	0	0.000000	0.546000	0.531571	
462	0.458874	538	0.702602	9.035380	0	0.000000	0.590000	0.531613	
479	0.407098	521	0.696737	9.035380	0	0.000000	0.558000	0.531632	
469	0.460554	531	0.711864	9.035380	0	0.000000	0.594000	0.531677	
467	0.370450	533	0.669794	9.035380	0	0.000000	0.530000	0.531676	
470	0.372340	530	0.709434	9.035380	0	0.000000	0.551000	0.531690	
428	0.485981	572	0.713287	9.035380	0	0.000000	0.616000	0.531751	
426	0.457746	574	0.686411	9.035380	0	0.000000	0.589000	0.531792	
454	0.129956	546	0.661172	9.035380	0	0.000000	0.420000	0.531712	
448	0.334821	552	0.653986	9.035380	0	0.000000	0.511000	0.531697	
462	0.367965	538	0.704461	9.035380	0	0.000000	0.549000	0.531709	
464	0.310345	536	0.699627	9.035380	0	0.000000	0.519000	0.531700	
469	0.341151	531	0.698682	9.035380	0	0.000000	0.531000	0.531700	
449	0.371938	551	0.691470	9.035380	0	0.000000	0.548000	0.531711	
426	0.417840	574	0.719512	9.035380	0	0.000000	0.591000	0.531754	
434	0.288018	566	0.673145	9.035380	0	0.000000	0.506000	0.531735	
425	0.404706	575	0.693913	9.035380	0	0.000000	0.571000	0.531763	
455	0.501099	545	0.640367	9.035380	0	0.000000	0.577000	0.531796	
425	0.345882	575	0.685217	9.035380	0	0.000000	0.541000	0.531802	
453	0.238411	547	0.705667	9.035380	0	0.000000	0.494000	0.531775	
446	0.242152	554	0.685921	9.035380	0	0.000000	0.488000	0.531744	
449	0.305122	551	0.705989	9.035380	0	0.000000	0.526000	0.531740	
443	0.390519	557	0.692998	9.035380	0	0.000000	0.559000	0.531759	
444	0.279279	556	0.687050	9.035380	0	0.000000	0.506000	0.531741	
448	0.395089	552	0.692029	9.035380	0	0.000000	0.559000	0.531760	
431	0.366589	569	0.695958	9.035380	0	0.000000	0.554000	0.531776	
427	0.428571	573	0.684119	9.035380	0	0.000000	0.575000	0.531807	
431	0.345708	569	0.695958	9.035380	0	0.000000	0.545000	0.531816	
446	0.358744	554	0.687726	9.035380	0	0.000000	0.541000	0.531823	
482	0.170124	518	0.708494	9.035380	0	0.000000	0.449000	0.531764	
467	0.394004	533	0.694184	9.035380	0	0.000000	0.554000	0.531780	
446	0.399103	554	0.711191	9.035380	0	0.000000	0.572000	0.531808	
454	0.352423	546	0.728938	9.035380	0	0.000000	0.558000	0.531827	
443	0.401806	557	0.701975	9.035380	0	0.000000	0.569000	0.531853	
444	0.414414	556	0.658273	9.035380	0	0.000000	0.550000	0.531866	
441	0.392290	559	0.724508	9.035380	0	0.000000	0.578000	0.531899	
459	0.416122	541	0.706100	9.035380	0	0.000000	0.573000	0.531928	
445	0.485393	555	0.641441	9.035380	0	0.000000	0.572000	0.531956	
431	0.006961	569	0.687170	9.035380	0	0.000000	0.394000	0.531859	
430	0.202326	570	0.664912	9.035380	0	0.000000	0.466000	0.531812	
451	0.110865	549	0.715847	9.035380	0	0.000000	0.443000	0.531750	
464	0.454741	536	0.675373	9.035380	0	0.000000	0.573000	0.531779	
459	0.400871	541	0.709797	9.035380	0	0.000000	0.568000	0.531804	
447	0.326622	553	0.768535	9.035380	0	0.000000	0.571000	0.531832	
466	0.122318	534	0.704120	9.035380	0	0.000000	0.433000	0.531762	
471	0.329087	529	0.621928	9.035380	0	0.000000	0.484000	0.531729	
452	0.141593	548	0.682482	9.035380	0	0.000000	0.438000	0.531663	
444	0.189189	556	0.710432	9.035380	0	0.000000	0.479000	0.531626	
451	0.157428	549	0.712204	9.035380	0	0.000000	0.462000	0.531578	
463	0.313175	537	0.692737	9.035380	0	0.000000	0.517000	0.531567	
452	0.119469	548	0.691606	9.035380	0	0.000000	0.433000	0.531499	
463	0.311015	537	0.672253	9.035380	0	0.000000	0.505000	0.531480	
471	0.331210	529	0.712665	9.035380	0	0.000000	0.533000	0.531481	
460	0.186957	540	0.703704	9.035380	0	0.000000	0.466000	0.531435	
469	0.294243	531	0.760829	9.035380	0	0.000000	0.542000	0.531443	
456	0.300439	544	0.729779	9.035380	0	0.000000	0.534000	0.531445	
455	0.287912	545	0.721101	9.035380	0	0.000000	0.524000	0.531439	
450	0.442222	550	0.692727	9.035380	0	0.000000	0.580000	0.531473	
463	0.304536	537	0.696462	9.035380	0	0.000000	0.515000	0.531462	
461	0.297180	539	0.682746	9.035380	0	0.000000	0.505000	0.531443	
458	0.377729	542	0.736162	9.035380	0	0.000000	0.572000	0.531472	
443	0.401806	557	0.725314	9.035380	0	0.000000	0.582000	0.531507	
445	0.330337	555	0.682883	9.035380	0	0.000000	0.526000	0.531503	
454	0.367841	546	0.659341	9.035380	0	0.000000	0.527000	0.531500	
427	0.182670	573	0.694590	9.035380	0	0.000000	0.476000	0.531461	
431	0.385151	569	0.713533	9.035380	0	0.000000	0.572000	0.531489	
444	0.369369	556	0.708633	9.035380	0	0.000000	0.558000	0.531508	
420	0.352381	580	0.724138	9.035380	0	0.000000	0.568000	0.531533	
426	0.363850	574	0.722997	9.035380	0	0.000000	0.570000	0.531559	
452	0.462389	548	0.706204	9.035380	0	0.000000	0.596000	0.531604	
466	0.412017	534	0.689139	9.035380	0	0.000000	0.560000	0.531623	
457	0.122538	543	0.710866	9.035380	0	0.000000	0.442000	0.531562	
465	0.389247	535	0.719626	9.035380	0	0.000000	0.566000	0.531585	
455	0.413187	545	0.669725	9.035380	0	0.000000	0.553000	0.531600	
433	0.491917	567	0.696649	9.035380	0	0.000000	0.608000	0.531653	
444	0.407658	556	0.739209	9.035380	0	0.000000	0.592000	0.531694	
435	0.319540	565	0.709735	9.035380	0	0.000000	0.540000	0.531700	
435	0.354023	565	0.711504	9.035380	0	0.000000	0.556000	0.531716	
417	0.400480	583	0.663808	9.035380	0	0.000000	0.554000	0.531732	
444	0.056306	556	0.733813	9.035380	0	0.000000	0.433000	0.531664	
464	0.301724	536	0.708955	9.035380	0	0.000000	0.520000	0.531656	
440	0.413636	560	0.742857	9.035380	0	0.000000	0.598000	0.531701	
454	0.262115	546	0.683150	9.035380	0	0.000000	0.492000	0.531674	
468	0.348291	532	0.691729	9.035380	0	0.000000	0.531000	0.531674	
462	0.452381	538	0.680297	9.035380	0	0.000000	0.575000	0.531703	
454	0.363436	546	0.650183	9.035380	0	0.000000	0.520000	0.531695	
439	0.416856	561	0.689840	9.035380	0	0.000000	0.570000	0.531722	
449	0.445434	551	0.649728	9.035380	0	0.000000	0.558000	0.531739	
439	0.441913	561	0.661319	9.035380	0	0.000000	0.565000	0.531762	
453	0.165563	547	0.718464	9.035380	0	0.000000	0.468000	0.531719	
443	0.408578	557	0.692998	9.035380	0	0.000000	0.567000	0.531743	
431	0.257541	569	0.671353	9.035380	0	0.000000	0.493000	0.531716	
467	0.434690	533	0.697936	9.035380	0	0.000000	0.575000	0.531746	
489	0.439673	511	0.716243	9.035380	0	0.000000	0.581000	0.531779	
467	0.443255	533	0.684803	9.035380	0	0.000000	0.572000	0.531806	
437	0.235698	563	0.710480	9.035380	0	0.000000	0.503000	0.531787	
438	0.267123	562	0.669039	9.035380	0	0.000000	0.493000	0.531761	
456	0.333333	544	0.680147	9.035380	0	0.000000	0.522000	0.531754	
459	0.272331	541	0.713494	9.035380	0	0.000000	0.511000	0.531740	
438	0.465753	562	0.697509	9.035380	0	0.000000	0.596000	0.531783	
452	0.502212	548	0.677007	9.035380	0	0.000000	0.598000	0.531828	
456	0.467105	544	0.696691	9.035380	0	0.000000	0.592000	0.531869	
443	0.340858	557	0.671454	9.035380	0	0.000000	0.525000	0.531864	
443	0.275395	557	0.675045	9.035380	0	0.000000	0.498000	0.531841	
456	0.346491	544	0.689338	9.035380	0	0.000000	0.533000	0.531842	
463	0.360691	537	0.694600	9.035380	0	0.000000	0.540000	0.531848	
446	0.161435	554	0.691336	9.035380	0	0.000000	0.455000	0.531796	
453	0.419426	547	0.709324	9.035380	0	0.000000	0.578000	0.531827	
460	0.465217	540	0.674074	9.035380	0	0.000000	0.578000	0.531858	
439	0.211845	561	0.705882	9.035380	0	0.000000	0.489000	0.531829	
430	0.288372	570	0.677193	9.035380	0	0.000000	0.510000	0.531815	
429	0.093240	571	0.690018	9.035380	0	0.000000	0.434000	0.531749	
446	0.363229	554	0.673285	9.035380	0	0.000000	0.535000	0.531751	
439	0.287016	561	0.655971	9.035380	0	0.000000	0.494000	0.531726	
432	0.342593	568	0.677817	9.035380	0	0.000000	0.533000	0.531727	
456	0.309211	544	0.698529	9.035380	0	0.000000	0.521000	0.531720	
453	0.236203	547	0.665448	9.035380	0	0.000000	0.471000	0.531679	
465	0.404301	535	0.730841	9.035380	0	0.000000	0.579000	0.531711	
445	0.382022	555	0.673874	9.035380	0	0.000000	0.544000	0.531719	
457	0.341357	543	0.705341	9.035380	0	0.000000	0.539000	0.531724	
437	0.437071	563	0.710480	9.035380	0	0.000000	0.591000	0.531763	
454	0.422907	546	0.686813	9.035380	0	0.000000	0.567000	0.531787	
428	0.242991	572	0.694056	9.035380	0	0.000000	0.501000	0.531766	
462	0.277056	538	0.667286	9.035380	0	0.000000	0.487000	0.531736	
459	0.376906	541	0.704251	9.035380	0	0.000000	0.554000	0.531751	
446	0.358744	554	0.604693	9.035380	0	0.000000	0.495000	0.531727	
461	0.409978	539	0.710575	9.035380	0	0.000000	0.572000	0.531753	
440	0.454545	560	0.703571	9.035380	0	0.000000	0.594000	0.531795	
413	0.476998	587	0.654174	9.035380	0	0.000000	0.581000	0.531827	
446	0.403587	554	0.682310	9.035380	0	0.000000	0.558000	0.531845	
433	0.330254	567	0.730159	9.035380	0	0.000000	0.557000	0.531861	
445	0.267416	555	0.713514	9.035380	0	0.000000	0.515000	0.531850	
418	0.203349	582	0.671821	9.035380	0	0.000000	0.476000	0.531813	
451	0.314856	549	0.697632	9.035380	0	0.000000	0.525000	0.531809	
453	0.461369	547	0.702011	9.035380	0	0.000000	0.593000	0.531849	
478	0.441423	522	0.680077	9.035380	0	0.000000	0.566000	0.531872	
437	0.139588	563	0.674956	9.035380	0	0.000000	0.441000	0.531812	
457	0.332604	543	0.692449	9.035380	0	0.000000	0.528000	0.531809	
438	0.484018	562	0.661922	9.035380	0	0.000000	0.584000	0.531844	
484	0.340909	516	0.691860	9.035380	0	0.000000	0.522000	0.531837	
463	0.198704	537	0.724395	9.035380	0	0.000000	0.481000	0.531804	
450	0.331111	550	0.654545	9.035380	0	0.000000	0.509000	0.531789	
448	0.388393	552	0.686594	9.035380	0	0.000000	0.553000	0.531803	
439	0.403189	561	0.698752	9.035380	0	0.000000	0.569000	0.531827	
442	0.337104	558	0.666667	9.035380	0	0.000000	0.521000	0.531820	
440	0.343182	560	0.651786	9.035380	0	0.000000	0.516000	0.531810	
449	0.251670	551	0.700544	9.035380	0	0.000000	0.499000	0.531788	
414	0.285024	586	0.689420	9.035380	0	0.000000	0.522000	0.531782	
478	0.322176	522	0.655172	9.035380	0	0.000000	0.496000	0.531758	
438	0.422374	562	0.658363	9.035380	0	0.000000	0.555000	0.531774	
438	0.372146	562	0.725979	9.035380	0	0.000000	0.571000	0.531799	
407	0.351351	593	0.718381	9.035380	0	0.000000	0.569000	0.531823	
457	0.347921	543	0.685083	9.035380	0	0.000000	0.531000	0.531823	
473	0.118393	527	0.677419	9.035380	0	0.000000	0.413000	0.531745	
423	0.404255	577	0.688042	9.035380	0	0.000000	0.568000	0.531769	
468	0.378205	532	0.693609	9.035380	0	0.000000	0.546000	0.531778	
473	0.291755	527	0.749526	9.035380	0	0.000000	0.533000	0.531779	
497	0.426559	503	0.699801	9.035380	0	0.000000	0.564000	0.531800	
439	0.175399	561	0.691622	9.035380	0	0.000000	0.465000	0.531757	
437	0.443936	563	0.683837	9.035380	0	0.000000	0.579000	0.531787	
467	0.364026	533	0.722326	9.035380	0	0.000000	0.555000	0.531802	
437	0.324943	563	0.749556	9.035380	0	0.000000	0.564000	0.531823	
463	0.233261	537	0.720670	9.035380	0	0.000000	0.495000	0.531799	
479	0.469729	521	0.717850	9.035380	0	0.000000	0.599000	0.531843	
459	0.448802	541	0.682070	9.035380	0	0.000000	0.575000	0.531871	
439	0.444191	561	0.670232	9.035380	0	0.000000	0.571000	0.531896	
479	0.423800	521	0.685221	9.035380	0	0.000000	0.560000	0.531914	
454	0.343612	546	0.730769	9.035380	0	0.000000	0.555000	0.531929	
437	0.478261	563	0.717584	9.035380	0	0.000000	0.613000	0.531982	
469	0.469083	531	0.685499	9.035380	0	0.000000	0.584000	0.532015	
485	0.459794	515	0.652427	9.035380	0	0.000000	0.559000	0.532033	
484	0.390496	516	0.703488	9.035380	0	0.000000	0.552000	0.532045	
427	0.295082	573	0.724258	9.035380	0	0.000000	0.541000	0.532051	
476	0.304622	524	0.715649	9.035380	0	0.000000	0.520000	0.532043	
442	0.470588	558	0.679211	9.035380	0	0.000000	0.587000	0.532079	
420	0.457143	580	0.655172	9.035380	0	0.000000	0.572000	0.532104	
446	0.363229	554	0.667870	9.035380	0	0.000000	0.532000	0.532104	
445	0.357303	555	0.733333	9.035380	0	0.000000	0.566000	0.532126	
458	0.189956	542	0.714022	9.035380	0	0.000000	0.474000	0.532089	
441	0.351474	559	0.729875	9.035380	0	0.000000	0.563000	0.532109	
442	0.457014	558	0.711470	9.035380	0	0.000000	0.599000	0.532151	
423	0.368794	577	0.726170	9.035380	0	0.000000	0.575000	0.532179	
403	0.156328	597	0.706868	9.035380	0	0.000000	0.485000	0.532149	
424	0.002358	576	0.678819	9.035380	0	0.000000	0.392000	0.532059	
465	0.447312	535	0.685981	9.035380	0	0.000000	0.575000	0.532087	
447	0.395973	553	0.640145	9.035380	0	0.000000	0.531000	0.532086	
413	0.484262	587	0.662692	9.035380	0	0.000000	0.589000	0.532122	
430	0.390698	570	0.733333	9.035380	0	0.000000	0.586000	0.532157	
463	0.397408	537	0.659218	9.035380	0	0.000000	0.538000	0.532160	
448	0.254464	552	0.690217	9.035380	0	0.000000	0.495000	0.532137	
435	0.360920	565	0.644248	9.035380	0	0.000000	0.521000	0.532130	
470	0.314894	530	0.656604	9.035380	0	0.000000	0.496000	0.532107	
481	0.266112	519	0.697495	9.035380	0	0.000000	0.490000	0.532080	
439	0.366743	561	0.700535	9.035380	0	0.000000	0.554000	0.532094	
423	0.404255	577	0.757366	9.035380	0	0.000000	0.608000	0.532142	
427	0.245902	573	0.685864	9.035380	0	0.000000	0.498000	0.532120	
458	0.419214	542	0.712177	9.035380	0	0.000000	0.578000	0.532149	
456	0.214912	544	0.691176	9.035380	0	0.000000	0.474000	0.532112	
430	0.069767	570	0.691228	9.035380	0	0.000000	0.424000	0.532044	
465	0.374194	535	0.710280	9.035380	0	0.000000	0.554000	0.532058	
418	0.287081	582	0.697595	9.035380	0	0.000000	0.526000	0.532054	
424	0.306604	576	0.734375	9.035380	0	0.000000	0.553000	0.532067	
426	0.453052	574	0.733449	9.035380	0	0.000000	0.614000	0.532119	
426	0.211268	574	0.653310	9.035380	0	0.000000	0.465000	0.532077	
435	0.225287	565	0.695575	9.035380	0	0.000000	0.491000	0.532051	
466	0.002146	534	0.664794	9.035380	0	0.000000	0.356000	0.531940	
472	0.194915	528	0.698864	9.035380	0	0.000000	0.461000	0.531895	
432	0.365741	568	0.665493	9.035380	0	0.000000	0.536000	0.531898	
450	0.231111	550	0.678182	9.035380	0	0.000000	0.477000	0.531863	
439	0.216401	561	0.689840	9.035380	0	0.000000	0.482000	0.531832	
440	0.059091	560	0.680357	9.035380	0	0.000000	0.407000	0.531753	
461	0.451193	539	0.712430	9.035380	0	0.000000	0.592000	0.531791	
478	0.466527	522	0.701149	9.035380	0	0.000000	0.589000	0.531827	
438	0.415525	562	0.697509	9.035380	0	0.000000	0.574000	0.531853	
438	0.312785	562	0.685053	9.035380	0	0.000000	0.522000	0.531847	
420	0.371429	580	0.689655	9.035380	0	0.000000	0.556000	0.531862	
471	0.290870	529	0.686200	9.035380	0	0.000000	0.500000	0.531842	
438	0.280822	562	0.683274	9.035380	0	0.000000	0.507000	0.531827	
409	0.464548	591	0.693739	9.035380	0	0.000000	0.600000	0.531870	
475	0.332632	525	0.674286	9.035380	0	0.000000	0.512000	0.531857	
427	0.351288	573	0.682373	9.035380	0	0.000000	0.541000	0.531863	
472	0.050847	528	0.657197	9.035380	0	0.000000	0.371000	0.531762	
459	0.448802	541	0.695009	9.035380	0	0.000000	0.582000	0.531794	
445	0.260674	555	0.720721	9.035380	0	0.000000	0.516000	0.531784	
