Options:
Model:                           Discrete: Dependent
Tree File Name:                  BirdTreeCleaned.tre
Data File Name:                  DataCleaned.txt
Log File Name:                   birds_nest_coparent_depRJ_PredHaast.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1458042783
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      3500000
Burn in:                         500000
MCMC ML Start:                   False
Schedule File:                   birds_nest_coparent_depRJ_PredHaast.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Load Model:                      birds_nest_coparent_depRJ.bin
Estimating values for taxa and Sites
	Hieraaetus_moorei   
Scale Tree:                      0.010244
Restrictions:
    q12                          None
    q13                          None
    q21                          None
    q24                          None
    q31                          None
    q34                          None
    q42                          None
    q43                          None
Prior Information:
    Prior Categories:            100
    Priors
        q12 - uniform 0.00 100.00 
        q13 - uniform 0.00 100.00 
        q21 - uniform 0.00 100.00 
        q24 - uniform 0.00 100.00 
        q31 - uniform 0.00 100.00 
        q34 - uniform 0.00 100.00 
        q42 - uniform 0.00 100.00 
        q43 - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       399
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Model No	q12	q13	q21	q24	q31	q34	q42	q43	Est Hieraaetus_moorei - 2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
520000	-301.493944	1	1463	0.401084	0.401084	0.401084	0.401084	1.098494	3.007066	0.401084	1.098494	1	0.323692	0.227718	0.336511	0.112079	
521000	-309.273031	1	1105	0.536459	0.536459	0.536459	0.536459	1.994361	1.994361	0.000000	0.536459	0	0.455280	0.502545	0.041964	0.000211	
522000	-304.877694	1	1829	0.325110	0.325110	0.325110	0.325110	1.896084	1.896084	0.325110	1.896084	1	0.159144	0.143162	0.342995	0.354699	
523000	-307.786238	1	1448	0.326452	0.326452	0.326452	0.326452	1.964118	1.964118	0.326452	1.964118	0	0.154560	0.139928	0.343792	0.361720	
524000	-305.610182	1	229	0.537165	0.537165	0.537165	0.537165	2.006115	2.006115	0.000000	0.537165	1	0.454245	0.505085	0.040470	0.000201	
525000	-302.181462	1	2647	0.400891	0.400891	0.400891	0.400891	1.491100	3.917920	0.400891	1.491100	1	0.266168	0.192553	0.385286	0.155993	
526000	-306.183678	1	2169	0.654429	0.654429	0.654429	0.654429	2.518796	2.518796	0.000000	0.654429	1	0.427462	0.529992	0.042238	0.000309	
527000	-305.996202	1	2444	0.489055	0.489055	0.489055	0.489055	2.193620	2.193620	0.489055	0.489055	1	0.242329	0.211441	0.439172	0.107059	
528000	-306.461172	1	2256	0.586676	0.586676	0.586676	0.586676	2.036049	2.036049	0.586676	0.586676	1	0.254722	0.259829	0.360672	0.124777	
529000	-301.493944	1	1463	0.401084	0.401084	0.401084	0.401084	1.098494	3.007066	0.401084	1.098494	1	0.323692	0.227718	0.336511	0.112079	
530000	-301.699110	1	1222	0.445712	0.445712	0.445712	0.445712	1.170868	3.278551	0.445712	1.170868	1	0.326262	0.242138	0.319004	0.112596	
531000	-305.873156	1	421	0.511718	0.511718	0.511718	0.511718	1.985675	1.985675	0.511718	0.511718	1	0.254601	0.235238	0.398753	0.111408	
532000	-301.493944	1	1463	0.401084	0.401084	0.401084	0.401084	1.098494	3.007066	0.401084	1.098494	1	0.323692	0.227718	0.336511	0.112079	
533000	-305.836760	1	1521	0.498973	0.498973	0.498973	0.498973	2.029030	2.029030	0.498973	0.498973	1	0.251338	0.226532	0.413029	0.109101	
534000	-303.140091	1	356	0.469624	0.469624	0.469624	0.469624	2.030085	2.030085	0.469624	0.862884	1	0.226129	0.219483	0.377571	0.176818	
535000	-307.850321	1	1443	0.327872	0.327872	0.327872	0.327872	2.389462	1.732969	0.327872	1.732969	0	0.133985	0.127051	0.342602	0.396363	
536000	-303.522702	1	1541	0.453976	0.453976	0.453976	0.453976	1.389066	4.012282	0.000000	1.389066	1	0.484677	0.496136	0.018495	0.000691	
537000	-306.028870	1	2836	0.540386	0.540386	0.540386	0.540386	1.977025	1.977025	0.540386	0.540386	1	0.256604	0.247594	0.379316	0.116487	
538000	-303.939814	1	550	0.387777	0.387777	0.387777	0.387777	1.420661	3.943306	0.000000	1.420661	1	0.498094	0.479476	0.021554	0.000876	
539000	-305.622713	1	1035	0.611063	0.611063	0.611063	0.611063	2.366577	2.366577	0.000000	0.611063	1	0.436602	0.521071	0.042057	0.000270	
540000	-301.598010	1	2330	0.348125	0.348125	0.348125	0.348125	1.109685	3.140423	0.348125	1.109685	1	0.303764	0.193049	0.384508	0.118678	
541000	-308.417592	1	2303	0.465818	0.465818	0.465818	0.465818	1.409925	1.409925	0.465818	0.465818	1	0.291953	0.273940	0.331474	0.102633	
542000	-305.464553	1	567	0.600970	0.600970	0.600970	0.600970	2.035414	2.035414	0.000000	0.600970	1	0.440282	0.523418	0.036088	0.000212	
543000	-307.147910	1	2567	0.579398	0.579398	0.579398	0.579398	2.441938	2.441938	0.579398	0.579398	1	0.238170	0.232140	0.406049	0.123640	
544000	-301.270446	1	119	0.410651	0.410651	0.410651	0.410651	1.184269	2.768209	0.410651	1.184269	1	0.301261	0.232685	0.332851	0.133203	
545000	-306.081064	1	436	0.677205	0.677205	0.677205	0.677205	1.959774	1.959774	0.000000	0.677205	1	0.425574	0.543248	0.030966	0.000213	
546000	-306.625318	1	170	0.397681	0.397681	0.397681	0.397681	1.910721	1.910721	0.397681	0.397681	1	0.243079	0.182841	0.483590	0.090490	
547000	-305.620170	1	2465	0.630321	0.630321	0.630321	0.630321	2.006757	2.006757	0.000000	0.630321	1	0.434433	0.531495	0.033861	0.000212	
548000	-304.920982	1	0	0.326888	0.326888	0.326888	0.326888	1.918222	1.918222	0.326888	1.918222	1	0.158220	0.142955	0.342543	0.356282	
549000	-303.534371	1	1723	1.144198	0.479104	0.479104	0.479104	1.144198	3.383437	0.000000	1.144198	1	0.631927	0.342908	0.024483	0.000682	
550000	-302.923443	1	1830	0.396395	0.396395	0.396395	0.396395	1.016952	2.150252	0.396395	1.016952	1	0.318500	0.254736	0.303028	0.123737	
551000	-305.656129	1	1459	0.357848	0.357848	0.357848	0.357848	2.139873	2.139873	0.357848	2.139873	1	0.155685	0.150334	0.330911	0.363071	
552000	-305.622713	1	1035	0.611063	0.611063	0.611063	0.611063	2.366577	2.366577	0.000000	0.611063	1	0.436602	0.521071	0.042057	0.000270	
553000	-302.418144	1	2723	0.751629	0.407590	0.407590	0.265849	2.149604	2.149604	0.265849	0.751629	1	0.239851	0.132788	0.452527	0.174834	
554000	-303.102545	1	2896	0.657923	0.270575	0.657923	0.657923	2.279887	2.279887	0.270575	0.657923	1	0.320768	0.387741	0.218853	0.072638	
555000	-306.408351	1	1180	0.467319	0.467319	0.467319	0.467319	2.232503	2.232503	0.000000	0.467319	1	0.468490	0.474859	0.056412	0.000239	
556000	-302.160031	1	1175	0.360309	0.360309	0.360309	0.360309	1.050577	2.386506	0.360309	1.050577	1	0.304294	0.221654	0.345405	0.128647	
557000	-303.140091	1	356	0.469624	0.469624	0.469624	0.469624	2.030085	2.030085	0.469624	0.862884	1	0.226129	0.219483	0.377571	0.176818	
558000	-301.538604	1	117	0.406819	0.406819	0.406819	0.406819	1.162523	2.530480	0.406819	1.162523	1	0.299020	0.237476	0.326005	0.137499	
559000	-303.127660	1	729	0.514209	0.514209	0.514209	0.514209	1.073973	2.454285	0.514209	1.073973	1	0.335865	0.299734	0.252780	0.111621	
560000	-305.576589	1	1629	0.270836	0.270836	0.270836	0.270836	1.822807	1.822807	0.270836	1.822807	1	0.137324	0.111050	0.373258	0.378369	
561000	-305.530242	1	249	0.637980	0.637980	0.637980	0.637980	2.197044	2.197044	0.000000	0.637980	1	0.432118	0.530219	0.037415	0.000248	
562000	-305.448497	1	2278	0.584462	0.584462	0.584462	0.584462	2.270946	2.270946	0.000000	0.584462	1	0.442536	0.515095	0.042120	0.000249	
563000	-305.040041	1	899	0.814826	0.323680	0.814826	0.323680	0.814826	3.565667	0.323680	0.814826	1	0.370509	0.351726	0.215989	0.061775	
564000	-306.008070	1	70	0.657655	0.657655	0.657655	0.657655	2.447912	2.447912	0.000000	0.657655	1	0.427201	0.531546	0.040955	0.000298	
565000	-305.468798	1	1818	0.313506	0.313506	0.313506	0.313506	2.041802	2.041802	0.313506	2.041802	1	0.143227	0.127377	0.351981	0.377415	
566000	-305.415517	1	2584	0.609365	0.609365	0.609365	0.609365	2.199864	2.199864	0.000000	0.609365	1	0.437787	0.522933	0.039038	0.000242	
567000	-301.493944	1	1463	0.401084	0.401084	0.401084	0.401084	1.098494	3.007066	0.401084	1.098494	1	0.323692	0.227718	0.336511	0.112079	
568000	-301.270446	1	119	0.410651	0.410651	0.410651	0.410651	1.184269	2.768209	0.410651	1.184269	1	0.301261	0.232685	0.332851	0.133203	
569000	-303.396987	1	319	1.202222	0.411240	0.411240	0.411240	1.202222	2.605243	0.000000	1.202222	1	0.663662	0.305353	0.030052	0.000934	
570000	-305.788275	1	106	0.563591	0.563591	0.563591	0.563591	1.883446	1.883446	0.000000	0.563591	1	0.448965	0.515870	0.034984	0.000180	
571000	-307.210267	1	511	0.373988	0.373988	0.373988	0.373988	2.145728	2.145728	0.373988	0.373988	1	0.223697	0.154433	0.537270	0.084600	
572000	-306.468174	1	811	0.610329	0.610329	0.610329	0.610329	2.642716	2.642716	0.000000	0.610329	1	0.435297	0.517855	0.046536	0.000312	
573000	-305.376455	1	824	0.591776	0.591776	0.591776	0.591776	2.159672	2.159672	0.000000	0.591776	1	0.441598	0.518806	0.039364	0.000232	
574000	-307.011918	1	871	0.379444	0.379444	0.379444	0.379444	2.096707	2.096707	0.379444	0.379444	1	0.227759	0.160252	0.526024	0.085965	
575000	-304.134040	1	119	0.410651	0.410651	0.410651	0.410651	1.184269	2.768209	0.410651	1.184269	0	0.302325	0.231562	0.333347	0.132766	
576000	-305.905185	1	294	0.505746	0.505746	0.505746	0.505746	1.979530	1.979530	0.000000	0.505746	1	0.461584	0.494757	0.043462	0.000196	
577000	-305.617269	1	606	0.544422	0.544422	0.544422	0.544422	1.978486	1.978486	0.000000	0.544422	1	0.452768	0.507978	0.039058	0.000196	
578000	-305.421931	1	2232	0.586741	0.586741	0.586741	0.586741	2.055656	2.055656	0.000000	0.586741	1	0.443167	0.519155	0.037465	0.000213	
579000	-306.086509	1	1183	0.599701	0.599701	0.599701	0.599701	1.807873	1.807873	0.000000	0.599701	1	0.441431	0.527673	0.030726	0.000170	
580000	-306.777442	1	2795	0.742520	0.742520	0.742520	0.742520	2.405703	2.405703	0.000000	0.742520	1	0.412548	0.549742	0.037383	0.000326	
581000	-305.509319	1	455	0.552159	0.552159	0.552159	0.552159	2.027853	2.027853	0.000000	0.552159	1	0.450782	0.509453	0.039560	0.000205	
582000	-307.211316	1	1263	0.779929	0.779929	0.779929	0.779929	2.318198	2.318198	0.000000	0.779929	1	0.406947	0.557603	0.035124	0.000327	
583000	-301.598010	1	2330	0.348125	0.348125	0.348125	0.348125	1.109685	3.140423	0.348125	1.109685	1	0.303764	0.193049	0.384508	0.118678	
584000	-305.474815	1	2837	0.625266	0.625266	0.625266	0.625266	2.212349	2.212349	0.000000	0.625266	1	0.434542	0.526841	0.038368	0.000248	
585000	-305.393228	1	1828	0.297130	0.297130	0.297130	0.297130	1.961998	1.961998	0.297130	1.961998	1	0.140830	0.120879	0.359860	0.378430	
586000	-306.815354	1	2503	0.544726	0.544726	0.544726	0.544726	1.677798	1.677798	0.544726	0.544726	1	0.274287	0.276888	0.332435	0.116391	
587000	-306.968598	1	677	0.378522	0.378522	0.378522	0.378522	1.990431	1.990431	0.378522	0.378522	1	0.233574	0.165868	0.514316	0.086242	
588000	-305.932390	1	2802	0.463630	0.463630	0.463630	0.463630	1.918009	1.918009	0.463630	0.463630	1	0.253871	0.218322	0.424951	0.102855	
589000	-305.854666	1	495	0.500104	0.500104	0.500104	0.500104	2.097962	2.097962	0.000000	0.500104	1	0.462081	0.490341	0.047362	0.000216	
590000	-303.686171	1	1280	0.675074	0.383267	0.675074	0.383267	2.409021	2.409021	0.383267	0.675074	1	0.204539	0.239123	0.408335	0.148003	
591000	-304.242015	1	1488	0.926437	0.420370	0.420370	0.420370	0.926437	2.579346	0.000000	0.926437	1	0.647256	0.329199	0.023167	0.000378	
592000	-305.766685	1	518	0.669340	0.669340	0.669340	0.669340	2.116822	2.116822	0.000000	0.669340	1	0.426484	0.538793	0.034482	0.000242	
593000	-304.160825	1	1093	0.441796	0.441796	0.441796	0.441796	1.121804	1.825990	0.441796	1.121804	1	0.300823	0.281989	0.267192	0.149995	
594000	-306.234806	1	1254	0.430903	0.430903	0.430903	0.430903	2.146716	2.146716	0.430903	0.430903	1	0.236400	0.186244	0.481205	0.096151	
595000	-306.027719	1	1148	0.632977	0.632977	0.632977	0.632977	1.860289	1.860289	0.000000	0.632977	1	0.434413	0.534995	0.030408	0.000184	
596000	-305.390331	1	5	0.575469	0.575469	0.575469	0.575469	2.101838	2.101838	0.000000	0.575469	1	0.445330	0.515135	0.039315	0.000220	
597000	-305.626523	1	855	0.633304	0.633304	0.633304	0.633304	2.325817	2.325817	0.000000	0.633304	1	0.432422	0.527254	0.040054	0.000269	
598000	-302.804297	1	891	0.474816	0.474816	0.474816	0.474816	1.023161	3.379135	0.474816	1.023161	1	0.373376	0.258230	0.283022	0.085372	
599000	-302.923443	1	1830	0.396395	0.396395	0.396395	0.396395	1.016952	2.150252	0.396395	1.016952	1	0.318500	0.254736	0.303028	0.123737	
600000	-305.933074	1	36	0.461499	0.461499	0.461499	0.461499	1.926018	1.926018	0.461499	0.461499	1	0.253133	0.216638	0.427772	0.102456	
601000	-306.332238	1	2775	0.444128	0.444128	0.444128	0.444128	1.772926	1.772926	0.444128	0.444128	1	0.260576	0.220514	0.419310	0.099601	
602000	-305.763765	1	2756	0.658396	0.658396	0.658396	0.658396	2.319741	2.319741	0.000000	0.658396	1	0.427662	0.533322	0.038740	0.000276	
603000	-302.418144	1	2723	0.751629	0.407590	0.407590	0.265849	2.149604	2.149604	0.265849	0.751629	1	0.239851	0.132788	0.452527	0.174834	
604000	-304.961444	1	1636	0.328251	0.328251	0.328251	0.328251	1.936163	1.936163	0.328251	1.936163	1	0.157458	0.142756	0.342208	0.357578	
605000	-303.686171	1	1280	0.675074	0.383267	0.675074	0.383267	2.409021	2.409021	0.383267	0.675074	1	0.204539	0.239123	0.408335	0.148003	
606000	-304.940915	1	1443	0.327872	0.327872	0.327872	0.327872	2.389462	1.732969	0.327872	1.732969	1	0.133984	0.127052	0.342601	0.396363	
607000	-306.332238	1	2775	0.444128	0.444128	0.444128	0.444128	1.772926	1.772926	0.444128	0.444128	1	0.260576	0.220514	0.419310	0.099601	
608000	-301.538604	1	117	0.406819	0.406819	0.406819	0.406819	1.162523	2.530480	0.406819	1.162523	1	0.299020	0.237476	0.326005	0.137499	
609000	-301.538604	1	117	0.406819	0.406819	0.406819	0.406819	1.162523	2.530480	0.406819	1.162523	1	0.299020	0.237476	0.326005	0.137499	
610000	-303.605271	1	756	0.959192	0.344351	0.344351	0.344351	0.959192	2.433328	0.344351	0.959192	1	0.465535	0.165570	0.274404	0.094491	
611000	-308.369721	1	1455	0.199302	0.199302	0.199302	0.199302	1.761777	1.761777	0.199302	1.761777	1	0.097608	0.066572	0.416154	0.419666	
612000	-309.197622	1	450	0.642376	0.642376	0.642376	0.642376	2.296965	2.296965	0.000000	0.642376	0	0.431229	0.528806	0.039690	0.000274	
613000	-303.605271	1	756	0.959192	0.344351	0.344351	0.344351	0.959192	2.433328	0.344351	0.959192	1	0.465535	0.165570	0.274404	0.094491	
614000	-303.222340	1	2350	1.111902	0.462385	0.462385	0.462385	1.111902	2.798464	0.000000	1.111902	1	0.632521	0.342489	0.024379	0.000611	
615000	-305.687745	1	165	0.517345	0.517345	0.517345	0.517345	2.072322	2.072322	0.000000	0.517345	1	0.458326	0.497093	0.044370	0.000211	
616000	-305.996202	1	2444	0.489055	0.489055	0.489055	0.489055	2.193620	2.193620	0.489055	0.489055	1	0.242329	0.211441	0.439172	0.107059	
617000	-304.449723	1	2607	0.604521	0.604521	0.387849	0.387849	2.033150	2.033150	0.387849	0.604521	1	0.287614	0.160319	0.424730	0.127337	
618000	-306.525551	1	2355	0.692370	0.692370	0.692370	0.692370	2.536236	2.536236	0.000000	0.692370	1	0.420500	0.538218	0.040954	0.000327	
619000	-301.598010	1	2330	0.348125	0.348125	0.348125	0.348125	1.109685	3.140423	0.348125	1.109685	1	0.303764	0.193049	0.384508	0.118678	
620000	-306.222292	1	2055	0.522036	0.522036	0.522036	0.522036	2.479676	2.479676	0.000000	0.522036	1	0.454608	0.492989	0.052131	0.000271	
621000	-306.404361	1	166	0.685913	0.685913	0.685913	0.685913	2.514927	2.514927	0.000000	0.685913	1	0.421741	0.537077	0.040862	0.000321	
622000	-305.054191	1	1820	0.308324	0.308324	0.308324	0.308324	1.898162	1.898162	0.308324	1.898162	1	0.151052	0.131882	0.352521	0.364546	
623000	-305.574967	1	759	0.296397	0.296397	0.296397	0.296397	2.010573	2.010573	0.296397	2.010573	1	0.137142	0.117915	0.360800	0.384142	
624000	-305.135971	1	1216	0.303177	0.303177	0.303177	0.303177	1.903858	1.903858	0.303177	1.903858	1	0.148089	0.128115	0.355562	0.368234	
625000	-306.073826	1	1316	0.527740	0.527740	0.527740	0.527740	2.188703	2.188703	0.527740	0.527740	1	0.245770	0.227866	0.412149	0.114214	
626000	-301.538604	1	117	0.406819	0.406819	0.406819	0.406819	1.162523	2.530480	0.406819	1.162523	1	0.299020	0.237476	0.326005	0.137499	
627000	-306.023910	1	652	0.479517	0.479517	0.479517	0.479517	1.836659	1.836659	0.479517	0.479517	1	0.260562	0.232810	0.400868	0.105761	
628000	-305.431504	1	1845	0.607889	0.607889	0.607889	0.607889	2.232652	2.232652	0.000000	0.607889	1	0.437923	0.522056	0.039773	0.000247	
629000	-302.418144	1	2723	0.751629	0.407590	0.407590	0.265849	2.149604	2.149604	0.265849	0.751629	1	0.239851	0.132788	0.452527	0.174834	
630000	-306.246999	1	689	0.471625	0.471625	0.471625	0.471625	2.287318	2.287318	0.471625	0.471625	1	0.236094	0.198404	0.461921	0.103582	
631000	-302.160031	1	1175	0.360309	0.360309	0.360309	0.360309	1.050577	2.386506	0.360309	1.050577	1	0.304294	0.221654	0.345405	0.128647	
632000	-306.735872	1	1739	0.448709	0.448709	0.448709	0.448709	2.196116	2.196116	0.000000	0.448709	1	0.472929	0.466975	0.059860	0.000237	
633000	-305.951716	1	972	0.517847	0.517847	0.517847	0.517847	2.132296	2.132296	0.517847	0.517847	1	0.247690	0.227484	0.412381	0.112446	
634000	-305.837997	1	2141	0.495116	0.495116	0.495116	0.495116	2.050974	2.050974	0.495116	0.495116	1	0.249863	0.223283	0.418473	0.108381	
635000	-303.092690	1	1109	1.015578	0.466869	0.466869	0.466869	2.361860	2.361860	0.000000	1.015578	1	0.574452	0.367099	0.057203	0.001247	
636000	-301.598010	1	2330	0.348125	0.348125	0.348125	0.348125	1.109685	3.140423	0.348125	1.109685	1	0.303764	0.193049	0.384508	0.118678	
637000	-301.270446	1	119	0.410651	0.410651	0.410651	0.410651	1.184269	2.768209	0.410651	1.184269	1	0.301261	0.232685	0.332851	0.133203	
638000	-305.868083	1	929	0.682624	0.682624	0.682624	0.682624	2.182016	2.182016	0.000000	0.682624	1	0.423781	0.540704	0.035257	0.000258	
639000	-306.600080	1	1000	0.567209	0.567209	0.567209	0.567209	2.303589	2.303589	0.567209	0.567209	1	0.242866	0.235545	0.400154	0.121436	
640000	-304.284185	1	523	0.557929	0.557929	0.557929	0.557929	1.644462	2.897528	0.000000	0.557929	1	0.488574	0.468925	0.042246	0.000255	
641000	-303.127660	1	729	0.514209	0.514209	0.514209	0.514209	1.073973	2.454285	0.514209	1.073973	1	0.335865	0.299734	0.252780	0.111621	
642000	-303.686171	1	1280	0.675074	0.383267	0.675074	0.383267	2.409021	2.409021	0.383267	0.675074	1	0.204539	0.239123	0.408335	0.148003	
643000	-305.989483	1	679	0.512361	0.512361	0.512361	0.512361	2.173621	2.173621	0.512361	0.512361	1	0.245369	0.222600	0.420629	0.111402	
644000	-305.861524	1	836	0.543628	0.543628	0.543628	0.543628	2.414771	2.414771	0.000000	0.543628	1	0.450351	0.500914	0.048470	0.000265	
645000	-303.389468	1	2319	0.787045	0.275941	0.275941	0.275941	2.292046	2.292046	0.275941	0.787045	1	0.238731	0.081862	0.484694	0.194713	
646000	-302.418144	1	2723	0.751629	0.407590	0.407590	0.265849	2.149604	2.149604	0.265849	0.751629	1	0.239851	0.132788	0.452527	0.174834	
647000	-302.418144	1	2723	0.751629	0.407590	0.407590	0.265849	2.149604	2.149604	0.265849	0.751629	1	0.239851	0.132788	0.452527	0.174834	
648000	-303.140091	1	356	0.469624	0.469624	0.469624	0.469624	2.030085	2.030085	0.469624	0.862884	1	0.226129	0.219483	0.377571	0.176818	
649000	-303.140091	1	356	0.469624	0.469624	0.469624	0.469624	2.030085	2.030085	0.469624	0.862884	1	0.226129	0.219483	0.377571	0.176818	
650000	-306.272065	1	448	0.659103	0.659103	0.659103	0.659103	1.846989	1.846989	0.000000	0.659103	1	0.429318	0.541411	0.029086	0.000186	
651000	-306.038796	1	1261	0.538583	0.538583	0.538583	0.538583	1.947165	1.947165	0.538583	0.538583	1	0.258104	0.249256	0.376503	0.116137	
652000	-306.750693	1	2742	0.558040	0.558040	0.558040	0.558040	1.721049	1.721049	0.558040	0.558040	1	0.271656	0.277504	0.332050	0.118790	
653000	-305.655479	1	1295	0.519524	0.519524	0.519524	0.519524	2.101192	2.101192	0.000000	0.519524	1	0.457647	0.497336	0.044801	0.000216	
654000	-305.858958	1	694	0.481129	0.481129	0.481129	0.481129	1.949397	1.949397	0.481129	0.481129	1	0.254006	0.224333	0.415698	0.105963	
655000	-305.727513	1	2844	0.612518	0.612518	0.612518	0.612518	2.413558	2.413558	0.000000	0.612518	1	0.436068	0.520872	0.042781	0.000278	
656000	-305.824360	1	905	0.597392	0.597392	0.597392	0.597392	1.875185	1.875185	0.000000	0.597392	1	0.441689	0.525592	0.032538	0.000182	
657000	-303.522702	1	1541	0.453976	0.453976	0.453976	0.453976	1.389066	4.012282	0.000000	1.389066	1	0.484677	0.496136	0.018495	0.000691	
658000	-305.489455	1	2575	0.548865	0.548865	0.548865	0.548865	2.059510	2.059510	0.000000	0.548865	1	0.451336	0.507833	0.040621	0.000210	
659000	-301.270446	1	119	0.410651	0.410651	0.410651	0.410651	1.184269	2.768209	0.410651	1.184269	1	0.301261	0.232685	0.332851	0.133203	
660000	-301.270446	1	119	0.410651	0.410651	0.410651	0.410651	1.184269	2.768209	0.410651	1.184269	1	0.301261	0.232685	0.332851	0.133203	
661000	-301.270446	1	119	0.410651	0.410651	0.410651	0.410651	1.184269	2.768209	0.410651	1.184269	1	0.301261	0.232685	0.332851	0.133203	
662000	-301.270446	1	119	0.410651	0.410651	0.410651	0.410651	1.184269	2.768209	0.410651	1.184269	1	0.301261	0.232685	0.332851	0.133203	
