Options:
Model:                           Discrete: Dependent
Tree File Name:                  BirdTreeCleaned.tre
Data File Name:                  DataCleaned.txt
Log File Name:                   birds_nest_coparent_depRJ_KNOWN1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1926441703
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      3500000
Burn in:                         500000
MCMC ML Start:                   False
Schedule File:                   birds_nest_coparent_depRJ_KNOWN1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Load Model:                      birds_nest_coparent_depRJ_KNOWN.bin
Estimating values for taxa and Sites
	Apus_pallidus       
Scale Tree:                      0.010244
Restrictions:
    q12                          None
    q13                          None
    q21                          None
    q24                          None
    q31                          None
    q34                          None
    q42                          None
    q43                          None
Prior Information:
    Prior Categories:            100
    Priors
        q12 - uniform 0.00 100.00 
        q13 - uniform 0.00 100.00 
        q21 - uniform 0.00 100.00 
        q24 - uniform 0.00 100.00 
        q31 - uniform 0.00 100.00 
        q34 - uniform 0.00 100.00 
        q42 - uniform 0.00 100.00 
        q43 - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       399
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Model No	q12	q13	q21	q24	q31	q34	q42	q43	Est Apus_pallidus - 2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
511000	-305.836137	1	62	0.263570	0.263570	0.263570	0.263570	1.561257	1.561257	0.263570	1.561257	1	0.157319	0.124184	0.371475	0.347022	
512000	-306.113815	1	2706	0.606393	0.606393	0.606393	0.606393	1.658085	3.407694	0.606393	0.606393	1	0.340896	0.242631	0.340142	0.076331	
513000	-302.274655	1	1207	0.486627	0.486627	0.486627	0.486627	1.088377	3.119393	0.486627	1.088377	1	0.349740	0.267752	0.282890	0.099618	
514000	-306.771818	1	136	0.518804	0.518804	0.518804	0.518804	1.699979	1.699979	0.000000	0.518804	1	0.460068	0.506167	0.033618	0.000146	
515000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
516000	-302.246564	1	2910	0.510213	0.510213	0.510213	0.510213	1.243822	2.757366	0.510213	1.243822	1	0.310361	0.278635	0.279704	0.131300	
517000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
518000	-305.812193	1	759	0.550612	0.550612	0.550612	0.550612	1.878520	1.878520	0.000000	0.550612	1	0.451902	0.511986	0.035933	0.000179	
519000	-305.436171	1	774	0.625153	0.625153	0.625153	0.625153	2.182043	2.182043	0.000000	0.625153	1	0.434720	0.527237	0.037800	0.000243	
520000	-305.689939	1	520	0.645970	0.645970	0.645970	0.645970	2.006100	2.006100	0.000000	0.645970	1	0.431367	0.535265	0.033153	0.000215	
521000	-302.816780	1	2531	0.676638	0.334925	0.676638	0.334925	2.243501	2.243501	0.334925	0.676638	1	0.199697	0.238259	0.409732	0.152312	
522000	-302.039047	1	954	0.464484	0.464484	0.464484	0.464484	1.256501	2.429299	0.464484	1.256501	1	0.293189	0.263852	0.293757	0.149202	
523000	-305.845480	1	134	0.473062	0.473062	0.473062	0.473062	2.075674	2.075674	0.473062	0.473062	1	0.246365	0.211455	0.437914	0.104266	
524000	-303.267258	1	1017	1.161686	0.402186	0.402186	0.402186	1.161686	3.191476	0.000000	1.161686	1	0.674501	0.293846	0.030722	0.000931	
525000	-305.474677	1	2297	0.558524	0.558524	0.558524	0.558524	2.268792	2.268792	0.000000	0.558524	1	0.448048	0.507423	0.044283	0.000245	
526000	-304.503996	1	723	0.397320	0.397320	0.898161	0.397320	0.898161	2.315673	0.397320	0.898161	1	0.219313	0.473274	0.207510	0.099903	
527000	-308.019251	1	1725	0.675721	0.675721	0.675721	0.675721	1.579560	1.579560	0.000000	0.675721	1	0.426519	0.551082	0.022263	0.000136	
528000	-305.430428	1	2189	0.589491	0.589491	0.589491	0.589491	2.279148	2.279148	0.000000	0.589491	1	0.441463	0.516353	0.041932	0.000252	
529000	-305.787078	1	2008	0.506124	0.506124	0.506124	0.506124	2.199053	2.199053	0.000000	0.506124	1	0.460034	0.490805	0.048930	0.000232	
530000	-306.948366	1	1604	0.225796	0.225796	0.225796	0.225796	1.692922	1.692922	0.225796	1.692922	1	0.120317	0.087577	0.400240	0.391867	
531000	-306.099733	1	755	0.480761	0.480761	0.480761	0.480761	1.794275	1.794275	0.480761	0.480761	1	0.263448	0.237118	0.393487	0.105946	
532000	-305.711974	1	785	0.516954	0.516954	0.516954	0.516954	2.021044	2.021044	0.000000	0.516954	1	0.458763	0.497857	0.043177	0.000203	
533000	-306.012072	1	2676	0.471462	0.471462	0.471462	0.471462	1.836065	1.836065	0.471462	0.471462	1	0.259861	0.228862	0.406970	0.104308	
534000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
535000	-305.672075	1	1539	0.368265	0.368265	0.368265	0.368265	2.157083	2.157083	0.368265	2.157083	1	0.158555	0.155842	0.326201	0.359403	
536000	-306.155348	1	641	0.494477	0.494477	0.494477	0.494477	1.776446	1.776446	0.494477	0.494477	1	0.265730	0.245247	0.380730	0.108293	
537000	-305.429771	1	1553	0.572757	0.572757	0.572757	0.572757	2.029944	2.029944	0.000000	0.572757	1	0.446293	0.515576	0.037924	0.000207	
538000	-306.057559	1	494	0.523150	0.523150	0.523150	0.523150	2.207796	2.207796	0.523150	0.523150	1	0.244680	0.224821	0.417174	0.113324	
539000	-307.352488	1	1800	0.381699	0.381699	0.381699	0.381699	1.151119	5.222627	0.381699	1.151119	1	0.354752	0.190578	0.371177	0.083494	
540000	-303.494624	1	1332	0.559094	0.559094	0.559094	0.559094	1.225396	2.493144	0.559094	1.225396	1	0.312109	0.306682	0.249441	0.131768	
541000	-306.349996	1	2656	0.440184	0.440184	0.440184	0.440184	2.260462	2.260462	0.440184	0.440184	1	0.232656	0.184730	0.485047	0.097567	
542000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
543000	-306.006524	1	2974	0.654416	0.654416	0.654416	0.654416	2.466286	2.466286	0.000000	0.654416	1	0.427728	0.530555	0.041417	0.000300	
544000	-306.328704	1	2171	0.675272	0.675272	0.675272	0.675272	2.528666	2.528666	0.000000	0.675272	1	0.423595	0.534586	0.041500	0.000319	
545000	-302.039047	1	954	0.464484	0.464484	0.464484	0.464484	1.256501	2.429299	0.464484	1.256501	1	0.293189	0.263852	0.293757	0.149202	
546000	-305.953182	1	1924	0.535407	0.535407	0.535407	0.535407	2.010454	2.010454	0.535407	0.535407	1	0.254725	0.243017	0.386657	0.115601	
547000	-306.354021	1	2501	0.476510	0.476510	0.476510	0.476510	2.312936	2.312936	0.000000	0.476510	1	0.465831	0.477548	0.056372	0.000249	
548000	-302.039047	1	954	0.464484	0.464484	0.464484	0.464484	1.256501	2.429299	0.464484	1.256501	1	0.293189	0.263852	0.293757	0.149202	
549000	-306.458997	1	1442	0.701670	0.701670	0.701670	0.701670	1.911351	1.911351	0.000000	0.701670	1	0.421262	0.549319	0.029210	0.000209	
550000	-305.681686	1	1010	0.611632	0.611632	0.611632	0.611632	2.406378	2.406378	0.000000	0.611632	1	0.436294	0.520694	0.042735	0.000277	
551000	-301.906368	1	480	0.490857	0.490857	0.490857	0.490857	1.336197	3.232583	0.490857	1.336197	1	0.301806	0.255146	0.307548	0.135500	
552000	-305.528711	1	2767	0.576654	0.576654	0.576654	0.576654	1.968464	1.968464	0.000000	0.576654	1	0.445747	0.517880	0.036176	0.000197	
553000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
554000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
555000	-306.341815	1	2595	0.551651	0.551651	0.551651	0.551651	1.747857	1.747857	0.000000	0.551651	1	0.452215	0.515413	0.032216	0.000155	
556000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
557000	-303.432812	1	220	1.083750	0.296794	0.296794	0.296794	1.083750	2.849540	0.296794	1.083750	1	0.441158	0.121078	0.323530	0.114234	
558000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
559000	-306.690651	1	667	0.567311	0.567311	0.567311	0.567311	1.754932	1.754932	0.567311	0.567311	1	0.269668	0.277474	0.332386	0.120472	
560000	-302.651021	1	794	0.453493	0.453493	0.453493	0.453493	1.341618	2.590446	0.000000	1.341618	1	0.470931	0.510911	0.017612	0.000546	
561000	-305.384662	1	1564	0.565025	0.565025	0.565025	0.565025	2.191321	2.191321	0.000000	0.565025	1	0.447098	0.510544	0.042124	0.000234	
562000	-305.689172	1	1982	0.613593	0.613593	0.613593	0.613593	2.407801	2.407801	0.000000	0.613593	1	0.435897	0.521189	0.042637	0.000278	
563000	-302.583368	1	720	0.530245	0.530245	0.530245	0.530245	1.468851	2.759729	0.000000	1.468851	1	0.449493	0.531970	0.017895	0.000643	
564000	-303.008353	1	2475	0.431085	0.431085	0.431085	0.431085	1.683310	3.192151	0.000000	1.683310	1	0.466935	0.508256	0.023568	0.001242	
565000	-305.985009	1	1210	0.253048	0.253048	0.253048	0.253048	1.807443	1.807443	0.253048	1.807443	1	0.128269	0.099823	0.383890	0.388018	
566000	-302.039047	1	954	0.464484	0.464484	0.464484	0.464484	1.256501	2.429299	0.464484	1.256501	1	0.293189	0.263852	0.293757	0.149202	
567000	-305.818449	1	2296	0.501275	0.501275	0.501275	0.501275	1.983953	1.983953	0.501275	0.501275	1	0.253984	0.230779	0.405727	0.109510	
568000	-306.213973	1	1664	0.542862	0.542862	0.542862	0.542862	1.839800	1.839800	0.542862	0.542862	1	0.264274	0.260061	0.359008	0.116657	
569000	-305.974718	1	2928	0.444172	0.444172	0.444172	0.444172	1.984833	1.984833	0.444172	0.444172	1	0.247398	0.203363	0.450146	0.099094	
570000	-302.714298	1	1853	0.504365	0.504365	0.504365	0.504365	1.460455	2.596222	0.000000	1.460455	1	0.453700	0.527530	0.018131	0.000640	
571000	-305.411540	1	140	0.557436	0.557436	0.557436	0.557436	2.196514	2.196514	0.000000	0.557436	1	0.448702	0.508152	0.042912	0.000234	
572000	-305.919709	1	1548	0.256956	0.256956	0.256956	0.256956	1.842387	1.842387	0.256956	1.842387	1	0.127917	0.100565	0.381802	0.389716	
573000	-306.148532	1	1188	0.530935	0.530935	0.530935	0.530935	1.810899	1.810899	0.000000	0.530935	1	0.456716	0.507288	0.035829	0.000166	
574000	-306.053006	1	1944	0.483234	0.483234	0.483234	0.483234	2.092889	2.092889	0.000000	0.483234	1	0.466005	0.483748	0.050030	0.000217	
575000	-302.039047	1	954	0.464484	0.464484	0.464484	0.464484	1.256501	2.429299	0.464484	1.256501	1	0.293189	0.263852	0.293757	0.149202	
576000	-305.868916	1	2351	0.478333	0.478333	0.478333	0.478333	2.116227	2.116227	0.478333	0.478333	1	0.244926	0.211284	0.438621	0.105168	
577000	-306.134240	1	2369	0.632644	0.632644	0.632644	0.632644	2.545278	2.545278	0.000000	0.632644	1	0.431467	0.524463	0.043765	0.000305	
578000	-305.222982	1	1175	0.286583	0.286583	0.286583	0.286583	1.848195	1.848195	0.286583	1.848195	1	0.143908	0.120257	0.364219	0.371616	
579000	-303.787618	1	2081	1.103753	0.361091	0.361091	0.361091	2.266283	2.266283	0.361091	1.103753	1	0.276445	0.116956	0.371868	0.234730	
580000	-303.130959	1	2121	0.815390	0.219691	0.815390	0.219691	2.016339	2.016339	0.219691	0.815390	1	0.167232	0.235307	0.398935	0.198525	
581000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
582000	-303.432812	1	220	1.083750	0.296794	0.296794	0.296794	1.083750	2.849540	0.296794	1.083750	1	0.441158	0.121078	0.323530	0.114234	
583000	-305.878224	1	1256	0.626742	0.626742	0.626742	0.626742	1.885111	1.885111	0.000000	0.626742	1	0.435603	0.532922	0.031287	0.000188	
584000	-306.604306	1	547	0.600037	0.600037	0.600037	0.600037	2.065661	2.065661	0.600037	0.600037	1	0.253432	0.261956	0.357409	0.127202	
585000	-305.474820	1	1441	0.547688	0.547688	0.547688	0.547688	2.224653	2.224653	0.000000	0.547688	1	0.450652	0.504671	0.044440	0.000237	
586000	-305.964330	1	71	0.522265	0.522265	0.522265	0.522265	1.879858	1.879858	0.000000	0.522265	1	0.458375	0.502732	0.038715	0.000179	
587000	-305.771808	1	1483	0.525293	0.525293	0.525293	0.525293	2.326626	2.326626	0.000000	0.525293	1	0.454913	0.495833	0.049004	0.000251	
588000	-306.133631	1	2502	0.434710	0.434710	0.434710	0.434710	1.887594	1.887594	0.434710	0.434710	1	0.251732	0.205579	0.445104	0.097585	
589000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
590000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
591000	-303.234975	1	2477	0.430705	0.430705	0.430705	0.430705	0.928426	3.479873	0.430705	0.928426	1	0.398826	0.235425	0.294117	0.071631	
592000	-308.388804	1	2400	0.555986	0.555986	0.555986	0.555986	2.985649	2.985649	0.000000	0.555986	1	0.444440	0.499973	0.055251	0.000337	
593000	-301.906368	1	480	0.490857	0.490857	0.490857	0.490857	1.336197	3.232583	0.490857	1.336197	1	0.301806	0.255146	0.307548	0.135500	
594000	-303.267258	1	1017	1.161686	0.402186	0.402186	0.402186	1.161686	3.191476	0.000000	1.161686	1	0.674501	0.293846	0.030722	0.000931	
595000	-302.690510	1	218	0.540773	0.540773	0.540773	0.540773	1.595855	3.085038	0.000000	1.595855	1	0.444902	0.534719	0.019530	0.000850	
596000	-304.263165	1	418	0.526296	0.526296	0.526296	0.262197	1.909040	1.909040	0.262197	0.526296	1	0.236972	0.198787	0.445586	0.118655	
597000	-305.359473	1	617	0.586133	0.586133	0.586133	0.586133	2.101449	2.101449	0.000000	0.586133	1	0.443087	0.518144	0.038547	0.000221	
598000	-306.266410	1	1128	0.525909	0.525909	0.525909	0.525909	1.790426	1.790426	0.000000	0.525909	1	0.457984	0.506135	0.035717	0.000163	
599000	-304.851487	1	484	0.319156	0.319156	0.319156	0.319156	1.888753	1.888753	0.319156	1.888753	1	0.156965	0.139672	0.346167	0.357196	
600000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
601000	-305.406662	1	1562	0.616407	0.616407	0.616407	0.616407	2.194642	2.194642	0.000000	0.616407	1	0.436406	0.524813	0.038538	0.000243	
602000	-302.583368	1	720	0.530245	0.530245	0.530245	0.530245	1.468851	2.759729	0.000000	1.468851	1	0.449493	0.531970	0.017895	0.000643	
603000	-306.403713	1	2632	0.555483	0.555483	0.555483	0.555483	1.807827	1.807827	0.555483	0.555483	1	0.266417	0.267905	0.346970	0.118708	
604000	-305.842691	1	258	0.660834	0.660834	0.660834	0.660834	1.986089	1.986089	0.000000	0.660834	1	0.428578	0.539085	0.032123	0.000214	
605000	-303.432812	1	220	1.083750	0.296794	0.296794	0.296794	1.083750	2.849540	0.296794	1.083750	1	0.441158	0.121078	0.323530	0.114234	
606000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
607000	-302.651021	1	794	0.453493	0.453493	0.453493	0.453493	1.341618	2.590446	0.000000	1.341618	1	0.470931	0.510911	0.017612	0.000546	
608000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
609000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
610000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
611000	-303.859917	1	1409	0.500889	0.500889	0.500889	0.500889	2.031206	2.031206	0.000000	0.747117	1	0.452619	0.513438	0.033628	0.000314	
612000	-306.157649	1	2159	0.597983	0.597983	0.597983	0.597983	1.784940	1.784940	0.000000	0.597983	1	0.441881	0.527700	0.030253	0.000165	
613000	-305.977418	1	438	0.488349	0.488349	0.488349	0.488349	2.108299	2.108299	0.000000	0.488349	1	0.464718	0.485516	0.049547	0.000219	
614000	-307.010636	1	2638	0.590103	0.590103	0.590103	0.590103	2.767145	2.767145	0.000000	0.590103	1	0.438669	0.511315	0.049694	0.000322	
615000	-305.770540	1	2615	0.508344	0.508344	0.508344	0.508344	2.043337	2.043337	0.000000	0.508344	1	0.460590	0.494333	0.044870	0.000207	
616000	-307.410494	1	973	0.515760	0.515760	0.515760	0.515760	1.536860	1.536860	0.515760	0.515760	1	0.283759	0.281006	0.324277	0.110957	
617000	-305.321182	1	948	0.497856	0.497856	0.497856	0.497856	1.742936	3.292028	0.000000	0.497856	1	0.516571	0.423917	0.059209	0.000302	
618000	-304.018557	1	293	1.065425	0.461998	0.461998	0.461998	1.065425	3.222295	0.461998	1.065425	1	0.459683	0.210963	0.243089	0.086265	
619000	-305.828772	1	234	0.498137	0.498137	0.498137	0.498137	1.956154	1.956154	0.498137	0.498137	1	0.255252	0.231512	0.404274	0.108963	
620000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
621000	-302.246564	1	2910	0.510213	0.510213	0.510213	0.510213	1.243822	2.757366	0.510213	1.243822	1	0.310361	0.278635	0.279704	0.131300	
622000	-305.963892	1	2990	0.676806	0.676806	0.676806	0.676806	2.373588	2.373588	0.000000	0.676806	1	0.424031	0.536752	0.038925	0.000292	
623000	-306.021496	1	2371	0.438438	0.438438	0.438438	0.438438	2.018986	2.018986	0.438438	0.438438	1	0.244566	0.198015	0.459496	0.097923	
624000	-301.894467	1	713	0.494655	0.494655	0.494655	0.494655	1.342936	3.029553	0.494655	1.342936	1	0.296875	0.259849	0.301777	0.141498	
625000	-305.361675	1	2956	0.598879	0.598879	0.598879	0.598879	2.124583	2.124583	0.000000	0.598879	1	0.440314	0.521279	0.038180	0.000227	
626000	-307.730505	1	2204	0.784880	0.784880	0.784880	0.784880	1.907521	1.907521	0.000000	0.784880	1	0.407383	0.564938	0.027445	0.000234	
627000	-302.583368	1	720	0.530245	0.530245	0.530245	0.530245	1.468851	2.759729	0.000000	1.468851	1	0.449493	0.531970	0.017895	0.000643	
628000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
629000	-305.974718	1	2928	0.444172	0.444172	0.444172	0.444172	1.984833	1.984833	0.444172	0.444172	1	0.247398	0.203363	0.450146	0.099094	
630000	-305.956722	1	614	0.528941	0.528941	0.528941	0.528941	2.116713	2.116713	0.528941	0.528941	1	0.249190	0.232921	0.403444	0.114445	
631000	-305.965908	1	1551	0.521821	0.521821	0.521821	0.521821	1.880453	1.880453	0.000000	0.521821	1	0.458474	0.502566	0.038780	0.000179	
632000	-305.403777	1	1189	0.600577	0.600577	0.600577	0.600577	2.064060	2.064060	0.000000	0.600577	1	0.440249	0.522764	0.036770	0.000217	
633000	-306.208155	1	2726	0.505288	0.505288	0.505288	0.505288	2.296346	2.296346	0.505288	0.505288	1	0.239468	0.212487	0.438161	0.109883	
634000	-305.645750	1	465	0.270904	0.270904	0.270904	0.270904	1.890158	1.890158	0.270904	1.890158	1	0.132268	0.107352	0.373981	0.386399	
635000	-302.039047	1	954	0.464484	0.464484	0.464484	0.464484	1.256501	2.429299	0.464484	1.256501	1	0.293189	0.263852	0.293757	0.149202	
636000	-302.039047	1	954	0.464484	0.464484	0.464484	0.464484	1.256501	2.429299	0.464484	1.256501	1	0.293189	0.263852	0.293757	0.149202	
637000	-302.274655	1	1207	0.486627	0.486627	0.486627	0.486627	1.088377	3.119393	0.486627	1.088377	1	0.349740	0.267752	0.282890	0.099618	
638000	-306.531800	1	2240	0.585572	0.585572	0.585572	0.585572	1.708311	1.708311	0.000000	0.585572	1	0.444769	0.526181	0.028900	0.000150	
639000	-306.626399	1	2796	0.597252	0.597252	0.597252	0.597252	1.940177	1.940177	0.597252	0.597252	1	0.259427	0.270933	0.343288	0.126352	
640000	-306.025616	1	2443	0.700437	0.700437	0.700437	0.700437	2.167592	2.167592	0.000000	0.700437	1	0.420653	0.544682	0.034404	0.000261	
641000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
642000	-301.894467	1	713	0.494655	0.494655	0.494655	0.494655	1.342936	3.029553	0.494655	1.342936	1	0.296875	0.259849	0.301777	0.141498	
643000	-305.398227	1	487	0.273860	0.273860	0.273860	0.273860	1.782766	1.782766	0.273860	1.782766	1	0.142270	0.115546	0.370765	0.371418	
644000	-302.583368	1	720	0.530245	0.530245	0.530245	0.530245	1.468851	2.759729	0.000000	1.468851	1	0.449493	0.531970	0.017895	0.000643	
645000	-306.364502	1	2190	0.440141	0.440141	0.440141	0.440141	1.763439	1.763439	0.440141	0.440141	1	0.260756	0.219112	0.421272	0.098860	
646000	-303.787618	1	2081	1.103753	0.361091	0.361091	0.361091	2.266283	2.266283	0.361091	1.103753	1	0.276445	0.116956	0.371868	0.234730	
647000	-301.894467	1	713	0.494655	0.494655	0.494655	0.494655	1.342936	3.029553	0.494655	1.342936	1	0.296875	0.259849	0.301777	0.141498	
648000	-305.434372	1	1336	0.326154	0.326154	0.326154	0.326154	2.077526	2.077526	0.326154	2.077526	1	0.146585	0.133651	0.345836	0.373928	
649000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
650000	-302.690510	1	218	0.540773	0.540773	0.540773	0.540773	1.595855	3.085038	0.000000	1.595855	1	0.444902	0.534719	0.019530	0.000850	
651000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
652000	-305.873000	1	2245	0.515487	0.515487	0.515487	0.515487	2.087206	2.087206	0.515487	0.515487	1	0.249744	0.229454	0.408786	0.112016	
653000	-305.412476	1	251	0.616665	0.616665	0.616665	0.616665	2.206637	2.206637	0.000000	0.616665	1	0.436296	0.524699	0.038760	0.000245	
654000	-306.006524	1	2974	0.654416	0.654416	0.654416	0.654416	2.466286	2.466286	0.000000	0.654416	1	0.427728	0.530555	0.041417	0.000300	
655000	-305.637992	1	872	0.533885	0.533885	0.533885	0.533885	1.984525	1.984525	0.000000	0.533885	1	0.455128	0.504371	0.040304	0.000197	
656000	-306.995390	1	115	0.456534	0.456534	0.456534	0.456534	1.824828	1.824828	0.000000	0.456534	1	0.474377	0.478588	0.046861	0.000175	
657000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
658000	-306.618056	1	386	0.653669	0.653669	0.653669	0.653669	2.651311	2.651311	0.000000	0.653669	1	0.426967	0.528426	0.044278	0.000330	
659000	-306.299994	1	939	0.468341	0.468341	0.468341	0.468341	2.067505	2.067505	0.000000	0.468341	1	0.469625	0.478004	0.052157	0.000214	
660000	-305.391164	1	604	0.612981	0.612981	0.612981	0.612981	2.177275	2.177275	0.000000	0.612981	1	0.437179	0.524189	0.038393	0.000239	
661000	-302.274655	1	1207	0.486627	0.486627	0.486627	0.486627	1.088377	3.119393	0.486627	1.088377	1	0.349740	0.267752	0.282890	0.099618	
662000	-302.711536	1	1537	0.532609	0.532609	0.532609	0.532609	1.373915	3.553725	0.000000	1.373915	1	0.463425	0.519326	0.016679	0.000571	
