Options:
Model:                           Discrete: Dependent
Tree File Name:                  BirdTreeCleaned.tre
Data File Name:                  DataCleaned.txt
Log File Name:                   birds_nest_coparent_depRJ_KNOWN4.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1447766351
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      3500000
Burn in:                         500000
MCMC ML Start:                   False
Schedule File:                   birds_nest_coparent_depRJ_KNOWN4.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Load Model:                      birds_nest_coparent_depRJ_KNOWN.bin
Estimating values for taxa and Sites
	Passer_domesticus   
Scale Tree:                      0.010244
Restrictions:
    q12                          None
    q13                          None
    q21                          None
    q24                          None
    q31                          None
    q34                          None
    q42                          None
    q43                          None
Prior Information:
    Prior Categories:            100
    Priors
        q12 - uniform 0.00 100.00 
        q13 - uniform 0.00 100.00 
        q21 - uniform 0.00 100.00 
        q24 - uniform 0.00 100.00 
        q31 - uniform 0.00 100.00 
        q34 - uniform 0.00 100.00 
        q42 - uniform 0.00 100.00 
        q43 - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       399
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Model No	q12	q13	q21	q24	q31	q34	q42	q43	Est Passer_domesticus - 2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
511000	-305.834534	1	218	0.540773	0.540773	0.540773	0.540773	1.595855	3.085038	0.000000	1.595855	0	0.444902	0.534719	0.019530	0.000850	
512000	-306.346910	1	798	0.570215	0.570215	0.570215	0.570215	2.607798	2.607798	0.000000	0.570215	1	0.443608	0.507039	0.049057	0.000296	
513000	-301.906368	1	480	0.490857	0.490857	0.490857	0.490857	1.336197	3.232583	0.490857	1.336197	1	0.301806	0.255146	0.307548	0.135500	
514000	-301.906368	1	480	0.490857	0.490857	0.490857	0.490857	1.336197	3.232583	0.490857	1.336197	1	0.301806	0.255146	0.307548	0.135500	
515000	-301.894467	1	713	0.494655	0.494655	0.494655	0.494655	1.342936	3.029553	0.494655	1.342936	1	0.296875	0.259849	0.301777	0.141498	
516000	-302.168152	1	1807	0.368721	0.368721	0.368721	0.368721	1.024492	3.354034	0.368721	1.024492	1	0.341785	0.205596	0.357871	0.094747	
517000	-305.397222	1	1224	0.282715	0.282715	0.282715	0.282715	1.894972	1.894972	0.282715	1.894972	1	0.138280	0.114968	0.367184	0.379568	
518000	-306.218582	1	1190	0.499593	0.499593	0.499593	0.499593	1.865901	1.865901	0.000000	0.499593	1	0.463772	0.494988	0.041063	0.000177	
519000	-306.104244	1	0	0.517189	0.517189	0.517189	0.517189	2.242065	2.242065	0.517189	0.517189	1	0.242760	0.220400	0.424657	0.112184	
520000	-304.296712	1	1114	0.886185	0.332380	0.886185	0.332380	0.886185	3.327322	0.332380	0.886185	1	0.338845	0.373663	0.213829	0.073662	
521000	-305.389070	1	2730	0.581470	0.581470	0.581470	0.581470	2.061085	2.061085	0.000000	0.581470	1	0.444274	0.517525	0.037988	0.000214	
522000	-305.324516	1	2331	0.405481	0.405481	0.405481	0.405481	1.164858	1.936151	0.000000	1.164858	1	0.483272	0.501703	0.014703	0.000322	
523000	-302.274655	1	1207	0.486627	0.486627	0.486627	0.486627	1.088377	3.119393	0.486627	1.088377	1	0.349740	0.267752	0.282890	0.099618	
524000	-305.755014	1	2832	0.527471	0.527471	0.527471	0.527471	1.945924	1.945924	0.000000	0.527471	1	0.456807	0.503029	0.039974	0.000190	
525000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
526000	-306.026835	1	2858	0.474303	0.474303	0.474303	0.474303	1.826637	1.826637	0.474303	0.474303	1	0.260752	0.231078	0.403356	0.104813	
527000	-302.690510	1	218	0.540773	0.540773	0.540773	0.540773	1.595855	3.085038	0.000000	1.595855	1	0.444902	0.534719	0.019530	0.000850	
528000	-305.571023	1	820	0.596534	0.596534	0.596534	0.596534	2.363981	2.363981	0.000000	0.596534	1	0.439562	0.517177	0.042995	0.000267	
529000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
530000	-305.474820	1	1441	0.547688	0.547688	0.547688	0.547688	2.224653	2.224653	0.000000	0.547688	1	0.450652	0.504671	0.044440	0.000237	
531000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
532000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
533000	-302.756393	1	1788	0.475463	0.475463	0.475463	0.475463	1.471660	3.706873	0.000000	1.471660	1	0.471685	0.508533	0.019006	0.000776	
534000	-306.531882	1	1696	0.561193	0.561193	0.561193	0.561193	1.783252	1.783252	0.561193	0.561193	1	0.267938	0.272410	0.340075	0.119577	
535000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
536000	-305.691264	1	2869	0.627841	0.627841	0.627841	0.627841	1.952898	1.952898	0.000000	0.627841	1	0.435146	0.531854	0.032798	0.000201	
537000	-302.168152	1	1807	0.368721	0.368721	0.368721	0.368721	1.024492	3.354034	0.368721	1.024492	1	0.341785	0.205596	0.357871	0.094747	
538000	-305.326951	1	467	0.357300	0.357300	0.357300	0.357300	2.084614	2.084614	0.357300	2.084614	1	0.159062	0.152842	0.330187	0.357908	
539000	-306.579219	1	264	0.597311	0.597311	0.597311	0.597311	2.095341	2.095341	0.597311	0.597311	1	0.252099	0.258917	0.362209	0.126775	
540000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
541000	-304.180676	1	1520	0.308488	0.308488	0.552842	0.308488	1.826819	1.826819	0.308488	0.552842	1	0.159668	0.250427	0.453193	0.136712	
542000	-305.621571	1	1154	0.656885	0.656885	0.656885	0.656885	2.158597	2.158597	0.000000	0.656885	1	0.428667	0.535268	0.035819	0.000246	
543000	-305.079082	1	478	0.350497	0.350497	0.350497	0.350497	2.021798	2.021798	0.350497	2.021798	1	0.160674	0.152042	0.332324	0.354961	
544000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
545000	-305.164159	1	1601	0.337141	0.337141	0.337141	0.337141	2.030202	2.030202	0.337141	2.030202	1	0.154521	0.143096	0.339394	0.362989	
546000	-305.460521	1	52	0.554722	0.554722	0.554722	0.554722	2.039094	2.039094	0.000000	0.554722	1	0.450175	0.509982	0.039635	0.000207	
547000	-302.274655	1	1207	0.486627	0.486627	0.486627	0.486627	1.088377	3.119393	0.486627	1.088377	1	0.349740	0.267752	0.282890	0.099618	
548000	-302.364992	1	2855	0.691219	0.186834	0.691219	0.691219	1.962010	1.962010	0.186834	0.691219	1	0.359687	0.444418	0.143784	0.052111	
549000	-306.791806	1	220	1.083750	0.296794	0.296794	0.296794	1.083750	2.849540	0.296794	1.083750	0	0.441158	0.121078	0.323530	0.114234	
550000	-303.267258	1	1017	1.161686	0.402186	0.402186	0.402186	1.161686	3.191476	0.000000	1.161686	1	0.674501	0.293846	0.030722	0.000931	
551000	-305.791744	1	1831	0.270096	0.270096	0.270096	0.270096	1.937945	1.937945	0.270096	1.937945	1	0.128464	0.104376	0.374794	0.392366	
552000	-305.707186	1	1652	0.608924	0.608924	0.608924	0.608924	2.419328	2.419328	0.000000	0.608924	1	0.436767	0.519827	0.043128	0.000278	
553000	-311.241829	1	2482	0.631283	0.631283	0.631283	0.631283	1.814320	1.814320	0.631283	0.631283	0	0.265266	0.292950	0.310229	0.131555	
554000	-305.381893	1	1424	0.595462	0.595462	0.595462	0.595462	2.228771	2.228771	0.000000	0.595462	1	0.440496	0.518726	0.040533	0.000245	
555000	-302.756393	1	1788	0.475463	0.475463	0.475463	0.475463	1.471660	3.706873	0.000000	1.471660	1	0.471685	0.508533	0.019006	0.000776	
556000	-302.168152	1	1807	0.368721	0.368721	0.368721	0.368721	1.024492	3.354034	0.368721	1.024492	1	0.341785	0.205596	0.357871	0.094747	
557000	-306.003553	1	668	0.505613	0.505613	0.505613	0.505613	2.207335	2.207335	0.505613	0.505613	1	0.243349	0.217681	0.428889	0.110081	
558000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
559000	-305.816786	1	656	0.670925	0.670925	0.670925	0.670925	2.051914	2.051914	0.000000	0.670925	1	0.426444	0.540199	0.033127	0.000230	
560000	-306.065098	1	1405	0.550912	0.550912	0.550912	0.550912	2.024576	2.024576	0.550912	0.550912	1	0.254631	0.247931	0.379066	0.118372	
561000	-305.188115	1	490	0.335994	0.335994	0.335994	0.335994	2.034670	2.034670	0.335994	2.034670	1	0.153722	0.142123	0.340072	0.364083	
562000	-303.781811	1	1625	0.649850	0.649850	0.649850	0.649850	1.468267	2.804783	0.000000	1.468267	1	0.427283	0.555732	0.016425	0.000560	
563000	-305.845480	1	134	0.473062	0.473062	0.473062	0.473062	2.075674	2.075674	0.473062	0.473062	1	0.246365	0.211455	0.437914	0.104266	
564000	-307.426684	1	393	0.430771	0.430771	0.430771	0.430771	2.359923	2.359923	0.000000	0.430771	1	0.475313	0.455730	0.068694	0.000263	
565000	-303.706123	1	1854	0.539357	0.539357	0.539357	0.539357	1.456586	2.266310	0.000000	1.456586	1	0.442704	0.539448	0.017288	0.000560	
566000	-303.234975	1	2477	0.430705	0.430705	0.430705	0.430705	0.928426	3.479873	0.430705	0.928426	1	0.398826	0.235425	0.294117	0.071631	
567000	-306.810771	1	2279	0.459108	0.459108	0.459108	0.459108	2.373539	2.373539	0.000000	0.459108	1	0.469180	0.469273	0.061288	0.000259	
568000	-306.344318	1	854	0.411435	0.411435	0.411435	0.411435	1.957036	1.957036	0.411435	0.411435	1	0.243258	0.187463	0.476339	0.092940	
569000	-304.260830	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	0	0.279734	0.219164	0.349625	0.151477	
570000	-305.350368	1	2367	0.592623	0.592623	0.592623	0.592623	2.162137	2.162137	0.000000	0.592623	1	0.441424	0.518960	0.039383	0.000233	
571000	-302.714298	1	1853	0.504365	0.504365	0.504365	0.504365	1.460455	2.596222	0.000000	1.460455	1	0.453700	0.527530	0.018131	0.000640	
572000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
573000	-306.569412	1	2776	0.503713	0.503713	0.503713	0.503713	1.673514	1.673514	0.503713	0.503713	1	0.273236	0.259831	0.357279	0.109653	
574000	-303.607284	1	392	1.143398	0.330596	0.330596	0.330596	1.143398	2.397077	0.330596	1.143398	1	0.428830	0.142071	0.293718	0.135381	
575000	-305.236116	1	473	0.345847	0.345847	0.345847	0.345847	2.057415	2.057415	0.345847	2.057415	1	0.156299	0.147136	0.335422	0.361143	
576000	-302.364992	1	2855	0.691219	0.186834	0.691219	0.691219	1.962010	1.962010	0.186834	0.691219	1	0.359687	0.444418	0.143784	0.052111	
577000	-306.041386	1	936	0.443938	0.443938	0.443938	0.443938	2.115651	2.115651	0.443938	0.443938	1	0.240281	0.194680	0.466336	0.098702	
578000	-304.917495	1	1174	0.313855	0.313855	0.313855	0.313855	1.893688	1.893688	0.313855	1.893688	1	0.154067	0.135838	0.349283	0.360812	
579000	-302.756393	1	1788	0.475463	0.475463	0.475463	0.475463	1.471660	3.706873	0.000000	1.471660	1	0.471685	0.508533	0.019006	0.000776	
580000	-305.372779	1	1354	0.566619	0.566619	0.566619	0.566619	2.171494	2.171494	0.000000	0.566619	1	0.446867	0.511333	0.041570	0.000231	
581000	-305.571023	1	820	0.596534	0.596534	0.596534	0.596534	2.363981	2.363981	0.000000	0.596534	1	0.439562	0.517177	0.042995	0.000267	
582000	-306.256893	1	2088	0.540196	0.540196	0.540196	0.540196	1.774400	1.774400	0.000000	0.540196	1	0.454738	0.511186	0.033916	0.000160	
583000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
584000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
585000	-305.370538	1	1659	0.588966	0.588966	0.588966	0.588966	2.085312	2.085312	0.000000	0.588966	1	0.442571	0.519214	0.037997	0.000219	
586000	-301.235193	1	1830	0.429827	0.429827	0.429827	0.429827	1.308978	2.741882	0.429827	1.308978	1	0.282534	0.234718	0.328880	0.153868	
587000	-305.942941	1	2277	0.533676	0.533676	0.533676	0.533676	2.007266	2.007266	0.533676	0.533676	1	0.254806	0.242571	0.387332	0.115291	
588000	-302.039047	1	954	0.464484	0.464484	0.464484	0.464484	1.256501	2.429299	0.464484	1.256501	1	0.293189	0.263852	0.293757	0.149202	
589000	-306.425906	1	2254	0.460797	0.460797	0.460797	0.460797	2.101793	2.101793	0.000000	0.460797	1	0.471064	0.474033	0.054682	0.000221	
590000	-303.636402	1	1381	1.260122	0.343224	0.343224	0.343224	1.260122	2.775584	0.343224	1.260122	1	0.414889	0.137143	0.303258	0.144710	
591000	-306.176466	1	1765	0.565108	0.565108	0.565108	0.565108	1.775932	1.775932	0.000000	0.565108	1	0.449078	0.518737	0.032024	0.000161	
592000	-305.323999	1	203	0.327923	0.327923	0.327923	0.327923	2.055014	2.055014	0.327923	2.055014	1	0.148843	0.135913	0.344602	0.370642	
593000	-306.176466	1	1765	0.565108	0.565108	0.565108	0.565108	1.775932	1.775932	0.000000	0.565108	1	0.449078	0.518737	0.032024	0.000161	
594000	-304.566142	1	1439	0.540166	0.198354	0.540166	0.198354	1.453379	1.453379	0.198354	1.453379	1	0.171428	0.201243	0.314545	0.312784	
595000	-305.372779	1	1354	0.566619	0.566619	0.566619	0.566619	2.171494	2.171494	0.000000	0.566619	1	0.446867	0.511333	0.041570	0.000231	
596000	-304.996365	1	2903	0.312322	0.312322	0.312322	0.312322	1.917979	1.917979	0.312322	1.917979	1	0.151461	0.133357	0.350657	0.364525	
597000	-302.756393	1	1788	0.475463	0.475463	0.475463	0.475463	1.471660	3.706873	0.000000	1.471660	1	0.471685	0.508533	0.019006	0.000776	
598000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
599000	-302.878405	1	1208	0.534738	0.534738	0.534738	0.534738	1.329491	3.495426	0.534738	1.329491	1	0.315494	0.270121	0.289801	0.124584	
600000	-304.018557	1	293	1.065425	0.461998	0.461998	0.461998	1.065425	3.222295	0.461998	1.065425	1	0.459683	0.210963	0.243089	0.086265	
601000	-302.878405	1	1208	0.534738	0.534738	0.534738	0.534738	1.329491	3.495426	0.534738	1.329491	1	0.315494	0.270121	0.289801	0.124584	
602000	-305.863429	1	439	0.500501	0.500501	0.500501	0.500501	2.118341	2.118341	0.500501	0.500501	1	0.247049	0.221038	0.422659	0.109254	
603000	-305.943725	1	2844	0.690280	0.690280	0.690280	0.690280	2.260551	2.260551	0.000000	0.690280	1	0.422090	0.541182	0.036452	0.000276	
604000	-303.432812	1	220	1.083750	0.296794	0.296794	0.296794	1.083750	2.849540	0.296794	1.083750	1	0.441158	0.121078	0.323530	0.114234	
605000	-302.756393	1	1788	0.475463	0.475463	0.475463	0.475463	1.471660	3.706873	0.000000	1.471660	1	0.471685	0.508533	0.019006	0.000776	
606000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
607000	-306.185642	1	1948	0.467114	0.467114	0.467114	0.467114	2.267782	2.267782	0.467114	0.467114	1	0.236425	0.197291	0.463551	0.102733	
608000	-305.811555	1	1294	0.501956	0.501956	0.501956	0.501956	2.159718	2.159718	0.000000	0.501956	1	0.461249	0.489882	0.048643	0.000226	
609000	-305.972708	1	2465	0.469516	0.469516	0.469516	0.469516	2.172431	2.172431	0.469516	0.469516	1	0.241128	0.203748	0.451716	0.103408	
610000	-305.496304	1	1690	0.570268	0.570268	0.570268	0.570268	2.309052	2.309052	0.000000	0.570268	1	0.445316	0.510415	0.044016	0.000253	
611000	-305.629715	1	406	0.628196	0.628196	0.628196	0.628196	2.357144	2.357144	0.000000	0.628196	1	0.433276	0.525547	0.040904	0.000273	
612000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
613000	-302.274655	1	1207	0.486627	0.486627	0.486627	0.486627	1.088377	3.119393	0.486627	1.088377	1	0.349740	0.267752	0.282890	0.099618	
614000	-305.478798	1	2850	0.606014	0.606014	0.606014	0.606014	2.015409	2.015409	0.000000	0.606014	1	0.439341	0.525088	0.035362	0.000209	
615000	-305.972340	1	1873	0.577437	0.577437	0.577437	0.577437	2.510112	2.510112	0.000000	0.577437	1	0.442672	0.510116	0.046928	0.000284	
616000	-305.882021	1	1614	0.275254	0.275254	0.275254	0.275254	2.001999	2.001999	0.275254	2.001999	1	0.126971	0.104673	0.372240	0.396117	
617000	-305.388444	1	919	0.578811	0.578811	0.578811	0.578811	2.062766	2.062766	0.000000	0.578811	1	0.444832	0.516734	0.038221	0.000214	
618000	-305.614135	1	2219	0.617278	0.617278	0.617278	0.617278	1.964621	1.964621	0.000000	0.617278	1	0.437239	0.528968	0.033591	0.000202	
619000	-305.109006	1	713	0.494655	0.494655	0.494655	0.494655	1.342936	3.029553	0.494655	1.342936	0	0.296876	0.259848	0.301778	0.141498	
620000	-305.324516	1	2331	0.405481	0.405481	0.405481	0.405481	1.164858	1.936151	0.000000	1.164858	1	0.483272	0.501703	0.014703	0.000322	
621000	-305.875168	1	696	0.520994	0.520994	0.520994	0.520994	2.005393	2.005393	0.520994	0.520994	1	0.254222	0.237575	0.395173	0.113030	
622000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
623000	-305.875168	1	696	0.520994	0.520994	0.520994	0.520994	2.005393	2.005393	0.520994	0.520994	1	0.254222	0.237575	0.395173	0.113030	
624000	-305.665140	1	2722	0.642438	0.642438	0.642438	0.642438	2.006656	2.006656	0.000000	0.642438	1	0.432054	0.534413	0.033319	0.000214	
625000	-301.894467	1	713	0.494655	0.494655	0.494655	0.494655	1.342936	3.029553	0.494655	1.342936	1	0.296875	0.259849	0.301777	0.141498	
626000	-305.883532	1	1985	0.495343	0.495343	0.495343	0.495343	1.900433	1.900433	0.495343	0.495343	1	0.258189	0.234702	0.398625	0.108485	
627000	-306.213690	1	2157	0.566931	0.566931	0.566931	0.566931	2.016743	2.016743	0.566931	0.566931	1	0.255438	0.254399	0.368953	0.121210	
628000	-306.150211	1	2286	0.474932	0.474932	0.474932	0.474932	1.779268	1.779268	0.474932	0.474932	1	0.263879	0.235673	0.395509	0.104940	
629000	-303.636402	1	1381	1.260122	0.343224	0.343224	0.343224	1.260122	2.775584	0.343224	1.260122	1	0.414889	0.137143	0.303258	0.144710	
630000	-302.714298	1	1853	0.504365	0.504365	0.504365	0.504365	1.460455	2.596222	0.000000	1.460455	1	0.453700	0.527530	0.018131	0.000640	
631000	-306.531327	1	838	0.462743	0.462743	0.462743	0.462743	1.953789	1.953789	0.000000	0.462743	1	0.471852	0.478000	0.049951	0.000197	
632000	-305.468104	1	1316	0.303620	0.303620	0.303620	0.303620	2.027425	2.027425	0.303620	2.027425	1	0.139528	0.121742	0.357079	0.381651	
633000	-305.942941	1	2277	0.533676	0.533676	0.533676	0.533676	2.007266	2.007266	0.533676	0.533676	1	0.254806	0.242571	0.387332	0.115291	
634000	-305.846110	1	682	0.679291	0.679291	0.679291	0.679291	2.269100	2.269100	0.000000	0.679291	1	0.424038	0.538688	0.037001	0.000274	
635000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
636000	-304.765559	1	481	0.314558	0.314558	0.314558	0.314558	1.818650	1.818650	0.314558	1.818650	1	0.160547	0.141164	0.346985	0.351304	
637000	-302.816780	1	2531	0.676638	0.334925	0.676638	0.334925	2.243501	2.243501	0.334925	0.676638	1	0.199697	0.238259	0.409732	0.152312	
638000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
639000	-301.166606	1	1850	0.395188	0.395188	0.395188	0.395188	1.266692	2.624060	0.395188	1.266692	1	0.277279	0.220228	0.345739	0.156754	
640000	-304.989885	1	1812	0.293425	0.293425	0.293425	0.293425	1.753347	1.753347	0.293425	1.753347	1	0.155535	0.131111	0.357923	0.355431	
641000	-306.590254	1	507	0.239731	0.239731	0.931066	0.239731	1.444981	1.444981	0.239731	1.444981	1	0.087191	0.385458	0.261334	0.266017	
642000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
643000	-307.905356	1	2037	0.505558	0.505558	0.505558	0.505558	2.697723	2.697723	0.505558	0.505558	1	0.225105	0.194509	0.471334	0.109052	
644000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
645000	-302.246564	1	2910	0.510213	0.510213	0.510213	0.510213	1.243822	2.757366	0.510213	1.243822	1	0.310361	0.278635	0.279704	0.131300	
646000	-306.266410	1	1128	0.525909	0.525909	0.525909	0.525909	1.790426	1.790426	0.000000	0.525909	1	0.457984	0.506135	0.035717	0.000163	
647000	-306.356148	1	1655	0.553534	0.553534	0.553534	0.553534	2.591023	2.591023	0.000000	0.553534	1	0.447190	0.502159	0.050361	0.000290	
648000	-301.041336	1	1170	0.415154	0.415154	0.415154	0.415154	1.338547	3.062416	0.415154	1.338547	1	0.279734	0.219164	0.349625	0.151477	
649000	-305.967500	1	347	0.445110	0.445110	0.445110	0.445110	2.025707	2.025707	0.445110	0.445110	1	0.245246	0.201027	0.454562	0.099165	
650000	-302.274655	1	1207	0.486627	0.486627	0.486627	0.486627	1.088377	3.119393	0.486627	1.088377	1	0.349740	0.267752	0.282890	0.099618	
651000	-306.327222	1	1829	0.269230	0.269230	0.269230	0.269230	2.076821	2.076821	0.269230	2.076821	1	0.119277	0.097618	0.375537	0.407568	
652000	-308.306390	1	972	0.643490	0.643490	0.643490	0.643490	1.646934	1.646934	0.643490	0.643490	1	0.274213	0.314113	0.279604	0.132069	
653000	-306.245273	1	575	0.497386	0.497386	0.497386	0.497386	1.865336	1.865336	0.000000	0.497386	1	0.464298	0.494178	0.041347	0.000177	
654000	-301.406520	1	2602	0.363923	0.363923	0.363923	0.363923	1.138637	3.214188	0.363923	1.138637	1	0.305633	0.199834	0.375144	0.119389	
655000	-305.363642	1	802	0.572360	0.572360	0.572360	0.572360	2.111380	2.111380	0.000000	0.572360	1	0.445961	0.514018	0.039800	0.000221	
656000	-305.839871	1	576	0.498888	0.498888	0.498888	0.498888	2.095427	2.095427	0.498888	0.498888	1	0.248028	0.221844	0.421143	0.108985	
657000	-306.600561	1	2980	0.697943	0.697943	0.697943	0.697943	1.858602	1.858602	0.000000	0.697943	1	0.422059	0.549575	0.028169	0.000197	
658000	-309.830514	1	2082	0.570897	0.570897	0.570897	0.570897	1.842802	1.842802	0.000000	0.570897	0	0.447542	0.518866	0.033418	0.000174	
659000	-306.080955	1	2759	0.490723	0.490723	0.490723	0.490723	2.248520	2.248520	0.490723	0.490723	1	0.240097	0.208942	0.443724	0.107237	
660000	-301.906368	1	480	0.490857	0.490857	0.490857	0.490857	1.336197	3.232583	0.490857	1.336197	1	0.301806	0.255146	0.307548	0.135500	
661000	-305.859633	1	2353	0.527469	0.527469	0.527469	0.527469	2.376433	2.376433	0.000000	0.527469	1	0.454112	0.495955	0.049675	0.000258	
