Options:
Model:                           Discrete: Dependent
Tree File Name:                  /Users/emeraldbender/Library/CloudStorage/OneDrive-MontanaStateUniversity/Desktop/disctrait_local/eubird_nest_dodo_depRJpredict/tree.nex
Data File Name:                  /Users/emeraldbender/Library/CloudStorage/OneDrive-MontanaStateUniversity/Desktop/disctrait_local/eubird_nest_dodo_depRJpredict/data.txt
Log File Name:                   eubird_nest_dodo_depRJprecict.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2393047443
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   3000
Iterations:                      2000000
Burn in:                         200000
MCMC ML Start:                   False
Schedule File:                   eubird_nest_dodo_depRJprecict.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Load Model:                      eubird_nest_dodo_depRJ.bin
Estimating values for taxa and Sites
	Raphus_cucullatus   
Restrictions:
    q12                          None
    q13                          None
    q21                          None
    q24                          None
    q31                          None
    q34                          None
    q42                          None
    q43                          None
Prior Information:
    Prior Categories:            100
    Priors
        q12 - exp 10.00 
        q13 - exp 10.00 
        q21 - exp 10.00 
        q24 - exp 10.00 
        q31 - exp 10.00 
        q34 - exp 10.00 
        q42 - exp 10.00 
        q43 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       420
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Model No	q12	q13	q21	q24	q31	q34	q42	q43	Est Raphus_cucullatus - 2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
201000	-327.335338	1	498	0.006591	0.006591	0.006591	0.006591	0.024234	0.024234	0.000000	0.006591	0	0.430051	0.529591	0.040076	0.000282	
204000	-327.365455	1	296	0.006430	0.006430	0.006430	0.006430	0.020321	0.020321	0.000000	0.006430	0	0.434769	0.531801	0.033222	0.000208	
207000	-324.821999	1	4	0.004990	0.004990	0.004990	0.004990	0.013820	0.027739	0.000000	0.013820	1	0.463791	0.518760	0.016919	0.000530	
210000	-327.394076	1	538	0.005294	0.005294	0.005294	0.005294	0.022540	0.022540	0.000000	0.005294	1	0.457303	0.495791	0.046675	0.000230	
213000	-327.007494	1	308	0.006163	0.006163	0.006163	0.006163	0.023428	0.023428	0.000000	0.006163	0	0.438648	0.520152	0.040943	0.000257	
216000	-324.000967	1	114	0.005894	0.002726	0.005894	0.002726	0.020023	0.020023	0.002726	0.005894	0	0.194330	0.211168	0.453378	0.141124	
219000	-328.042153	1	504	0.006845	0.006845	0.006845	0.006845	0.024682	0.024682	0.000000	0.006845	1	0.425170	0.534962	0.039573	0.000295	
222000	-328.269630	1	239	0.006147	0.006147	0.006147	0.006147	0.017631	0.017631	0.000000	0.006147	0	0.441280	0.530420	0.028147	0.000154	
225000	-327.268613	1	196	0.005605	0.005605	0.005605	0.005605	0.022556	0.022556	0.000000	0.005605	1	0.450571	0.505837	0.043359	0.000232	
228000	-327.992646	1	360	0.006048	0.006048	0.006048	0.006048	0.026458	0.026458	0.000000	0.006048	1	0.439342	0.513752	0.046608	0.000297	
231000	-331.199133	1	9	0.004565	0.004565	0.004565	0.004565	0.029666	0.029666	0.004565	0.004565	1	0.211348	0.164573	0.527532	0.096547	
234000	-324.470707	1	4	0.004990	0.004990	0.004990	0.004990	0.013820	0.027739	0.000000	0.013820	0	0.463817	0.518677	0.016973	0.000533	
237000	-327.336646	1	34	0.006142	0.006142	0.006142	0.006142	0.022741	0.022741	0.000000	0.006142	1	0.439394	0.520746	0.039617	0.000243	
240000	-327.842258	1	394	0.005207	0.005207	0.005207	0.005207	0.025117	0.025117	0.000000	0.005207	1	0.457517	0.489424	0.052793	0.000266	
243000	-327.091741	1	44	0.005695	0.005695	0.005695	0.005695	0.024371	0.024371	0.000000	0.005695	0	0.447647	0.505898	0.046192	0.000262	
246000	-326.223631	1	597	0.013639	0.004575	0.004575	0.004575	0.013639	0.026244	0.000000	0.013639	0	0.643815	0.322290	0.032620	0.001275	
249000	-329.480563	1	586	0.007777	0.007777	0.007777	0.007777	0.020510	0.020510	0.000000	0.007777	1	0.410981	0.559213	0.029559	0.000247	
252000	-327.310375	1	257	0.005473	0.005473	0.005473	0.005473	0.021812	0.021812	0.000000	0.005473	1	0.453842	0.502881	0.043057	0.000220	
255000	-327.514415	1	585	0.006099	0.006099	0.006099	0.006099	0.024543	0.024543	0.000000	0.006099	1	0.439337	0.517212	0.043181	0.000271	
258000	-327.928678	1	471	0.004943	0.004943	0.004943	0.004943	0.025574	0.025574	0.000000	0.004943	0	0.462847	0.479055	0.057826	0.000273	
261000	-328.536529	1	136	0.005269	0.005269	0.005269	0.005269	0.024431	0.024431	0.005269	0.005269	0	0.235224	0.210660	0.441983	0.112133	
264000	-328.785100	1	472	0.005752	0.005752	0.005752	0.005752	0.028456	0.028456	0.000000	0.005752	1	0.444201	0.503734	0.051750	0.000315	
267000	-324.303396	1	114	0.005894	0.002726	0.005894	0.002726	0.020023	0.020023	0.002726	0.005894	1	0.195150	0.212279	0.451900	0.140671	
270000	-327.171698	1	90	0.006447	0.006447	0.006447	0.006447	0.021542	0.021542	0.000000	0.006447	0	0.433965	0.530088	0.035717	0.000231	
273000	-327.041279	1	226	0.006058	0.006058	0.006058	0.006058	0.020993	0.020993	0.000000	0.006058	0	0.441929	0.521182	0.036675	0.000214	
276000	-327.299112	1	266	0.005224	0.005224	0.005224	0.005224	0.024195	0.024195	0.000000	0.005224	0	0.457746	0.490911	0.051087	0.000255	
279000	-328.171833	1	119	0.005413	0.005413	0.005413	0.005413	0.020636	0.020636	0.005413	0.005413	0	0.252434	0.238865	0.393448	0.115253	
282000	-326.902586	1	135	0.005892	0.005892	0.005892	0.005892	0.022490	0.022490	0.000000	0.005892	0	0.444607	0.514184	0.040972	0.000237	
285000	-327.855173	1	148	0.006781	0.006781	0.006781	0.006781	0.026029	0.026029	0.000000	0.006781	0	0.425755	0.531786	0.042140	0.000319	
288000	-327.418822	1	312	0.005415	0.005415	0.005415	0.005415	0.019436	0.019436	0.000000	0.005415	0	0.456449	0.505459	0.037910	0.000182	
291000	-325.629444	1	19	0.009396	0.003109	0.003109	0.003109	0.024878	0.024878	0.003109	0.009396	1	0.247529	0.089517	0.446607	0.216347	
294000	-328.890847	1	68	0.006059	0.006059	0.006059	0.006059	0.028707	0.028707	0.000000	0.006059	1	0.437958	0.512048	0.049667	0.000327	
297000	-327.007494	1	308	0.006163	0.006163	0.006163	0.006163	0.023428	0.023428	0.000000	0.006163	0	0.438648	0.520152	0.040943	0.000257	
300000	-327.226837	1	385	0.006307	0.006307	0.006307	0.006307	0.020587	0.020587	0.000000	0.006307	0	0.437081	0.528319	0.034389	0.000211	
303000	-328.029320	1	298	0.004486	0.004486	0.004486	0.004486	0.020302	0.020302	0.004486	0.004486	1	0.246578	0.201839	0.453549	0.098034	
306000	-327.414862	1	386	0.005265	0.005265	0.005265	0.005265	0.022604	0.022604	0.000000	0.005265	1	0.457889	0.494709	0.047170	0.000231	
309000	-327.261053	1	135	0.005892	0.005892	0.005892	0.005892	0.022490	0.022490	0.000000	0.005892	1	0.444594	0.514352	0.040820	0.000235	
312000	-325.385190	1	191	0.009976	0.003660	0.003660	0.003660	0.020586	0.020586	0.003660	0.009976	0	0.290574	0.127737	0.372562	0.209127	
315000	-327.575694	1	70	0.005070	0.005070	0.005070	0.005070	0.022671	0.022671	0.000000	0.005070	1	0.462132	0.487633	0.050003	0.000233	
318000	-327.030001	1	401	0.005352	0.005352	0.005352	0.005352	0.022079	0.022079	0.000000	0.005352	0	0.456323	0.498327	0.045126	0.000225	
321000	-327.661130	1	553	0.005610	0.005610	0.005610	0.005610	0.026463	0.026463	0.000000	0.005610	0	0.448220	0.501024	0.050466	0.000290	
324000	-329.128528	1	292	0.004891	0.004891	0.004891	0.004891	0.016348	0.016348	0.004891	0.004891	0	0.275843	0.255819	0.362498	0.105840	
327000	-326.932086	1	0	0.005822	0.005822	0.005822	0.005822	0.021567	0.021567	0.000000	0.005822	0	0.446538	0.513682	0.039559	0.000220	
330000	-327.414740	1	284	0.005367	0.005367	0.005367	0.005367	0.021049	0.021049	0.000000	0.005367	1	0.456599	0.500790	0.042403	0.000207	
333000	-327.110091	1	466	0.005289	0.005289	0.005289	0.005289	0.023159	0.023159	0.000000	0.005289	0	0.457017	0.494536	0.048206	0.000241	
336000	-327.902849	1	33	0.005048	0.005048	0.005048	0.005048	0.021977	0.021977	0.005048	0.005048	0	0.243642	0.215433	0.432480	0.108445	
339000	-329.647602	1	107	0.004051	0.004051	0.004051	0.004051	0.016204	0.016204	0.004051	0.004051	1	0.266741	0.212691	0.428977	0.091591	
342000	-327.746887	1	182	0.005354	0.005354	0.005354	0.005354	0.019483	0.019483	0.000000	0.005354	1	0.457775	0.503525	0.038519	0.000181	
345000	-324.303396	1	114	0.005894	0.002726	0.005894	0.002726	0.020023	0.020023	0.002726	0.005894	1	0.195150	0.212279	0.451900	0.140671	
348000	-327.442267	1	533	0.006780	0.006780	0.006780	0.006780	0.021660	0.021660	0.000000	0.006780	0	0.427633	0.537583	0.034544	0.000241	
351000	-327.385497	1	308	0.006163	0.006163	0.006163	0.006163	0.023428	0.023428	0.000000	0.006163	1	0.438630	0.520333	0.040783	0.000255	
354000	-325.676590	1	113	0.010353	0.002724	0.002724	0.002724	0.010353	0.027462	0.002724	0.010353	0	0.442788	0.108190	0.338781	0.110241	
