Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
166000	-465.912201	1	2	1	'0 1 0 0 1 1 Z 1 	D	0.007699	0.512104	0.007699	0.007699	0.512104	0.512104	0.000000	0.512104	0.290533	0.000287	0.333955	0.375224	0.685332	
167000	-463.573170	1	2	0	'0 1 1 0 1 1 0 1 	D	0.021419	0.528229	0.528229	0.021419	0.528229	0.528229	0.021419	0.528229	0.254000	0.146291	0.286318	0.313391	0.234385	
168000	-461.474307	1	2	0	'0 1 1 1 1 1 0 1 	D	0.017912	0.617424	0.617424	0.617424	0.617424	0.617424	0.017912	0.617424	0.240158	0.249974	0.249977	0.259892	0.232674	
169000	-462.131009	1	2	1	'0 1 Z 1 1 1 0 1 	D	0.014648	0.586502	0.000000	0.586502	0.586502	0.586502	0.014648	0.586502	0.251752	0.212317	0.263054	0.272877	4.012072	
170000	-464.726854	1	2	2	'Z 1 Z 0 1 1 0 1 	D	0.000000	0.737650	0.000000	0.019135	0.737650	0.737650	0.019135	0.737650	0.347370	0.000426	0.335108	0.317095	0.591642	
171000	-462.301911	1	2	1	'Z 1 1 1 1 1 0 1 	D	0.000000	0.581806	0.581806	0.581806	0.581806	0.581806	0.042208	0.581806	0.230702	0.249781	0.250115	0.269402	1.254124	
172000	-462.389344	1	2	1	'0 1 1 0 1 1 Z 1 	D	0.043840	0.718031	0.718031	0.043840	0.718031	0.718031	0.000000	0.718031	0.251562	0.212101	0.262970	0.273368	0.823415	
173000	-461.676520	1	2	1	'0 1 1 1 1 1 Z 1 	D	0.030234	0.637180	0.637180	0.637180	0.637180	0.637180	0.000000	0.637180	0.247130	0.250289	0.249934	0.252646	0.341042	
174000	-462.137791	1	2	1	'0 1 1 1 1 1 Z 1 	D	0.076620	0.571651	0.571651	0.571651	0.571651	0.571651	0.000000	0.571651	0.244186	0.249375	0.250215	0.256223	4.834981	
175000	-461.271193	1	2	1	'0 1 1 1 1 1 Z 1 	D	0.051054	0.642324	0.642324	0.642324	0.642324	0.642324	0.000000	0.642324	0.247312	0.249992	0.250013	0.252684	1.054030	
176000	-462.372757	1	2	0	'0 1 1 1 1 1 0 1 	D	0.018696	0.736538	0.736538	0.736538	0.736538	0.736538	0.018696	0.736538	0.246394	0.250024	0.249987	0.253596	2.191753	
177000	-461.800128	1	2	1	'0 1 1 Z 1 1 0 1 	D	0.012713	0.647871	0.647871	0.000000	0.647871	0.647871	0.012713	0.647871	0.259794	0.188249	0.271095	0.280862	0.716723	
178000	-462.063443	1	2	1	'0 1 1 0 1 1 Z 1 	D	0.030926	0.685704	0.685704	0.030926	0.685704	0.685704	0.000000	0.685704	0.253789	0.204601	0.265448	0.276162	3.107519	
179000	-464.967796	1	2	1	'0 1 1 0 1 1 Z 1 	D	0.082614	0.806915	0.806915	0.082614	0.806915	0.806915	0.000000	0.806915	0.248749	0.228323	0.257523	0.265406	0.811293	
180000	-463.298365	1	2	0	'0 1 1 0 1 1 0 1 	D	0.013143	0.519563	0.519563	0.013143	0.519563	0.519563	0.013143	0.519563	0.254921	0.139113	0.288007	0.317959	0.630786	
181000	-465.609098	1	2	1	'0 1 1 0 1 1 Z 1 	D	0.097799	0.592304	0.592304	0.097799	0.592304	0.592304	0.000000	0.592304	0.229399	0.174325	0.275586	0.320690	1.215329	
182000	-463.356346	1	2	1	'0 1 1 0 1 1 Z 1 	D	0.055049	0.781401	0.781401	0.055049	0.781401	0.781401	0.000000	0.781401	0.250622	0.224728	0.258688	0.265961	2.246402	
183000	-462.282858	1	2	0	'0 1 1 0 1 1 0 1 	D	0.015777	0.734067	0.734067	0.015777	0.734067	0.734067	0.015777	0.734067	0.256098	0.216322	0.261538	0.266042	0.420547	
184000	-462.739245	1	2	0	'0 1 1 1 1 1 0 1 	D	0.044313	0.682145	0.682145	0.682145	0.682145	0.682145	0.044313	0.682145	0.245361	0.249898	0.250032	0.254709	1.357447	
185000	-463.398161	1	2	1	'0 1 1 1 1 1 Z 1 	D	0.113084	0.591055	0.591055	0.591055	0.591055	0.591055	0.000000	0.591055	0.244942	0.249370	0.250141	0.255547	0.628831	
186000	-463.047322	1	2	2	'0 1 1 Z 1 1 Z 1 	D	0.058625	0.670560	0.670560	0.000000	0.670560	0.670560	0.000000	0.670560	0.249618	0.178004	0.274724	0.297655	0.528562	
187000	-461.841702	1	2	1	'0 1 1 1 1 1 Z 1 	D	0.078479	0.674419	0.674419	0.674419	0.674419	0.674419	0.000000	0.674419	0.248028	0.249920	0.250013	0.252039	0.589078	
188000	-463.299673	1	2	2	'0 1 0 Z 1 1 Z 1 	D	0.030380	0.652871	0.030380	0.000000	0.652871	0.652871	0.000000	0.652871	0.280078	0.000828	0.335032	0.384062	1.898300	
189000	-464.637527	1	2	2	'0 1 0 Z 1 1 Z 1 	D	0.045373	0.632934	0.045373	0.000000	0.632934	0.632934	0.000000	0.632934	0.255750	0.001582	0.334559	0.408110	0.508053	
190000	-463.236956	1	2	3	'0 1 Z Z 1 1 Z 1 	D	0.012588	0.688213	0.000000	0.000000	0.688213	0.688213	0.000000	0.688213	0.309967	0.000000	0.334549	0.355483	0.108815	
191000	-462.218514	1	2	2	'0 1 1 Z 1 1 Z 1 	D	0.031364	0.614996	0.614996	0.000000	0.614996	0.614996	0.000000	0.614996	0.254597	0.168462	0.277702	0.299240	0.274595	
